"","FBL_number","No_FBL","FBL"
"640",1,0,1
"641",54,0,1
"642",23,0,1
"643",0,0,1
"644",0,0,1
"645",0,0,1
"646",0,0,1
"647",2668,0,1
"648",2443,0,1
"649",2796,0,1
"650",0,0,1
"651",0,0,1
"652",877,0,1
"653",433,0,1
"654",0,0,1
"655",0,0,1
"656",0,0,1
"657",0,0,1
"658",0,0,1
"659",717,0,1
"660",0,0,1
"661",1201,0,1
"662",0,0,1
"663",9,0,1
"664",5,0,1
"665",0,0,1
"666",2,0,1
"667",0,0,1
"668",0,0,1
"669",0,0,1
"670",59,0,1
"671",0,0,1
"672",5,0,1
"673",0,0,1
"674",3,0,1
"675",0,0,1
"676",35,0,1
"677",0,0,1
"678",0,0,1
"679",11,0,1
"680",0,0,1
"681",3,0,1
"682",20,0,1
"683",14,0,1
"684",0,0,1
"685",15,0,1
"686",0,0,1
"687",0,0,1
"688",0,0,1
"689",0,0,1
"690",110,0,1
"691",125,0,1
"692",26,0,1
"693",0,0,1
"694",0,0,1
"695",0,0,1
"696",0,0,1
"697",11,0,1
"698",5,0,1
"699",0,0,1
"700",17,0,1
"701",47,0,1
"702",0,0,1
"703",3,0,1
"704",0,0,1
"705",0,0,1
"706",204,0,1
"707",72,0,1
"708",0,0,1
"709",0,0,1
"710",0,0,1
"711",0,0,1
"712",0,0,1
"713",60,0,1
"714",43,0,1
"715",0,0,1
"716",0,0,1
"717",0,0,1
"718",0,0,1
"719",52,0,1
"720",0,0,1
"721",1288,0,1
"722",156,0,1
"723",0,0,1
"724",195,0,1
"725",409,0,1
"726",0,0,1
"727",0,0,1
"728",0,0,1
"729",0,0,1
"730",0,0,1
"731",148,0,1
"732",0,0,1
"733",0,0,1
"734",0,0,1
"735",56,0,1
"736",16,0,1
"737",0,0,1
"738",0,0,1
"739",0,0,1
"740",0,0,1
"741",9,0,1
"742",3,0,1
"743",0,0,1
"744",0,0,1
"745",0,0,1
"746",3,0,1
"747",0,0,1
"748",0,0,1
"749",0,0,1
"750",24,0,1
"751",13,0,1
"752",0,0,1
"753",1,0,1
"754",0,0,1
"755",10,0,1
"756",0,0,1
"757",8,0,1
"758",0,0,1
"759",0,0,1
"760",0,0,1
"761",0,0,1
"762",5,0,1
"763",0,0,1
