"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"327",0,1,0,0,0,0,0,0,0
"328",0,1,0,0,0,0,0,0,0
"329",1,0,0.238095238095238,0.761904761904762,0.0476190476190476,0.0952380952380952,0.380952380952381,0.476190476190476,0
"330",1,0,0.5,0.5,0.25,0.125,0.625,0,0
"331",1,0,0.428571428571429,0.571428571428571,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0
"332",0,1,0,0,0,0,0,0,0
"333",0,1,0,0,0,0,0,0,0
"334",0,1,0,0,0,0,0,0,0
"335",0,1,0,0,0,0,0,0,0
"336",0,1,0,0,0,0,0,0,0
"337",0,1,0,0,0,0,0,0,0
"338",0,1,0,0,0,0,0,0,0
"339",0,1,0,0,0,0,0,0,0
"340",1,0,0.999999999999999,0,0.0606060606060606,0.0606060606060606,0.242424242424242,0.636363636363636,0
"341",1,0,1,0,0.1,0.1,0.3,0.5,0
"342",0,1,0,0,0,0,0,0,0
"343",0,1,0,0,0,0,0,0,0
"344",0,1,0,0,0,0,0,0,0
"345",0,1,0,0,0,0,0,0,0
"346",0,1,0,0,0,0,0,0,0
"347",0,1,0,0,0,0,0,0,0
"348",0,1,0,0,0,0,0,0,0
"349",0,1,0,0,0,0,0,0,0
"350",0,1,0,0,0,0,0,0,0
"351",1,0,0.709090909090909,0.290909090909091,0.0545454545454545,0.0545454545454545,0.381818181818182,0.509090909090909,0
"352",1,0,0,1,0.0263157894736842,0.0394736842105263,0.342105263157895,0.592105263157895,0
"353",0,1,0,0,0,0,0,0,0
"354",0,1,0,0,0,0,0,0,0
"355",0,1,0,0,0,0,0,0,0
"356",0,1,0,0,0,0,0,0,0
"357",0,1,0,0,0,0,0,0,0
"358",0,1,0,0,0,0,0,0,0
"359",0,1,0,0,0,0,0,0,0
"360",0,1,0,0,0,0,0,0,0
"361",1,0,0,1,0.166666666666667,0,0.666666666666667,0.166666666666667,0
"362",1,0,0.425,0.575,0.025,0.05,0.3,0.625,0
"363",1,0,0.421052631578947,0.578947368421053,0.0526315789473684,0.157894736842105,0.421052631578947,0.368421052631579,0
"364",1,0,0.999999999999999,0,0.0227272727272727,0.0454545454545455,0.295454545454545,0.636363636363636,0
"365",1,0,0.523809523809524,0.476190476190476,0.0952380952380952,0.0952380952380952,0.380952380952381,0.428571428571429,0
"366",0,1,0,0,0,0,0,0,0
"367",0,1,0,0,0,0,0,0,0
"368",0,1,0,0,0,0,0,0,0
"369",0,1,0,0,0,0,0,0,0
"370",0,1,0,0,0,0,0,0,0
"371",1,0,0.181818181818182,0.818181818181818,0.181818181818182,0.0909090909090909,0.363636363636364,0.363636363636364,0
"372",0,1,0,0,0,0,0,0,0
"373",1,0,0,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"374",0,1,0,0,0,0,0,0,0
"375",0,1,0,0,0,0,0,0,0
"376",0,1,0,0,0,0,0,0,0
"377",0,1,0,0,0,0,0,0,0
"378",1,0,0,0.999999999999999,0.0645161290322581,0.258064516129032,0.290322580645161,0.387096774193548,0
"379",1,0,0.278350515463917,0.721649484536082,0.0206185567010309,0.0618556701030928,0.298969072164948,0.618556701030928,0
"380",0,1,0,0,0,0,0,0,0
"381",1,0,0,0.999999999999999,0.027027027027027,0.0810810810810811,0.297297297297297,0.594594594594595,0
"382",1,0,0.999999999999999,0,0.0303030303030303,0.0454545454545455,0.318181818181818,0.606060606060606,0
"383",1,0,0,1,0.0189873417721519,0.0443037974683544,0.265822784810127,0.670886075949367,0
"384",0,1,0,0,0,0,0,0,0
"385",0,1,0,0,0,0,0,0,0
"386",0,1,0,0,0,0,0,0,0
"387",0,1,0,0,0,0,0,0,0
"388",1,0,0,1,0.166666666666667,0,0.5,0.333333333333333,0
"389",1,0,0,1,0,0.285714285714286,0.428571428571429,0.285714285714286,0
"390",1,0,1,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0
"391",1,0,0,1,0.0410958904109589,0.0684931506849315,0.315068493150685,0.575342465753425,0
"392",1,0,0,1,0.0408163265306122,0.0612244897959184,0.346938775510204,0.551020408163266,0
"393",0,1,0,0,0,0,0,0,0
"394",1,0,0.377777777777778,0.622222222222222,0.0444444444444444,0.0888888888888889,0.355555555555555,0.511111111111111,0
"395",0,1,0,0,0,0,0,0,0
"396",0,1,0,0,0,0,0,0,0
"397",0,1,0,0,0,0,0,0,0
"398",0,1,0,0,0,0,0,0,0
"399",0,1,0,0,0,0,0,0,0
"400",1,0,0,1,1,0,0,0,0
"401",0,1,0,0,0,0,0,0,0
"402",1,0,0,1,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143,0
"403",1,0,0.571428571428571,0.428571428571428,0.142857142857143,0,0.357142857142857,0.5,0
"404",1,0,1,0,0,0,0.375,0.625,0
"405",1,0,0.25,0.75,0.0833333333333333,0.0555555555555556,0.305555555555556,0.555555555555556,0
"406",0,1,0,0,0,0,0,0,0
"407",0,1,0,0,0,0,0,0,0
"408",0,1,0,0,0,0,0,0,0
"409",0,1,0,0,0,0,0,0,0
"410",1,0,0,1,0.25,0,0.75,0,0
"411",0,1,0,0,0,0,0,0,0
"412",0,1,0,0,0,0,0,0,0
"413",1,0,0.294117647058824,0.705882352941177,0.0588235294117647,0.0588235294117647,0.529411764705882,0.352941176470588,0
"414",1,0,0.291666666666667,0.708333333333333,0.0833333333333333,0.0833333333333333,0.458333333333333,0.375,0
"415",0,1,0,0,0,0,0,0,0
"416",0,1,0,0,0,0,0,0,0
"417",0,1,0,0,0,0,0,0,0
"418",0,1,0,0,0,0,0,0,0
"419",0,1,0,0,0,0,0,0,0
"420",0,1,0,0,0,0,0,0,0
"421",1,0,0.369565217391304,0.630434782608695,0.0434782608695652,0.108695652173913,0.304347826086956,0.543478260869565,0
"422",1,0,1,0,0.0588235294117647,0.176470588235294,0.176470588235294,0.588235294117647,0
"423",1,0,0,1,0.0465116279069767,0.116279069767442,0.27906976744186,0.558139534883721,0
"424",1,0,0.386363636363636,0.613636363636363,0.0454545454545455,0.0909090909090909,0.318181818181818,0.545454545454545,0
"425",0,1,0,0,0,0,0,0,0
"426",0,1,0,0,0,0,0,0,0
"427",0,1,0,0,0,0,0,0,0
"428",1,0,0,1,0.117647058823529,0.117647058823529,0.411764705882353,0.352941176470588,0
"429",0,1,0,0,0,0,0,0,0
"430",1,0,0,1,0.2,0.2,0.6,0,0
"431",1,0,0,1,0.3,0.2,0.4,0.1,0
"432",1,0,0,1,0.0625,0.125,0.4375,0.375,0
"433",1,0,1,0,0.0588235294117647,0.0588235294117647,0.352941176470588,0.529411764705882,0
"434",1,0,1,0,0.0769230769230769,0.0769230769230769,0.384615384615385,0.461538461538462,0
"435",0,1,0,0,0,0,0,0,0
"436",0,1,0,0,0,0,0,0,0
"437",0,1,0,0,0,0,0,0,0
"438",0,1,0,0,0,0,0,0,0
"439",1,0,0,0.999999999999999,0.129032258064516,0.161290322580645,0.387096774193548,0.32258064516129,0
"440",0,1,0,0,0,0,0,0,0
"441",0,1,0,0,0,0,0,0,0
"442",0,1,0,0,0,0,0,0,0
"443",0,1,0,0,0,0,0,0,0
