"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"1757","ccmA",1,0,0,0.428571428571429,0.285714285714286,0,0,0,0.285714285714286,0,0
"1758","ccmB",1,0,0,0.428571428571429,0.285714285714286,0,0,0,0.285714285714286,0,0
"1759","ccmE",1,0,0,0.5,0.166666666666667,0,0,0,0.333333333333333,0,0
"1760","clsC",0,1,0,0,0,0,0,0,0,0,0
"1761","gltJ",1,0,0,1,0,0,0,0,0,0,0
"1762","napB",1,0,0,0.375,0.25,0,0,0,0.375,0,0
"1763","napD",1,0,0,0.428571428571429,0.142857142857143,0,0,0,0.428571428571429,0,0
"1764","napG",1,0,0,0.428571428571429,0.142857142857143,0,0,0,0.428571428571429,0,0
"1765","nfrB",0,1,0,0,0,0,0,0,0,0,0
"1766","pdeH",1,0,0,1,0,0,0,0,0,0,0
"1767","ppdA",1,0,0,1,0,0,0,0,0,0,0
"1768","ppdB",1,0,0,1,0,0,0,0,0,0,0
"1769","ppdC",1,0,0,1,0,0,0,0,0,0,0
"1770","sroC",1,0,0,1,0,0,0,0,0,0,0
"1771","ygdB",1,0,0,1,0,0,0,0,0,0,0
"1772","flgO",0,1,0,0,0,0,0,0,0,0,0
"1773","fliX",1,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0
"1774","prs",1,0,0,0.5,0,0,0,0,0.5,0,0
"1775","rdcA",1,0,0,0,0,0,0,0,1,0,0
"1776","rdcB",0,1,0,0,0,0,0,0,0,0,0
"1777","ves",0,1,0,0,0,0,0,0,0,0,0
"1778","yafW",0,1,0,0,0,0,0,0,0,0,0
"1779","yafX",0,1,0,0,0,0,0,0,0,0,0
"1780","yecF",0,1,0,0,0,0,0,0,0,0,0
"1781","yjcS",0,1,0,0,0,0,0,0,0,0,0
"1782","ykfG",0,1,0,0,0,0,0,0,0,0,0
"1783","ykfH",0,1,0,0,0,0,0,0,0,0,0
"1784","ykfI",0,1,0,0,0,0,0,0,0,0,0
"1785","pdeR",0,1,0,0,0,0,0,0,0,0,0
"1786","acrE",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"1787","acrF",1,0,0,0.5,0,0,0,0,0.5,0,0
"1788","argK",0,1,0,0,0,0,0,0,0,0,0
"1789","bcsB",1,0,0,1,0,0,0,0,0,0,0
"1790","bcsZ",1,0,0,1,0,0,0,0,0,0,0
"1791","ccp",1,0,0,1,0,0,0,0,0,0,0
"1792","feoC",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1793","metV",1,0,0,1,0,0,0,0,0,0,0
"1794","nikA",1,0,0,0,0.25,0,0.25,0,0.5,0,0
"1795","nikB",1,0,0,0,0.25,0,0.25,0,0.5,0,0
"1796","nikC",1,0,0,0,0.25,0,0.25,0,0.5,0,0
"1797","nikD",1,0,0,0,0.25,0,0.25,0,0.5,0,0
"1798","nikE",1,0,0,0,0.25,0,0.25,0,0.5,0,0
"1799","norW",1,0,0,0,0,0,1,0,0,0,0
"1800","pdeF",1,0,0,0,1,0,0,0,0,0,0
"1801","scpA",0,1,0,0,0,0,0,0,0,0,0
"1802","scpB",1,0,0,0,1,0,0,0,0,0,0
"1803","scpC",0,1,0,0,0,0,0,0,0,0,0
"1804","viaA",0,1,0,0,0,0,0,0,0,0,0
"1805","xdhA",1,0,0,0,0.5,0,0,0,0.5,0,0
"1806","xdhB",0,1,0,0,0,0,0,0,0,0,0
"1807","xdhC",0,1,0,0,0,0,0,0,0,0,0
"1808","ychO",1,0,0,0,0,0,0,0,1,0,0
"1809","ydfO",0,1,0,0,0,0,0,0,0,0,0
"1810","ydfZ",0,1,0,0,0,0,0,0,0,0,0
"1811","ydhT",1,0,0,0,1,0,0,0,0,0,0
"1812","ydhU",1,0,0,0,1,0,0,0,0,0,0
"1813","ydhX",1,0,0,0,1,0,0,0,0,0,0
"1814","yffS",0,1,0,0,0,0,0,0,0,0,0
"1815","ysgA",1,0,0,0,0,0,0,0,1,0,0
"1816","maeA",0,1,0,0,0,0,0,0,0,0,0
"1817","yobA",0,1,0,0,0,0,0,0,0,0,0
"1818","entS",0,1,0,0,0,0,0,0,0,0,0
"1819","esrE",1,0,0,1,0,0,0,0,0,0,0
"1820","ftnA",1,0,0,0.5,0,0,0,0,0.5,0,0
"1821","gspC",1,0,0,0,0,0,0,0,1,0,0
"1822","gspD",1,0,0,0,0,0,0,0,1,0,0
"1823","gspE",1,0,0,0,0,0,0,0,1,0,0
"1824","gspG",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"1825","gspH",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"1826","gspI",1,0,0,0,0,0,0,0,1,0,0
"1827","gspJ",1,0,0,0,0,0,0,0,1,0,0
"1828","gspK",1,0,0,0,0,0,0,0,1,0,0
"1829","gspL",1,0,0,0,0,0,0,0,1,0,0
"1830","gspM",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1831","gspO",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1832","mntP",1,0,0,1,0,0,0,0,0,0,0
"1833","nfeF",1,0,0,0,0,0,0,0,1,0,0
"1834","nohA",1,0,0,0,0,0,0,0,1,0,0
"1835","rcnA",1,0,0,0,0,0,0,0,1,0,0
"1836","rcnB",1,0,0,0,0,0,0,0,1,0,0
"1837","stfQ",1,0,0,0,0,0,0,0,1,0,0
"1838","tfaQ",1,0,0,0,0,0,0.5,0,0.5,0,0
"1839","yhhY",1,0,0,0,0,0,0,0,1,0,0
"1840","zinT",1,0,0,0.833333333333333,0,0,0,0.166666666666667,0,0,0
"1841","adiC",1,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0
"1842","aslB",0,1,0,0,0,0,0,0,0,0,0
"1843","yjbR",1,0,0,1,0,0,0,0,0,0,0
"1844","dtpA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1845","murI",1,0,0,0,0,0,0,0,1,0,0
"1846","ilvD",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"1847","bdcR",0,1,0,0,0,0,0,0,0,0,0
"1848","bssS",1,0,0,0.8,0,0,0,0.2,0,0,0
"1849","dgcN",1,0,0,0,0,0,0.5,0,0.5,0,0
"1850","elfC",0,1,0,0,0,0,0,0,0,0,0
"1851","hinT",0,1,0,0,0,0,0,0,0,0,0
"1852","htrE",1,0,0,0.555555555555556,0,0.111111111111111,0,0.222222222222222,0.111111111111111,0,0
"1853","hxpA",0,1,0,0,0,0,0,0,0,0,0
"1854","kdgT",0,1,0,0,0,0,0,0,0,0,0
"1855","murD",1,0,0,0,0,0.166666666666667,0.166666666666667,0,0.666666666666667,0,0
"1856","orn",0,1,0,0,0,0,0,0,0,0,0
"1857","pdeG",0,1,0,0,0,0,0,0,0,0,0
"1858","pliG",0,1,0,0,0,0,0,0,0,0,0
"1859","ppiB",0,1,0,0,0,0,0,0,0,0,0
"1860","rhsD",0,1,0,0,0,0,0,0,0,0,0
"1861","rsgA",0,1,0,0,0,0,0,0,0,0,0
"1862","rssB",0,1,0,0,0,0,0,0,0,0,0
"1863","ttdA",1,0,0,0,0,1,0,0,0,0,0
"1864","yadN",0,1,0,0,0,0,0,0,0,0,0
"1865","ycbU",0,1,0,0,0,0,0,0,0,0,0
"1866","ycbV",0,1,0,0,0,0,0,0,0,0,0
"1867","yccU",0,1,0,0,0,0,0,0,0,0,0
"1868","ycgV",0,1,0,0,0,0,0,0,0,0,0
"1869","ycgY",0,1,0,0,0,0,0,0,0,0,0
"1870","ychQ",0,1,0,0,0,0,0,0,0,0,0
"1871","ycjP",0,1,0,0,0,0,0,0,0,0,0
"1872","ydfI",0,1,0,0,0,0,0,0,0,0,0
"1873","ydhS",0,1,0,0,0,0,0,0,0,0,0
"1874","yeaE",1,0,0,0,0,0,0.5,0,0.5,0,0
"1875","yehD",0,1,0,0,0,0,0,0,0,0,0
"1876","yehE",0,1,0,0,0,0,0,0,0,0,0
"1877","yfbN",0,1,0,0,0,0,0,0,0,0,0
"1878","yfbO",0,1,0,0,0,0,0,0,0,0,0
"1879","yfcV",0,1,0,0,0,0,0,0,0,0,0
"1880","yfdC",0,1,0,0,0,0,0,0,0,0,0
"1881","yfiL",0,1,0,0,0,0,0,0,0,0,0
"1882","ygjI",0,1,0,0,0,0,0,0,0,0,0
"1883","yhcD",0,1,0,0,0,0,0,0,0,0,0
"1884","yigG",0,1,0,0,0,0,0,0,0,0,0
"1885","yihM",0,1,0,0,0,0,0,0,0,0,0
"1886","yodB",0,1,0,0,0,0,0,0,0,0,0
"1887","ypjA",0,1,0,0,0,0,0,0,0,0,0
"1888","ddpC",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1889","glnP",1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0
"1890","yhdX",1,0,0,1,0,0,0,0,0,0,0
"1891","glmY",1,0,0,0.5,0,0,0,0.5,0,0,0
"1892","hcaC",0,1,0,0,0,0,0,0,0,0,0
"1893","hcaF",0,1,0,0,0,0,0,0,0,0,0
"1894","maoP",0,1,0,0,0,0,0,0,0,0,0
"1895","eutA",0,1,0,0,0,0,0,0,0,0,0
"1896","eutH",0,1,0,0,0,0,0,0,0,0,0
"1897","adeD",1,0,0,0,0,0,0,0,1,0,0
"1898","bluF",1,0,0,0,0,0,0,0,1,0,0
"1899","cdgI",0,1,0,0,0,0,0,0,0,0,0
"1900","chiA",1,0,0,0,0,0,0,0,1,0,0
"1901","cmoM",1,0,0,1,0,0,0,0,0,0,0
"1902","ddlA",0,1,0,0,0,0,0,0,0,0,0
"1903","dgcJ",1,0,0,0,0,0,1,0,0,0,0
"1904","dosC",0,1,0,0,0,0,0,0,0,0,0
"1905","fimD",1,0,0,0.5,0,0,0,0.5,0,0,0
"1906","fimE",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1907","fimG",1,0,0,0.5,0,0,0,0.5,0,0,0
"1908","glvC",0,1,0,0,0,0,0,0,0,0,0
"1909","gspA",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1910","gspB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1911","mukB",1,0,0,1,0,0,0,0,0,0,0
"1912","mukF",1,0,0,1,0,0,0,0,0,0,0
"1913","nhaA",1,0,0,0.6,0,0.2,0,0,0.2,0,0
"1914","pagP",0,1,0,0,0,0,0,0,0,0,0
"1915","rflP",1,0,0,0,0,0,0,1,0,0,0
"1916","ydcC",0,1,0,0,0,0,0,0,0,0,0
"1917","pgm",0,1,0,0,0,0,0,0,0,0,0
"1918","metL",1,0,0,0,0,0,0,0,1,0,0
"1919","dcuD",1,0,0,0.5,0,0,0,0.5,0,0,0
"1920","hemF",1,0,0,0.25,0,0,0.5,0,0.25,0,0
"1921","ilvA",1,0,0,0,0,0,0,0,1,0,0
"1922","ilvX",1,0,0,0,0,0,0,0,1,0,0
"1923","pspG",1,0,0,0,0,0,0,1,0,0,0
"1924","pspH",1,0,0,0,0,0,0,1,0,0,0
"1925","rtcA",1,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0
"1926","ulaG",1,0,0,0,0,0,1,0,0,0,0
"1927","uspB",1,0,0,0,0,0,0.5,0,0.5,0,0
"1928","yadV",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1929","yjbE",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1930","yjbF",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1931","yjbG",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1932","yjbH",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1933","erpA",0,1,0,0,0,0,0,0,0,0,0
"1934","rnlA",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1935","rnlB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1936","selO",0,1,0,0,0,0,0,0,0,0,0
"1937","tisB",0,1,0,0,0,0,0,0,0,0,0
"1938","kdpB",0,1,0,0,0,0,0,0,0,0,0
"1939","kdpC",0,1,0,0,0,0,0,0,0,0,0
"1940","kdpF",0,1,0,0,0,0,0,0,0,0,0
"1941","ybeQ",1,0,0,0,1,0,0,0,0,0,0
"1942","yghR",0,1,0,0,0,0,0,0,0,0,0
"1943","yghS",1,0,0,0,0,0,1,0,0,0,0
"1944","cho",1,0,0,0,0,0.5,0,0,0.5,0,0
"1945","ddlB",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"1946","dinB",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1947","dinD",0,1,0,0,0,0,0,0,0,0,0
"1948","dinF",1,0,0,0,0,0.5,0,0,0.5,0,0
"1949","dinG",1,0,0,0,0,0.5,0,0,0.5,0,0
"1950","ftsK",1,0,0,0,0,0.5,0,0,0.5,0,0
"1951","ftsW",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"1952","hokE",0,1,0,0,0,0,0,0,0,0,0
"1953","insK",0,1,0,0,0,0,0,0,0,0,0
"1954","mraY",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"1955","murC",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"1956","phr",0,1,0,0,0,0,0,0,0,0,0
"1957","polB",1,0,0,0,0,0.5,0,0,0.5,0,0
"1958","ptrA",1,0,0,0,0,0.5,0,0,0.5,0,0
"1959","recD",1,0,0,0,0,0.5,0,0,0.5,0,0
"1960","ruvB",0,1,0,0,0,0,0,0,0,0,0
"1961","symE",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1962","umuC",1,0,0,0,0,0.5,0,0,0.5,0,0
"1963","uvrC",1,0,0,0,0,0.5,0,0,0.5,0,0
"1964","uvrD",1,0,0,0,0,0.5,0,0,0.5,0,0
"1965","yafN",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1966","yafO",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1967","yafP",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1968","ydjM",1,0,0,0,0,0.5,0,0,0.5,0,0
"1969","yoaA",0,1,0,0,0,0,0,0,0,0,0
"1970","acrZ",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1971","alaA",0,1,0,0,0,0,0,0,0,0,0
"1972","amiC",0,1,0,0,0,0,0,0,0,0,0
"1973","btuE",1,0,0,0,0,0,0,0,1,0,0
"1974","cpoB",0,1,0,0,0,0,0,0,0,0,0
"1975","dgcM",0,1,0,0,0,0,0,0,0,0,0
"1976","dgcQ",0,1,0,0,0,0,0,0,0,0,0
"1977","dtpB",0,1,0,0,0,0,0,0,0,0,0
"1978","hpf",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1979","hspQ",0,1,0,0,0,0,0,0,0,0,0
"1980","insC5",0,1,0,0,0,0,0,0,0,0,0
"1981","intZ",0,1,0,0,0,0,0,0,0,0,0
"1982","leuE",0,1,0,0,0,0,0,0,0,0,0
"1983","livF",1,0,0,0,0,0,0,0,1,0,0
"1984","livH",1,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0
"1985","livM",1,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"1986","lolA",1,0,0,0.5,0,0,0,0,0.5,0,0
"1987","lolC",0,1,0,0,0,0,0,0,0,0,0
"1988","lpxL",0,1,0,0,0,0,0,0,0,0,0
"1989","mnmA",0,1,0,0,0,0,0,0,0,0,0
"1990","mscK",0,1,0,0,0,0,0,0,0,0,0
"1991","mscS",0,1,0,0,0,0,0,0,0,0,0
"1992","panZ",0,1,0,0,0,0,0,0,0,0,0
"1993","ppk",0,1,0,0,0,0,0,0,0,0,0
"1994","prlF",1,0,0,1,0,0,0,0,0,0,0
"1995","radD",1,0,0,0,0,1,0,0,0,0,0
"1996","rhtB",0,1,0,0,0,0,0,0,0,0,0
"1997","ridA",0,1,0,0,0,0,0,0,0,0,0
"1998","rlmE",1,0,0,1,0,0,0,0,0,0,0
"1999","rnr",0,1,0,0,0,0,0,0,0,0,0
"2000","rpiA",0,1,0,0,0,0,0,0,0,0,0
"2001","sad",0,1,0,0,0,0,0,0,0,0,0
"2002","serS",0,1,0,0,0,0,0,0,0,0,0
"2003","slyX",0,1,0,0,0,0,0,0,0,0,0
"2004","sroH",0,1,0,0,0,0,0,0,0,0,0
"2005","trhO",0,1,0,0,0,0,0,0,0,0,0
"2006","yabQ",0,1,0,0,0,0,0,0,0,0,0
"2007","ybdF",0,1,0,0,0,0,0,0,0,0,0
"2008","ybdL",0,1,0,0,0,0,0,0,0,0,0
"2009","ybgA",0,1,0,0,0,0,0,0,0,0,0
"2010","ybiJ",0,1,0,0,0,0,0,0,0,0,0
"2011","ycaM",0,1,0,0,0,0,0,0,0,0,0
"2012","yciZ",1,0,0,0,0,0.5,0,0,0.5,0,0
"2013","ydgH",1,0,0,0,0,0.5,0,0,0.5,0,0
"2014","yebF",0,1,0,0,0,0,0,0,0,0,0
"2015","yehL",0,1,0,0,0,0,0,0,0,0,0
"2016","yfaP",0,1,0,0,0,0,0,0,0,0,0
"2017","yfiB",1,0,0,0,0,0,0,0,1,0,0
"2018","yhdV",1,0,0,0,0,0.5,0,0,0.5,0,0
"2019","yhjJ",0,1,0,0,0,0,0,0,0,0,0
"2020","yibT",0,1,0,0,0,0,0,0,0,0,0
"2021","yjfP",0,1,0,0,0,0,0,0,0,0,0
"2022","yjiC",0,1,0,0,0,0,0,0,0,0,0
"2023","yjiL",0,1,0,0,0,0,0,0,0,0,0
"2024","yqeG",0,1,0,0,0,0,0,0,0,0,0
"2025","ytjB",0,1,0,0,0,0,0,0,0,0,0
"2026","yzgL",0,1,0,0,0,0,0,0,0,0,0
"2027","zitB",0,1,0,0,0,0,0,0,0,0,0
"2028","mlaB",0,1,0,0,0,0,0,0,0,0,0
"2029","mlaC",0,1,0,0,0,0,0,0,0,0,0
"2030","mlaD",0,1,0,0,0,0,0,0,0,0,0
"2031","mlaE",0,1,0,0,0,0,0,0,0,0,0
"2032","mlaF",0,1,0,0,0,0,0,0,0,0,0
"2033","nfsB",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"2034","pqiB",1,0,0,1,0,0,0,0,0,0,0
"2035","pqiC",1,0,0,1,0,0,0,0,0,0,0
"2036","rimK",1,0,0,0.571428571428571,0,0,0,0.285714285714286,0.142857142857143,0,0
"2037","tolC",1,0,0,0.5,0,0,0,0.333333333333333,0.166666666666667,0,0
"2038","waaY",1,0,0,1,0,0,0,0,0,0,0
"2039","waaZ",1,0,0,1,0,0,0,0,0,0,0
"2040","ecpA",0,1,0,0,0,0,0,0,0,0,0
"2041","metA",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"2042","lpxT",0,1,0,0,0,0,0,0,0,0,0
"2043","yfeK",1,0,0,0,0,0,0,0,1,0,0
"2044","phoE",1,0,0,0.5,0,0,0,0,0.5,0,0
"2045","ibaG",0,1,0,0,0,0,0,0,0,0,0
"2046","mngA",0,1,0,0,0,0,0,0,0,0,0
"2047","mngB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"2048","mntS",0,1,0,0,0,0,0,0,0,0,0
"2049","rybA",0,1,0,0,0,0,0,0,0,0,0
"2050","mqsR",1,0,0,0,0,0,0,0,1,0,0
"2051","rsmH",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"2052","abpA",0,1,0,0,0,0,0,0,0,0,0
"2053","alaC",1,0,0,1,0,0,0,0,0,0,0
"2054","amiB",0,1,0,0,0,0,0,0,0,0,0
"2055","asnT",0,1,0,0,0,0,0,0,0,0,0
"2056","asnV",0,1,0,0,0,0,0,0,0,0,0
"2057","bglH",0,1,0,0,0,0,0,0,0,0,0
"2058","bglX",0,1,0,0,0,0,0,0,0,0,0
"2059","bisC",0,1,0,0,0,0,0,0,0,0,0
"2060","cbrC",0,1,0,0,0,0,0,0,0,0,0
"2061","cmtB",0,1,0,0,0,0,0,0,0,0,0
"2062","curA",0,1,0,0,0,0,0,0,0,0,0
"2063","dcm",0,1,0,0,0,0,0,0,0,0,0
"2064","dcp",0,1,0,0,0,0,0,0,0,0,0
"2065","dpaA",0,1,0,0,0,0,0,0,0,0,0
"2066","ecnA",0,1,0,0,0,0,0,0,0,0,0
"2067","elfA",0,1,0,0,0,0,0,0,0,0,0
"2068","elfG",0,1,0,0,0,0,0,0,0,0,0
"2069","fklB",0,1,0,0,0,0,0,0,0,0,0
"2070","fumD",0,1,0,0,0,0,0,0,0,0,0
"2071","gmk",0,1,0,0,0,0,0,0,0,0,0
"2072","hemH",1,0,0,0.5,0,0,0,0,0.5,0,0
"2073","hemN",0,1,0,0,0,0,0,0,0,0,0
"2074","hxpB",0,1,0,0,0,0,0,0,0,0,0
"2075","iaaA",0,1,0,0,0,0,0,0,0,0,0
"2076","ileY",0,1,0,0,0,0,0,0,0,0,0
"2077","intD",0,1,0,0,0,0,0,0,0,0,0
"2078","ispB",0,1,0,0,0,0,0,0,0,0,0
"2079","kduI",0,1,0,0,0,0,0,0,0,0,0
"2080","lapC",0,1,0,0,0,0,0,0,0,0,0
"2081","leuU",0,1,0,0,0,0,0,0,0,0,0
"2082","ligB",0,1,0,0,0,0,0,0,0,0,0
"2083","lpxH",0,1,0,0,0,0,0,0,0,0,0
"2084","macA",0,1,0,0,0,0,0,0,0,0,0
"2085","mgtS",0,1,0,0,0,0,0,0,0,0,0
"2086","mtfA",0,1,0,0,0,0,0,0,0,0,0
"2087","nudC",0,1,0,0,0,0,0,0,0,0,0
"2088","nudG",0,1,0,0,0,0,0,0,0,0,0
"2089","ompN",1,0,0,1,0,0,0,0,0,0,0
"2090","pabC",0,1,0,0,0,0,0,0,0,0,0
"2091","patD",0,1,0,0,0,0,0,0,0,0,0
"2092","pdxK",0,1,0,0,0,0,0,0,0,0,0
"2093","pinR",0,1,0,0,0,0,0,0,0,0,0
"2094","pitB",1,0,0,0,0.5,0,0,0,0.5,0,0
"2095","pphB",0,1,0,0,0,0,0,0,0,0,0
"2096","ppnN",0,1,0,0,0,0,0,0,0,0,0
"2097","prmB",0,1,0,0,0,0,0,0,0,0,0
"2098","queD",0,1,0,0,0,0,0,0,0,0,0
"2099","queF",0,1,0,0,0,0,0,0,0,0,0
"2100","rfaH",0,1,0,0,0,0,0,0,0,0,0
"2101","rhtA",1,0,0,0,0,1,0,0,0,0,0
"2102","rlmF",0,1,0,0,0,0,0,0,0,0,0
"2103","rlmM",0,1,0,0,0,0,0,0,0,0,0
"2104","rluE",0,1,0,0,0,0,0,0,0,0,0
"2105","rsmF",0,1,0,0,0,0,0,0,0,0,0
"2106","secG",0,1,0,0,0,0,0,0,0,0,0
"2107","selC",0,1,0,0,0,0,0,0,0,0,0
"2108","sibA",0,1,0,0,0,0,0,0,0,0,0
"2109","sibE",0,1,0,0,0,0,0,0,0,0,0
"2110","stfR",0,1,0,0,0,0,0,0,0,0,0
"2111","tfaR",0,1,0,0,0,0,0,0,0,0,0
"2112","tff",1,0,0,0,0,0,0,0,1,0,0
"2113","torI",0,1,0,0,0,0,0,0,0,0,0
"2114","ubiU",0,1,0,0,0,0,0,0,0,0,0
"2115","uspC",0,1,0,0,0,0,0,0,0,0,0
"2116","waaF",1,0,0,1,0,0,0,0,0,0,0
"2117","wcaE",0,1,0,0,0,0,0,0,0,0,0
"2118","wecH",0,1,0,0,0,0,0,0,0,0,0
"2119","wza",1,0,0,0.857142857142857,0,0.142857142857143,0,0,0,0,0
"2120","wzb",1,0,0,0.857142857142857,0,0.142857142857143,0,0,0,0,0
"2121","wzc",1,0,0,0.857142857142857,0,0.142857142857143,0,0,0,0,0
"2122","yadM",0,1,0,0,0,0,0,0,0,0,0
"2123","yafV",0,1,0,0,0,0,0,0,0,0,0
"2124","yaiS",0,1,0,0,0,0,0,0,0,0,0
"2125","ybcK",0,1,0,0,0,0,0,0,0,0,0
"2126","ybcV",0,1,0,0,0,0,0,0,0,0,0
"2127","ybdR",0,1,0,0,0,0,0,0,0,0,0
"2128","ybeR",0,1,0,0,0,0,0,0,0,0,0
"2129","ybeT",0,1,0,0,0,0,0,0,0,0,0
"2130","ybeU",0,1,0,0,0,0,0,0,0,0,0
"2131","ybfC",0,1,0,0,0,0,0,0,0,0,0
"2132","ybgE",0,1,0,0,0,0,0,0,0,0,0
"2133","ybhD",0,1,0,0,0,0,0,0,0,0,0
"2134","ybhH",0,1,0,0,0,0,0,0,0,0,0
"2135","ybhI",0,1,0,0,0,0,0,0,0,0,0
"2136","ybhM",0,1,0,0,0,0,0,0,0,0,0
"2137","ycaK",0,1,0,0,0,0,0,0,0,0,0
"2138","yccM",0,1,0,0,0,0,0,0,0,0,0
"2139","ycgX",0,1,0,0,0,0,0,0,0,0,0
"2140","ydaT",0,1,0,0,0,0,0,0,0,0,0
"2141","ydaU",0,1,0,0,0,0,0,0,0,0,0
"2142","ydcU",0,1,0,0,0,0,0,0,0,0,0
"2143","ydcV",0,1,0,0,0,0,0,0,0,0,0
"2144","ydeQ",0,1,0,0,0,0,0,0,0,0,0
"2145","ydfR",0,1,0,0,0,0,0,0,0,0,0
"2146","ydiB",0,1,0,0,0,0,0,0,0,0,0
"2147","ydiL",0,1,0,0,0,0,0,0,0,0,0
"2148","ydiM",0,1,0,0,0,0,0,0,0,0,0
"2149","yebQ",0,1,0,0,0,0,0,0,0,0,0
"2150","yedL",0,1,0,0,0,0,0,0,0,0,0
"2151","yegH",1,0,0,0,0,0,0,1,0,0,0
"2152","yegL",0,1,0,0,0,0,0,0,0,0,0
"2153","yeiH",0,1,0,0,0,0,0,0,0,0,0
"2154","yejB",0,1,0,0,0,0,0,0,0,0,0
"2155","yfbK",0,1,0,0,0,0,0,0,0,0,0
"2156","yfbL",0,1,0,0,0,0,0,0,0,0,0
"2157","yfcP",0,1,0,0,0,0,0,0,0,0,0
"2158","yfgG",0,1,0,0,0,0,0,0,0,0,0
"2159","yfgH",0,1,0,0,0,0,0,0,0,0,0
"2160","yfjI",0,1,0,0,0,0,0,0,0,0,0
"2161","ygaV",0,1,0,0,0,0,0,0,0,0,0
"2162","ygcE",0,1,0,0,0,0,0,0,0,0,0
"2163","ygcO",0,1,0,0,0,0,0,0,0,0,0
"2164","ygcP",0,1,0,0,0,0,0,0,0,0,0
"2165","ygcS",0,1,0,0,0,0,0,0,0,0,0
"2166","ygeG",0,1,0,0,0,0,0,0,0,0,0
"2167","yggP",0,1,0,0,0,0,0,0,0,0,0
"2168","yghT",0,1,0,0,0,0,0,0,0,0,0
"2169","ygiF",0,1,0,0,0,0,0,0,0,0,0
"2170","ygiL",0,1,0,0,0,0,0,0,0,0,0
"2171","yhaB",0,1,0,0,0,0,0,0,0,0,0
"2172","yhaI",0,1,0,0,0,0,0,0,0,0,0
"2173","yhbX",0,1,0,0,0,0,0,0,0,0,0
"2174","yhcA",0,1,0,0,0,0,0,0,0,0,0
"2175","yhfL",0,1,0,0,0,0,0,0,0,0,0
"2176","yhhZ",0,1,0,0,0,0,0,0,0,0,0
"2177","yicJ",0,1,0,0,0,0,0,0,0,0,0
"2178","yifB",0,1,0,0,0,0,0,0,0,0,0
"2179","yihO",0,1,0,0,0,0,0,0,0,0,0
"2180","yiiE",0,1,0,0,0,0,0,0,0,0,0
"2181","yijO",0,1,0,0,0,0,0,0,0,0,0
"2182","yjbB",0,1,0,0,0,0,0,0,0,0,0
"2183","yjcF",0,1,0,0,0,0,0,0,0,0,0
"2184","yjcO",0,1,0,0,0,0,0,0,0,0,0
