"","Coherent","Incoherent","No_loop","Loop"
"1096",0.51219512195122,0.487804878048781,0,1
"1097",0,0,1,0
"1098",1,0,0,1
"1099",1,0,0,1
"1100",0.214285714285714,0.785714285714285,0,1
"1101",0,0,1,0
"1102",0,0,1,0
"1103",0,0,1,0
"1104",0.38,0.62,0,1
"1105",0,0,1,0
"1106",0,1,0,1
"1107",0,1,0,1
"1108",0,1,0,1
"1109",0.0714285714285714,0.928571428571428,0,1
"1110",0,0,1,0
"1111",0.644444444444444,0.355555555555555,0,1
"1112",0.285714285714286,0.714285714285714,0,1
"1113",0,0,1,0
"1114",0.387096774193548,0.612903225806451,0,1
"1115",1,0,0,1
"1116",0,0,1,0
"1117",0.285714285714286,0.714285714285715,0,1
"1118",0,1,0,1
"1119",1,0,0,1
"1120",0,0,1,0
"1121",0,0,1,0
"1122",0,0,1,0
"1123",0,0,1,0
"1124",1,0,0,1
"1125",0,0,1,0
"1126",0,0,1,0
"1127",0.181818181818182,0.818181818181818,0,1
"1128",0,0,1,0
"1129",0,0,1,0
"1130",0,1,0,1
"1131",0.5,0.5,0,1
"1132",0,1,0,1
"1133",0,1,0,1
"1134",1,0,0,1
"1135",0,0,1,0
"1136",0.0714285714285714,0.928571428571428,0,1
"1137",0.157894736842105,0.842105263157894,0,1
"1138",0.333333333333333,0.666666666666667,0,1
"1139",0,0,1,0
"1140",0,1,0,1
"1141",0,0,1,0
"1142",0,0,1,0
"1143",0,0,1,0
"1144",0,0,1,0
"1145",0,0,1,0
"1146",0,1,0,1
"1147",0,0,1,0
"1148",0,0,1,0
"1149",0,0,1,0
"1150",0,0,1,0
"1151",0,1,0,1
"1152",0,0,1,0
"1153",0,0,1,0
"1154",0,0,1,0
"1155",0,0,1,0
"1156",1,0,0,1
"1157",0.573033707865169,0.426966292134832,0,1
"1158",1,0,0,1
"1159",0.177777777777778,0.822222222222222,0,1
"1160",0,0,1,0
"1161",0,1,0,1
"1162",0,0,1,0
"1163",0,0,1,0
"1164",0,0,1,0
"1165",0.25,0.75,0,1
"1166",0.642857142857143,0.357142857142857,0,1
"1167",0,0,1,0
"1168",0,0,1,0
"1169",1,0,0,1
"1170",0,0,1,0
"1171",0,0,1,0
"1172",0,0,1,0
"1173",0,0,1,0
"1174",1,0,0,1
"1175",0,0,1,0
"1176",1,0,0,1
"1177",0,0,1,0
"1178",0,0,1,0
"1179",0,0,1,0
"1180",0,0,1,0
"1181",0,0,1,0
"1182",0,0,1,0
"1183",0,0,1,0
"1184",0,0,1,0
"1185",0.266666666666667,0.733333333333333,0,1
"1186",0,0,1,0
"1187",0,1,0,1
"1188",0,0,1,0
"1189",0,0,1,0
"1190",0,0,1,0
"1191",0,0,1,0
"1192",0,0,1,0
"1193",0,0,1,0
"1194",0.388888888888889,0.611111111111111,0,1
"1195",0,0,1,0
"1196",0,1,0,1
"1197",0,1,0,1
"1198",0,0,1,0
"1199",0,0,1,0
"1200",1,0,0,1
"1201",0,0,1,0
"1202",1,0,0,1
"1203",0,0,1,0
"1204",1,0,0,1
"1205",0.444444444444445,0.555555555555556,0,1
"1206",0.181818181818182,0.818181818181818,0,1
"1207",0.56,0.44,0,1
"1208",0,1,0,1
"1209",1,0,0,1
"1210",0,0,1,0
"1211",0.0588235294117647,0.941176470588235,0,1
"1212",0.25,0.75,0,1
"1213",0.333333333333333,0.666666666666667,0,1
"1214",0.41025641025641,0.58974358974359,0,1
"1215",0,0,1,0
"1216",1,0,0,1
"1217",0,0,1,0
"1218",0.2,0.8,0,1
"1219",0,0,1,0
"1220",0.268292682926829,0.731707317073171,0,1
"1221",0.259259259259259,0.74074074074074,0,1
"1222",1,0,0,1
"1223",0,0,1,0
"1224",0.694444444444445,0.305555555555556,0,1
"1225",0.269230769230769,0.730769230769231,0,1
"1226",0,0,1,0
"1227",0,0,1,0
"1228",0.0714285714285714,0.928571428571428,0,1
"1229",1,0,0,1
"1230",0,0,1,0
"1231",0,0,1,0
"1232",0,0,1,0
"1233",0,0,1,0
"1234",0.214285714285714,0.785714285714286,0,1
"1235",1,0,0,1
"1236",0,0,1,0
"1237",0.454545454545454,0.545454545454545,0,1
"1238",0,0,1,0
"1239",1,0,0,1
"1240",0,1,0,1
"1241",0.423529411764706,0.576470588235294,0,1
"1242",1,0,0,1
"1243",0,0,1,0
"1244",0,0,1,0
"1245",1,0,0,1
"1246",0,0,1,0
"1247",0,0,1,0
"1248",0,0,1,0
"1249",0,0,1,0
"1250",0,0,1,0
"1251",0,0,1,0
"1252",0,0,1,0
"1253",1,0,0,1
"1254",1,0,0,1
"1255",0,0,1,0
"1256",0,0,1,0
"1257",0.170212765957447,0.829787234042553,0,1
"1258",0.105263157894737,0.894736842105263,0,1
"1259",0,0,1,0
"1260",0.333333333333333,0.666666666666667,0,1
"1261",0,0,1,0
"1262",0,0,1,0
"1263",0.263157894736842,0.736842105263157,0,1
"1264",1,0,0,1
"1265",0,0,1,0
"1266",0,0,1,0
"1267",0,0,1,0
"1268",0,0,1,0
"1269",1,0,0,1
"1270",0,0,1,0
"1271",1,0,0,1
"1272",0.678571428571428,0.321428571428571,0,1
"1273",0,0,1,0
"1274",0.72189349112426,0.27810650887574,0,1
"1275",0,0,1,0
"1276",0,1,0,1
"1277",0,0,1,0
"1278",0,0,1,0
"1279",0,0,1,0
"1280",0,0,1,0
"1281",1,0,0,1
"1282",0.285714285714286,0.714285714285714,0,1
"1283",0,0,1,0
"1284",0,0,1,0
"1285",0.3,0.7,0,1
"1286",0,1,0,1
"1287",0,0,1,0
"1288",0,0,1,0
"1289",0,0,1,0
"1290",1,0,0,1
"1291",0,0,1,0
"1292",0,1,0,1
"1293",0,0,1,0
"1294",0,0,1,0
"1295",0.319148936170213,0.680851063829787,0,1
"1296",0,0,1,0
"1297",0,0,1,0
"1298",0,0,1,0
"1299",0.230769230769231,0.769230769230769,0,1
"1300",0,0,1,0
"1301",0,0,1,0
"1302",0,0,1,0
"1303",0,1,0,1
"1304",0,0,1,0
"1305",0.333333333333333,0.666666666666667,0,1
"1306",0,0,1,0
"1307",0,0,1,0
"1308",0,0,1,0
"1309",0,1,0,1
"1310",0,0,1,0
"1311",1,0,0,1
"1312",0,0,1,0
"1313",0,1,0,1
"1314",0,0,1,0
"1315",0,0,1,0
"1316",0,0,1,0
"1317",0,0,1,0
"1318",0,0,1,0
"1319",0,0,1,0
"1320",0,1,0,1
"1321",0,0,1,0
"1322",0,0,1,0
"1323",0,0,1,0
"1324",0,0,1,0
"1325",0,0,1,0
"1326",0,0,1,0
"1327",1,0,0,1
"1328",0,1,0,1
"1329",0,0,1,0
"1330",0,0,1,0
"1331",0,1,0,1
"1332",0.404255319148937,0.595744680851065,0,1
"1333",0,0,1,0
"1334",0,0,1,0
"1335",0.777777777777778,0.222222222222222,0,1
"1336",0,0,1,0
"1337",0,0,1,0
"1338",0,0.999999999999999,0,1
"1339",0,0,1,0
"1340",0.999999999999999,0,0,1
"1341",0,0,1,0
"1342",1,0,0,1
"1343",0,0,1,0
"1344",1,0,0,1
"1345",0,0,1,0
"1346",0,0,1,0
"1347",0,0,1,0
"1348",1,0,0,1
"1349",0.714285714285714,0.285714285714286,0,1
"1350",0,0,1,0
"1351",0,0,1,0
"1352",0.999999999999999,0,0,1
"1353",1,0,0,1
"1354",0,0,1,0
"1355",0,0,1,0
"1356",0,0,1,0
"1357",0,0,1,0
"1358",0.333333333333333,0.666666666666667,0,1
"1359",0.263157894736842,0.736842105263157,0,1
"1360",0.5,0.5,0,1
"1361",0.210526315789474,0.789473684210526,0,1
"1362",0,0,1,0
"1363",0,0,1,0
"1364",0,0,1,0
"1365",1,0,0,1
"1366",0,0,1,0
"1367",0,0,1,0
"1368",0,1,0,1
"1369",0,0,1,0
"1370",0,0,1,0
"1371",0,0,1,0
"1372",0,0,1,0
"1373",0,0,1,0
"1374",0,0,1,0
"1375",1,0,0,1
"1376",0,0,1,0
"1377",0.153846153846154,0.846153846153846,0,1
"1378",0.5,0.5,0,1
"1379",0,1,0,1
"1380",0,0,1,0
"1381",0,1,0,1
"1382",0,0,1,0
"1383",0,1,0,1
"1384",0,0,1,0
"1385",0,1,0,1
"1386",1,0,0,1
"1387",0,0,1,0
"1388",0,0,1,0
"1389",0,1,0,1
"1390",0.0810810810810811,0.918918918918918,0,1
"1391",1,0,0,1
"1392",0,1,0,1
"1393",0.0909090909090909,0.909090909090909,0,1
"1394",0,0,1,0
"1395",0.333333333333333,0.666666666666667,0,1
"1396",0,0,1,0
"1397",0.2,0.8,0,1
"1398",0,0,1,0
"1399",1,0,0,1
"1400",1,0,0,1
"1401",0,0,1,0
"1402",0,1,0,1
"1403",0,0,1,0
"1404",0,1,0,1
"1405",0,0,1,0
"1406",1,0,0,1
"1407",0,0,1,0
"1408",0.428571428571429,0.571428571428571,0,1
"1409",0,1,0,1
"1410",1,0,0,1
"1411",0.363636363636364,0.636363636363636,0,1
"1412",1,0,0,1
"1413",0.285714285714286,0.714285714285714,0,1
"1414",0.689655172413793,0.310344827586207,0,1
"1415",0.285714285714286,0.714285714285714,0,1
"1416",0.172413793103448,0.827586206896551,0,1
"1417",0,0,1,0
"1418",0,1,0,1
"1419",0.308943089430894,0.691056910569106,0,1
"1420",0,0,1,0
"1421",0,1,0,1
"1422",0,0,1,0
"1423",0,0,1,0
"1424",1,0,0,1
"1425",0,0,1,0
"1426",0.6,0.4,0,1
"1427",0,0,1,0
"1428",0,1,0,1
"1429",0.161290322580645,0.838709677419354,0,1
"1430",0,1,0,1
"1431",0.547619047619048,0.452380952380953,0,1
"1432",0,0,1,0
"1433",0,0,1,0
"1434",1,0,0,1
"1435",0,0,1,0
"1436",0,0,1,0
"1437",0.636363636363636,0.363636363636364,0,1
"1438",0.272727272727273,0.727272727272727,0,1
"1439",0.2,0.8,0,1
"1440",0,0,1,0
"1441",0.409090909090909,0.590909090909091,0,1
"1442",0.230769230769231,0.769230769230769,0,1
"1443",0,0,1,0
"1444",0,0,1,0
"1445",0.4,0.6,0,1
"1446",0.636363636363636,0.363636363636364,0,1
"1447",0,0,1,0
"1448",0.172413793103448,0.827586206896551,0,1
"1449",0.136363636363636,0.863636363636363,0,1
"1450",0.529411764705882,0.470588235294118,0,1
"1451",0.263157894736842,0.736842105263157,0,1
"1452",1,0,0,1
"1453",0,0,1,0
"1454",0.473684210526316,0.526315789473684,0,1
"1455",0.0555555555555556,0.944444444444445,0,1
"1456",0.341463414634146,0.658536585365854,0,1
"1457",1,0,0,1
"1458",0,0,1,0
"1459",1,0,0,1
"1460",1,0,0,1
"1461",0,0,1,0
"1462",0.172413793103448,0.827586206896551,0,1
"1463",0,0,1,0
"1464",0,0,1,0
"1465",0,0,1,0
"1466",0,0,1,0
"1467",0,0,1,0
"1468",1,0,0,1
"1469",0,0,1,0
"1470",0,0,1,0
"1471",0,0,1,0
"1472",0.206349206349206,0.793650793650793,0,1
"1473",0,0,1,0
"1474",0,1,0,1
"1475",0,0,1,0
"1476",0,0,1,0
"1477",0,0,1,0
"1478",1,0,0,1
"1479",0,1,0,1
"1480",0,1,0,1
"1481",0,1,0,1
"1482",1,0,0,1
"1483",1,0,0,1
"1484",0,0,1,0
"1485",0,0,1,0
"1486",0.32258064516129,0.677419354838709,0,1
"1487",1,0,0,1
"1488",0.2,0.8,0,1
"1489",0,0,1,0
"1490",0.26984126984127,0.730158730158729,0,1
"1491",0,0,1,0
"1492",0,0,1,0
"1493",0,0,1,0
"1494",0,0,1,0
"1495",0.999999999999999,0,0,1
"1496",0.170212765957447,0.829787234042553,0,1
"1497",0.172413793103448,0.827586206896551,0,1
"1498",0,0,1,0
"1499",0,0,1,0
"1500",0,0,1,0
"1501",0,0,1,0
"1502",0.253968253968254,0.746031746031745,0,1
"1503",0.75,0.25,0,1
"1504",0,0,1,0
"1505",0.0769230769230769,0.923076923076923,0,1
"1506",0.230769230769231,0.769230769230769,0,1
"1507",0.206349206349206,0.793650793650793,0,1
"1508",1,0,0,1
"1509",0,0,1,0
"1510",0,0,1,0
"1511",0.644444444444444,0.355555555555555,0,1
"1512",0,0,1,0
"1513",0.253968253968254,0.746031746031745,0,1
"1514",0,0,1,0
"1515",0,0,1,0
"1516",0,1,0,1
"1517",0,1,0,1
"1518",0,0,1,0
"1519",0.657894736842105,0.342105263157895,0,1
"1520",0.451612903225806,0.548387096774193,0,1
"1521",0.222222222222222,0.777777777777778,0,1
"1522",0,0,1,0
"1523",1,0,0,1
"1524",0,0,1,0
"1525",1,0,0,1
"1526",0,0,1,0
"1527",0,1,0,1
"1528",0,0,1,0
"1529",0.365079365079365,0.634920634920634,0,1
"1530",0,1,0,1
"1531",0,0,1,0
"1532",0,0,1,0
"1533",0,0,1,0
"1534",1,0,0,1
"1535",0.999999999999999,0,0,1
"1536",0,0,1,0
"1537",0.430555555555556,0.569444444444444,0,1
"1538",0,0,1,0
"1539",0,0,1,0
"1540",0,0,1,0
"1541",0.346153846153846,0.653846153846154,0,1
"1542",0,0,1,0
"1543",0,0,1,0
"1544",0,0,1,0
"1545",0,0,1,0
"1546",0,0,1,0
"1547",0.451612903225806,0.548387096774193,0,1
"1548",0,0,1,0
"1549",0,0,1,0
"1550",0,0,1,0
"1551",0,0,1,0
"1552",0,0,1,0
"1553",0,0,1,0
"1554",0,0,1,0
"1555",0.253968253968254,0.746031746031745,0,1
"1556",1,0,0,1
"1557",0.387096774193548,0.612903225806451,0,1
"1558",0,0,1,0
"1559",0.305389221556886,0.694610778443115,0,1
"1560",0.677419354838709,0.32258064516129,0,1
"1561",0,0,1,0
"1562",0,1,0,1
"1563",1,0,0,1
"1564",0,0,1,0
"1565",0,0,1,0
"1566",0.218045112781955,0.781954887218047,0,1
"1567",0.26984126984127,0.730158730158729,0,1
"1568",0,0,1,0
"1569",0,0,1,0
"1570",0,1,0,1
"1571",1,0,0,1
"1572",0,0,1,0
"1573",1,0,0,1
"1574",1,0,0,1
"1575",0,0,1,0
"1576",0,0,1,0
"1577",0.276595744680851,0.723404255319149,0,1
"1578",0,0,1,0
"1579",1,0,0,1
"1580",0,0,1,0
"1581",0.657894736842105,0.342105263157895,0,1
"1582",0,0,1,0
"1583",0,0,1,0
"1584",0,0,1,0
"1585",0,0,1,0
"1586",0,0,1,0
"1587",0.0833333333333333,0.916666666666667,0,1
"1588",1,0,0,1
"1589",0,0,1,0
"1590",1,0,0,1
"1591",0,0,1,0
"1592",0,0,1,0
"1593",0,0,1,0
"1594",0,0,1,0
"1595",1,0,0,1
"1596",0,0,1,0
"1597",0,0,1,0
"1598",0,0,1,0
"1599",0,0,1,0
"1600",0.103448275862069,0.896551724137931,0,1
"1601",0,0,1,0
"1602",0,0,1,0
"1603",0.5,0.5,0,1
"1604",0,0,1,0
"1605",1,0,0,1
"1606",0.1,0.9,0,1
"1607",0.299270072992701,0.700729927007299,0,1
"1608",0.544827586206897,0.455172413793104,0,1
"1609",0.496551724137932,0.50344827586207,0,1
"1610",0.516129032258064,0.483870967741935,0,1
"1611",0.387453874538746,0.612546125461254,0,1
"1612",0.423728813559322,0.576271186440677,0,1
"1613",1,0,0,1
"1614",0,0,1,0
"1615",0.421052631578947,0.578947368421052,0,1
"1616",0.658536585365854,0.341463414634146,0,1
"1617",0.365079365079365,0.634920634920634,0,1
"1618",0,1,0,1
"1619",0.189189189189189,0.81081081081081,0,1
"1620",0,0,1,0
"1621",0.387096774193548,0.612903225806451,0,1
"1622",0.306451612903226,0.693548387096774,0,1
"1623",0,0,1,0
"1624",0,0,1,0
"1625",0,0,1,0
"1626",0.4,0.6,0,1
"1627",0.4,0.6,0,1
"1628",0.8,0.2,0,1
"1629",0,0,1,0
"1630",0,0,1,0
"1631",0.303030303030303,0.696969696969697,0,1
"1632",0,0,1,0
"1633",1,0,0,1
"1634",0,0,1,0
"1635",0.6,0.4,0,1
"1636",0,0,1,0
"1637",0,0,1,0
"1638",0,0,1,0
"1639",0.416666666666667,0.583333333333333,0,1
"1640",0,1,0,1
"1641",0.25,0.75,0,1
"1642",0,1,0,1
"1643",0,1,0,1
"1644",0.365079365079365,0.634920634920634,0,1
"1645",0,0,1,0
"1646",0,1,0,1
"1647",1,0,0,1
"1648",0,0,1,0
"1649",0,0,1,0
"1650",0.228571428571429,0.771428571428572,0,1
"1651",0,0,1,0
"1652",0.648648648648648,0.351351351351351,0,1
"1653",0,0,1,0
"1654",0,0,1,0
"1655",0.1,0.9,0,1
"1656",0,1,0,1
"1657",0,1,0,1
"1658",0,1,0,1
"1659",0,1,0,1
"1660",0,0,1,0
"1661",0.2,0.8,0,1
"1662",1,0,0,1
"1663",1,0,0,1
"1664",0,0,1,0
"1665",0,0,1,0
"1666",0,0,1,0
"1667",0.666666666666667,0.333333333333333,0,1
"1668",0,0,1,0
"1669",0,0,1,0
"1670",0,0,1,0
"1671",0.294117647058823,0.705882352941177,0,1
"1672",0.294117647058823,0.705882352941177,0,1
"1673",0.333333333333333,0.666666666666667,0,1
"1674",0.431372549019608,0.568627450980392,0,1
"1675",0,0,1,0
"1676",0,0,1,0
"1677",0.386138613861386,0.613861386138614,0,1
"1678",0,0,1,0
"1679",1,0,0,1
"1680",0,0,1,0
"1681",0,0,1,0
"1682",0,0,1,0
"1683",0,0,1,0
"1684",0,1,0,1
"1685",0.391959798994975,0.608040201005026,0,1
"1686",0,0,1,0
"1687",0.473684210526316,0.526315789473684,0,1
"1688",0.473684210526316,0.526315789473684,0,1
"1689",0.157894736842105,0.842105263157894,0,1
"1690",0.4375,0.5625,0,1
"1691",1,0,0,1
"1692",0,0,1,0
"1693",0,0,1,0
"1694",0,0,1,0
"1695",0.0666666666666667,0.933333333333334,0,1
"1696",0,0,1,0
"1697",1,0,0,1
"1698",0,0,1,0
"1699",0,0,1,0
"1700",0,1,0,1
"1701",0,0,1,0
"1702",0.6,0.4,0,1
"1703",0.354838709677419,0.64516129032258,0,1
"1704",1,0,0,1
"1705",0,0,1,0
"1706",0,0,1,0
"1707",0,0,1,0
"1708",0,0,1,0
"1709",0,0,1,0
"1710",0,1,0,1
"1711",0,0,1,0
"1712",0.511627906976744,0.488372093023256,0,1
"1713",0.363636363636363,0.636363636363636,0,1
"1714",0,0,1,0
"1715",1,0,0,1
"1716",1,0,0,1
"1717",0,0,1,0
"1718",0,0,1,0
"1719",0.666666666666667,0.333333333333333,0,1
"1720",0,0,1,0
"1721",0,0,1,0
"1722",0,0,1,0
"1723",0,1,0,1
"1724",0,0,1,0
"1725",0,0,1,0
"1726",0,0,1,0
"1727",0,0,1,0
"1728",0,0,1,0
"1729",0,0,1,0
"1730",0,0,1,0
"1731",0,0,1,0
"1732",0,0,1,0
"1733",0,1,0,1
"1734",0,0,1,0
"1735",0,0,1,0
"1736",0,1,0,1
"1737",0,0,1,0
"1738",0,0,1,0
"1739",1,0,0,1
"1740",0,0,1,0
"1741",1,0,0,1
"1742",0,0,1,0
"1743",0,0,1,0
"1744",0,1,0,1
"1745",0,0,1,0
"1746",0,1,0,1
"1747",0,1,0,1
"1748",0,0,1,0
"1749",1,0,0,1
"1750",0,0,1,0
"1751",0,0,1,0
"1752",1,0,0,1
"1753",0.461538461538462,0.538461538461538,0,1
"1754",0,1,0,1
"1755",0.731707317073171,0.268292682926829,0,1
"1756",0,0,1,0
"1757",0,0,1,0
"1758",0,0,1,0
"1759",0,0,1,0
"1760",0,0,1,0
"1761",0,0,1,0
"1762",0.32258064516129,0.677419354838709,0,1
"1763",0,0,1,0
"1764",0,0,1,0
"1765",0,0,1,0
"1766",0,0,1,0
"1767",0,0,1,0
"1768",0,0,1,0
"1769",0,0,1,0
"1770",0,0,1,0
"1771",0,0,1,0
"1772",0,0,1,0
"1773",0,0,1,0
"1774",0,0,1,0
"1775",0,0,1,0
"1776",0.266666666666667,0.733333333333333,0,1
"1777",0,0,1,0
"1778",0,0,1,0
"1779",1,0,0,1
"1780",0,0,1,0
"1781",0,0,1,0
"1782",1,0,0,1
"1783",0,0,1,0
"1784",0,0,1,0
"1785",1,0,0,1
"1786",0,0,1,0
