"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg","NP_X"
"220","fucR",0,1,0,0,0,0,0,0,0,0,0,0,0
"221","glmU",0,1,0,0,0,0,0,0,0,0,0,0,0
"222","glpB",1,0,0.333333333333333,0.137254901960784,0,0.372549019607843,0,0,0.156862745098039,0,0,0,0
"223","glpC",1,0,0.333333333333333,0.137254901960784,0,0.372549019607843,0,0,0.156862745098039,0,0,0,0
"224","flgM",1,0,0.149253731343284,0.0746268656716418,0.0447761194029851,0.328358208955224,0.149253731343284,0,0,0.0746268656716418,0.17910447761194,0,0
"225","flgN",1,0,0.166666666666667,0.0833333333333333,0,0.366666666666667,0.166666666666667,0,0,0.0833333333333333,0.133333333333333,0,0
"226","fliA",1,0,0.155844155844156,0.168831168831169,0.0779220779220779,0.207792207792208,0.207792207792208,0.025974025974026,0,0.051948051948052,0.0779220779220779,0.025974025974026,0
"227","fliC",1,0,0.444444444444444,0.333333333333333,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0
"228","fliD",1,0,0.277777777777778,0.0555555555555556,0,0.611111111111111,0.0555555555555556,0,0,0,0,0,0
"229","fliE",1,0,0.166666666666667,0.0833333333333333,0,0.366666666666667,0.166666666666667,0,0,0.0833333333333333,0.133333333333333,0,0
"230","fliF",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"231","fliG",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"232","fliH",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"233","fliI",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"234","fliJ",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"235","fliK",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"236","fliL",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"237","fliM",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"238","fliN",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"239","fliO",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"240","glpX",0,1,0,0,0,0,0,0,0,0,0,0,0
"241","glyA",0,1,0,0,0,0,0,0,0,0,0,0,0
"242","hisF",0,1,0,0,0,0,0,0,0,0,0,0,0
"243","hisH",0,1,0,0,0,0,0,0,0,0,0,0,0
"244","hisI",0,1,0,0,0,0,0,0,0,0,0,0,0
"245","hisJ",1,0,0.625,0.375,0,0,0,0,0,0,0,0,0
"246","ispE",0,1,0,0,0,0,0,0,0,0,0,0,0
"247","malT",1,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"248","fliS",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"249","fliT",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"250","fliZ",1,0,0.146067415730337,0.168539325842697,0.0674157303370786,0.235955056179775,0.191011235955056,0.0224719101123595,0,0.0561797752808989,0.0898876404494382,0.0224719101123595,0
"251","galM",1,0,0,0.25,0.25,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0
"252","gdhA",1,0,0,0.307692307692308,0.461538461538462,0,0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0,0
"253","yhgH",1,0,0,1,0,0,0,0,0,0,0,0,0
"254","groL",1,0,1,0,0,0,0,0,0,0,0,0,0
"255","groS",1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"256","grpE",1,0,1,0,0,0,0,0,0,0,0,0,0
"257","hslO",0,1,0,0,0,0,0,0,0,0,0,0,0
"258","hslU",0,1,0,0,0,0,0,0,0,0,0,0,0
"259","hslV",0,1,0,0,0,0,0,0,0,0,0,0,0
"260","htpG",1,0,0.5,0.25,0,0,0,0,0,0,0.25,0,0
"261","ygiM",1,0,0,1,0,0,0,0,0,0,0,0,0
"262","osmB",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"263","potD",0,1,0,0,0,0,0,0,0,0,0,0,0
"264","purA",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0
"265","purC",0,1,0,0,0,0,0,0,0,0,0,0,0
"266","purH",1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"267","purK",0,1,0,0,0,0,0,0,0,0,0,0,0
"268","purM",1,0,0,0,0.5,0,0,0.5,0,0,0,0,0
"269","pyrB",0,1,0,0,0,0,0,0,0,0,0,0,0
"270","pyrC",1,0,0,0,1,0,0,0,0,0,0,0,0
"271","pyrL",0,1,0,0,0,0,0,0,0,0,0,0,0
"272","lipB",1,0,1,0,0,0,0,0,0,0,0,0,0
"273","lon",1,0,0.615384615384615,0,0,0,0,0,0.384615384615385,0,0,0,0
"274","modB",1,0,1,0,0,0,0,0,0,0,0,0,0
"275","motA",1,0,0,1,0,0,0,0,0,0,0,0,0
"276","motB",1,0,0,1,0,0,0,0,0,0,0,0,0
"277","nhaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"278","nlpA",1,0,0,1,0,0,0,0,0,0,0,0,0
"279","nupG",0,1,0,0,0,0,0,0,0,0,0,0,0
"280","ompT",1,0,0,0,0.5,0.5,0,0,0,0,0,0,0
"281","prlC",0,1,0,0,0,0,0,0,0,0,0,0,0
"282","rbsB",1,0,0,0.428571428571429,0.285714285714286,0,0,0,0,0,0.285714285714286,0,0
"283","rbsD",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0
"284","rbsK",1,0,0,0.428571428571429,0.428571428571429,0,0,0,0,0,0.142857142857143,0,0
"285","ymcE",0,1,0,0,0,0,0,0,0,0,0,0,0
"286","sthA",1,0,0,0,0.75,0,0,0.25,0,0,0,0,0
"287","sucA",1,0,0.075,0.3,0.2,0,0.15,0.1,0.05,0.05,0.025,0.05,0
"288","sucD",1,0,0.103448275862069,0.310344827586207,0.137931034482759,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0689655172413793,0
"289","tas",0,1,0,0,0,0,0,0,0,0,0,0,0
"290","tehA",0,1,0,0,0,0,0,0,0,0,0,0,0
"291","thrC",0,1,0,0,0,0,0,0,0,0,0,0,0
"292","trpB",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"293","uspD",1,0,1,0,0,0,0,0,0,0,0,0,0
"294","xseA",1,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0
"295","yagU",0,1,0,0,0,0,0,0,0,0,0,0,0
"296","ybaK",0,1,0,0,0,0,0,0,0,0,0,0,0
"297","ybfD",0,1,0,0,0,0,0,0,0,0,0,0,0
"298","ybjC",1,0,0.166666666666667,0.5,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0
"299","tatD",0,1,0,0,0,0,0,0,0,0,0,0,0
"300","tgt",0,1,0,0,0,0,0,0,0,0,0,0,0
"301","tnaB",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"302","tnaC",1,0,1,0,0,0,0,0,0,0,0,0,0
"303","treB",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"304","treC",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"305","ubiB",0,1,0,0,0,0,0,0,0,0,0,0,0
"306","yagE",0,1,0,0,0,0,0,0,0,0,0,0,0
"307","yajC",0,1,0,0,0,0,0,0,0,0,0,0,0
"308","ybaL",0,1,0,0,0,0,0,0,0,0,0,0,0
