"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"69","sufE",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"70","sufS",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"71","mhpA",1,0,1,0,0,0,0,0,0,0,0,0,0
"72","fdhF",1,0,0.5,0.333333333333333,0,0,0,0,0,0.166666666666667,0,0,0
"73","fdnG",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"74","fdnH",1,0,0,1,0,0,0,0,0,0,0,0,0
"75","fdnI",1,0,0,1,0,0,0,0,0,0,0,0,0
"76","hcp",1,0,0.875,0,0,0,0,0,0.125,0,0,0,0
"77","hcr",1,0,0.8,0,0,0,0,0,0.2,0,0,0,0
"78","nirB",1,0,0.0869565217391304,0.521739130434782,0.260869565217391,0,0.0869565217391304,0,0,0,0,0.0434782608695652,0
"79","nirD",1,0,0.117647058823529,0.588235294117647,0.176470588235294,0,0.0588235294117647,0,0,0,0,0.0588235294117647,0
"80","nrfA",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0,0
"81","nrfB",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0,0
"82","nrfC",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0,0
"83","nrfD",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0,0
"84","ytfE",1,0,0,1,0,0,0,0,0,0,0,0,0
"85","amtB",1,0,0.75,0,0,0,0,0,0.25,0,0,0,0
"86","argT",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"87","ddpA",1,0,1,0,0,0,0,0,0,0,0,0,0
"88","ddpB",1,0,1,0,0,0,0,0,0,0,0,0,0
"89","ddpD",1,0,1,0,0,0,0,0,0,0,0,0,0
"90","ddpX",1,0,1,0,0,0,0,0,0,0,0,0,0
"91","glnA",1,0,0.8,0,0,0.2,0,0,0,0,0,0,0
"92","glnG",1,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0
"93","glnK",1,0,0.7,0,0,0.2,0,0,0.1,0,0,0,0
"94","glnL",1,0,0.8,0,0,0.2,0,0,0,0,0,0,0
"95","hisM",1,0,0.625,0.375,0,0,0,0,0,0,0,0,0
"96","hisP",1,0,0.625,0.375,0,0,0,0,0,0,0,0,0
"97","patA",1,0,1,0,0,0,0,0,0,0,0,0,0
"98","potF",1,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0,0,0,0
"99","potG",1,0,1,0,0,0,0,0,0,0,0,0,0
"100","potH",1,0,1,0,0,0,0,0,0,0,0,0,0
"101","potI",1,0,1,0,0,0,0,0,0,0,0,0,0
"102","yhdW",0,1,0,0,0,0,0,0,0,0,0,0,0
"103","pdeL",1,0,0,1,0,0,0,0,0,0,0,0,0
"104","prpE",1,0,0.75,0,0,0,0.25,0,0,0,0,0,0
"105","appA",1,0,0.7,0,0,0.1,0,0,0.2,0,0,0,0
"106","appB",1,0,0.7,0,0,0.1,0,0,0.2,0,0,0,0
"107","betA",1,0,0.5,0,0.5,0,0,0,0,0,0,0,0
"108","betB",1,0,0.5,0,0.5,0,0,0,0,0,0,0,0
"109","betI",1,0,1,0,0,0,0,0,0,0,0,0,0
"110","caiD",1,0,0.545454545454546,0.363636363636364,0,0,0,0,0,0,0.0909090909090909,0,0
"111","lldR",0,1,0,0,0,0,0,0,0,0,0,0,0
"112","slp",1,0,0.263157894736842,0.315789473684211,0.0350877192982456,0.12280701754386,0.105263157894737,0,0.0350877192982456,0.0350877192982456,0.087719298245614,0,0
"113","hdeB",1,0,0.176470588235294,0.352941176470588,0.137254901960784,0.0392156862745098,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0784313725490196,0.0196078431372549,0
"114","hdeD",1,0,0.268292682926829,0.317073170731707,0.024390243902439,0.146341463414634,0,0,0.0975609756097561,0.024390243902439,0.0975609756097561,0.024390243902439,0
"115","hdeA",1,0,0.176470588235294,0.352941176470588,0.137254901960784,0.0392156862745098,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0784313725490196,0.0196078431372549,0
"116","yccJ",1,0,0.25,0,0,0.25,0,0,0.5,0,0,0,0
"117","yhiM",1,0,0.217391304347826,0.347826086956522,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.130434782608696,0,0,0
"118","wrbA",1,0,0.2,0,0,0.4,0,0,0.4,0,0,0,0
"119","gadB",1,0,0.160919540229885,0.32183908045977,0.114942528735632,0.103448275862069,0.0804597701149425,0.0229885057471264,0.0459770114942529,0.0459770114942529,0.0574712643678161,0.0459770114942529,0
"120","gadA",1,0,0.178571428571429,0.321428571428571,0.142857142857143,0.107142857142857,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0178571428571429,0.0178571428571429,0
"121","ybaT",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"122","glcC",1,0,0,0.6,0.2,0,0.2,0,0,0,0,0,0
"123","gltB",1,0,0.215384615384615,0.261538461538462,0.0923076923076923,0.169230769230769,0.0461538461538462,0.0153846153846154,0.0923076923076923,0.0153846153846154,0.0769230769230769,0.0153846153846154,0
"124","gltD",1,0,0.215384615384615,0.261538461538462,0.0923076923076923,0.169230769230769,0.0461538461538462,0.0153846153846154,0.0923076923076923,0.0153846153846154,0.0769230769230769,0.0153846153846154,0
"125","lldD",0,1,0,0,0,0,0,0,0,0,0,0,0
"126","rcsA",1,0,0.2,0.6,0,0.2,0,0,0,0,0,0,0
"127","purD",1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"128","putA",1,0,0,1,0,0,0,0,0,0,0,0,0
"129","fliA",1,0,0.155844155844156,0.168831168831169,0.0779220779220779,0.207792207792208,0.207792207792208,0.025974025974026,0,0.051948051948052,0.0779220779220779,0.025974025974026,0
"130","fliE",1,0,0.166666666666667,0.0833333333333333,0,0.366666666666667,0.166666666666667,0,0,0.0833333333333333,0.133333333333333,0,0
"131","fliF",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"132","fliG",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"133","fliH",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"134","fliI",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"135","fliJ",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"136","fliK",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"137","hisJ",1,0,0.625,0.375,0,0,0,0,0,0,0,0,0
"138","fliZ",1,0,0.146067415730337,0.168539325842697,0.0674157303370786,0.235955056179775,0.191011235955056,0.0224719101123595,0,0.0561797752808989,0.0898876404494382,0.0224719101123595,0
"139","purH",1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"140","nlpA",1,0,0,1,0,0,0,0,0,0,0,0,0
"141","nrdF",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"142","cyoC",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"143","cyoD",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"144","cyoE",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"145","lldP",1,0,0,0,0.75,0,0,0,0,0,0,0.25,0
"146","rmf",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
