"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"111","pgrR",0,1,0,0,0,0,0,0,0,0,0,0
"112","plaR",1,0,0,0,0.4,0,0.4,0.2,0,0,0,0
"113","ptrR",0,1,0,0,0,0,0,0,0,0,0,0
"114","punR",0,1,0,0,0,0,0,0,0,0,0,0
"115","puuR",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"116","pyrR",0,1,0,0,0,0,0,0,0,0,0,0
"117","qseB",0,1,0,0,0,0,0,0,0,0,0,0
"118","racR",0,1,0,0,0,0,0,0,0,0,0,0
"119","ralA",0,1,0,0,0,0,0,0,0,0,0,0
"120","rcdA",0,1,0,0,0,0,0,0,0,0,0,0
"121","rclR",0,1,0,0,0,0,0,0,0,0,0,0
"122","rcnR",0,1,0,0,0,0,0,0,0,0,0,0
"123","rhaR",1,0,0.5,0,0,0,0,0,0.5,0,0,0
"124","rhaS",1,0,0.6,0,0,0,0,0,0.4,0,0,0
"125","rseX",0,1,0,0,0,0,0,0,0,0,0,0
"126","rspR",0,1,0,0,0,0,0,0,0,0,0,0
"127","rtcR",0,1,0,0,0,0,0,0,0,0,0,0
"128","rutR",1,0,0,0,0,0,0,0,1,0,0,0
"129","rybB",1,0,1,0,0,0,0,0,0,0,0,0
"130","rydC",0,1,0,0,0,0,0,0,0,0,0,0
"131","ryhB",0,1,0,0,0,0,0,0,0,0,0,0
"132","sdhX",1,0,0.103448275862069,0.310344827586207,0.137931034482759,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0689655172413793
"133","sdsN",0,1,0,0,0,0,0,0,0,0,0,0
"134","sdsR",1,0,1,0,0,0,0,0,0,0,0,0
"135","selB",0,1,0,0,0,0,0,0,0,0,0,0
"136","sgrR",0,1,0,0,0,0,0,0,0,0,0,0
"137","sgrS",1,0,0.5,0.125,0,0,0,0,0.375,0,0,0
"138","sibC",0,1,0,0,0,0,0,0,0,0,0,0
"139","spf",0,1,0,0,0,0,0,0,0,0,0,0
"140","sraG",0,1,0,0,0,0,0,0,0,0,0,0
"141","srsR",0,1,0,0,0,0,0,0,0,0,0,0
"142","stfZ",1,0,0,0,0,0,0,0,1,0,0,0
"143","sutR",0,1,0,0,0,0,0,0,0,0,0,0
"144","sxy",0,1,0,0,0,0,0,0,0,0,0,0
"145","symR",0,1,0,0,0,0,0,0,0,0,0,0
"146","tdcR",0,1,0,0,0,0,0,0,0,0,0,0
"147","thrS",0,1,0,0,0,0,0,0,0,0,0,0
"148","torR",0,1,0,0,0,0,0,0,0,0,0,0
"149","treR",1,0,0,1,0,0,0,0,0,0,0,0
"150","trpR",0,1,0,0,0,0,0,0,0,0,0,0
"151","tyrR",1,0,1,0,0,0,0,0,0,0,0,0
"152","uhpA",0,1,0,0,0,0,0,0,0,0,0,0
"153","uidR",0,1,0,0,0,0,0,0,0,0,0,0
"154","ulaR",0,1,0,0,0,0,0,0,0,0,0,0
"155","uxuR",1,0,0,1,0,0,0,0,0,0,0,0
"156","xapR",0,1,0,0,0,0,0,0,0,0,0,0
"157","xylR",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"158","xynR",0,1,0,0,0,0,0,0,0,0,0,0
"159","ycjW",0,1,0,0,0,0,0,0,0,0,0,0
"160","ydeO",1,0,0.5,0.4,0,0.1,0,0,0,0,0,0
"161","yeiL",1,0,0.25,0.1875,0,0.125,0.125,0,0.1875,0,0.125,0
"162","yiaU",0,1,0,0,0,0,0,0,0,0,0,0
"163","yidZ",0,1,0,0,0,0,0,0,0,0,0,0
"164","yjjQ",1,0,0,1,0,0,0,0,0,0,0,0
"165","yoeB",0,1,0,0,0,0,0,0,0,0,0,0
"166","zur",0,1,0,0,0,0,0,0,0,0,0,0
"167","rnhA",0,1,0,0,0,0,0,0,0,0,0,0
"168","minD",0,1,0,0,0,0,0,0,0,0,0,0
"169","emrE",0,1,0,0,0,0,0,0,0,0,0,0
"170","mrcB",0,1,0,0,0,0,0,0,0,0,0,0
"171","dnaQ",0,1,0,0,0,0,0,0,0,0,0,0
"172","minE",0,1,0,0,0,0,0,0,0,0,0,0
"173","ffh",0,1,0,0,0,0,0,0,0,0,0,0
"174","minC",0,1,0,0,0,0,0,0,0,0,0,0
"175","ffs",0,1,0,0,0,0,0,0,0,0,0,0
"176","dnaC",0,1,0,0,0,0,0,0,0,0,0,0
"177","ppa",0,1,0,0,0,0,0,0,0,0,0,0
"178","dosP",0,1,0,0,0,0,0,0,0,0,0,0
"179","mdfA",0,1,0,0,0,0,0,0,0,0,0,0
"180","ggt",0,1,0,0,0,0,0,0,0,0,0,0
"181","vsr",0,1,0,0,0,0,0,0,0,0,0,0
"182","glnE",0,1,0,0,0,0,0,0,0,0,0,0
"183","ilvG",0,1,0,0,0,0,0,0,0,0,0,0
"184","mutH",0,1,0,0,0,0,0,0,0,0,0,0
"185","dxr",0,1,0,0,0,0,0,0,0,0,0,0
"186","secM",0,1,0,0,0,0,0,0,0,0,0,0
"187","clcA",0,1,0,0,0,0,0,0,0,0,0,0
"188","pgsA",0,1,0,0,0,0,0,0,0,0,0,0
"189","mug",0,1,0,0,0,0,0,0,0,0,0,0
"190","mnmE",0,1,0,0,0,0,0,0,0,0,0,0
"191","topB",0,1,0,0,0,0,0,0,0,0,0,0
"192","rcsC",0,1,0,0,0,0,0,0,0,0,0,0
"193","rhlB",0,1,0,0,0,0,0,0,0,0,0,0
"194","mrdB",0,1,0,0,0,0,0,0,0,0,0,0
"195","trkA",0,1,0,0,0,0,0,0,0,0,0,0
"196","clsA",0,1,0,0,0,0,0,0,0,0,0,0
"197","gldA",0,1,0,0,0,0,0,0,0,0,0,0
"198","nhaB",0,1,0,0,0,0,0,0,0,0,0,0
"199","menD",0,1,0,0,0,0,0,0,0,0,0,0
"200","truA",0,1,0,0,0,0,0,0,0,0,0,0
"201","rppH",0,1,0,0,0,0,0,0,0,0,0,0
"202","dnaT",0,1,0,0,0,0,0,0,0,0,0,0
"203","rodZ",0,1,0,0,0,0,0,0,0,0,0,0
"204","cyaY",0,1,0,0,0,0,0,0,0,0,0,0
"205","recE",0,1,0,0,0,0,0,0,0,0,0,0
"206","maeB",0,1,0,0,0,0,0,0,0,0,0,0
"207","hokC",0,1,0,0,0,0,0,0,0,0,0,0
"208","ftsP",0,1,0,0,0,0,0,0,0,0,0,0
"209","murJ",0,1,0,0,0,0,0,0,0,0,0,0
"210","ushA",0,1,0,0,0,0,0,0,0,0,0,0
"211","fre",0,1,0,0,0,0,0,0,0,0,0,0
"212","panE",0,1,0,0,0,0,0,0,0,0,0,0
"213","btuC",0,1,0,0,0,0,0,0,0,0,0,0
"214","tag",0,1,0,0,0,0,0,0,0,0,0,0
"215","insO",0,1,0,0,0,0,0,0,0,0,0,0
"216","hemC",0,1,0,0,0,0,0,0,0,0,0,0
"217","murB",0,1,0,0,0,0,0,0,0,0,0,0
"218","proA",0,1,0,0,0,0,0,0,0,0,0,0
"219","pdxH",0,1,0,0,0,0,0,0,0,0,0,0
"220","nfi",0,1,0,0,0,0,0,0,0,0,0,0
"221","lit",0,1,0,0,0,0,0,0,0,0,0,0
"222","hemG",0,1,0,0,0,0,0,0,0,0,0,0
"223","trmL",0,1,0,0,0,0,0,0,0,0,0,0
"224","rcsF",0,1,0,0,0,0,0,0,0,0,0,0
"225","mcrA",0,1,0,0,0,0,0,0,0,0,0,0
"226","recT",0,1,0,0,0,0,0,0,0,0,0,0
"227","zapA",0,1,0,0,0,0,0,0,0,0,0,0
"228","aes",0,1,0,0,0,0,0,0,0,0,0,0
"229","endA",0,1,0,0,0,0,0,0,0,0,0,0
"230","lolE",0,1,0,0,0,0,0,0,0,0,0,0
"231","lplA",0,1,0,0,0,0,0,0,0,0,0,0
"232","kup",0,1,0,0,0,0,0,0,0,0,0,0
"233","cybC",0,1,0,0,0,0,0,0,0,0,0,0
"234","lolD",0,1,0,0,0,0,0,0,0,0,0,0
"235","rlmN",0,1,0,0,0,0,0,0,0,0,0,0
"236","yicR",0,1,0,0,0,0,0,0,0,0,0,0
"237","ftsB",0,1,0,0,0,0,0,0,0,0,0,0
"238","nadK",0,1,0,0,0,0,0,0,0,0,0,0
"239","barA",0,1,0,0,0,0,0,0,0,0,0,0
"240","guaC",0,1,0,0,0,0,0,0,0,0,0,0
"241","mog",0,1,0,0,0,0,0,0,0,0,0,0
"242","ptrB",0,1,0,0,0,0,0,0,0,0,0,0
"243","matP",0,1,0,0,0,0,0,0,0,0,0,0
"244","pbpC",0,1,0,0,0,0,0,0,0,0,0,0
"245","etk",0,1,0,0,0,0,0,0,0,0,0,0
"246","uhpC",0,1,0,0,0,0,0,0,0,0,0,0
"247","epmA",0,1,0,0,0,0,0,0,0,0,0,0
"248","hsdS",0,1,0,0,0,0,0,0,0,0,0,0
"249","lpxM",0,1,0,0,0,0,0,0,0,0,0,0
"250","ldcA",0,1,0,0,0,0,0,0,0,0,0,0
"251","tsaD",0,1,0,0,0,0,0,0,0,0,0,0
"252","cdh",0,1,0,0,0,0,0,0,0,0,0,0
"253","solA",0,1,0,0,0,0,0,0,0,0,0,0
"254","rusA",0,1,0,0,0,0,0,0,0,0,0,0
"255","cobB",0,1,0,0,0,0,0,0,0,0,0,0
"256","pdxB",0,1,0,0,0,0,0,0,0,0,0,0
"257","folB",0,1,0,0,0,0,0,0,0,0,0,0
"258","yajL",0,1,0,0,0,0,0,0,0,0,0,0
"259","nagZ",0,1,0,0,0,0,0,0,0,0,0,0
"260","lptE",0,1,0,0,0,0,0,0,0,0,0,0
"261","dacD",0,1,0,0,0,0,0,0,0,0,0,0
"262","fcl",0,1,0,0,0,0,0,0,0,0,0,0
"263","basS",0,1,0,0,0,0,0,0,0,0,0,0
"264","tesB",0,1,0,0,0,0,0,0,0,0,0,0
"265","miaB",0,1,0,0,0,0,0,0,0,0,0,0
"266","trkG",0,1,0,0,0,0,0,0,0,0,0,0
"267","sppA",0,1,0,0,0,0,0,0,0,0,0,0
"268","yggX",0,1,0,0,0,0,0,0,0,0,0,0
"269","gpp",0,1,0,0,0,0,0,0,0,0,0,0
"270","gdx",0,1,0,0,0,0,0,0,0,0,0,0
"271","macB",0,1,0,0,0,0,0,0,0,0,0,0
"272","cnu",0,1,0,0,0,0,0,0,0,0,0,0
"273","sapD",0,1,0,0,0,0,0,0,0,0,0,0
"274","rlmA",0,1,0,0,0,0,0,0,0,0,0,0
"275","xanQ",0,1,0,0,0,0,0,0,0,0,0,0
"276","rlmH",0,1,0,0,0,0,0,0,0,0,0,0
"277","emtA",0,1,0,0,0,0,0,0,0,0,0,0
"278","gmm",0,1,0,0,0,0,0,0,0,0,0,0
"279","tusA",0,1,0,0,0,0,0,0,0,0,0,0
"280","opgB",0,1,0,0,0,0,0,0,0,0,0,0
"281","djlA",0,1,0,0,0,0,0,0,0,0,0,0
"282","proC",0,1,0,0,0,0,0,0,0,0,0,0
"283","sdhE",0,1,0,0,0,0,0,0,0,0,0,0
"284","plsC",0,1,0,0,0,0,0,0,0,0,0,0
"285","bcr",0,1,0,0,0,0,0,0,0,0,0,0
"286","glf",0,1,0,0,0,0,0,0,0,0,0,0
"287","torS",0,1,0,0,0,0,0,0,0,0,0,0
"288","mdtK",0,1,0,0,0,0,0,0,0,0,0,0
"289","fsaA",0,1,0,0,0,0,0,0,0,0,0,0
"290","mnmC",0,1,0,0,0,0,0,0,0,0,0,0
"291","clcB",0,1,0,0,0,0,0,0,0,0,0,0
"292","truD",0,1,0,0,0,0,0,0,0,0,0,0
"293","ygdG",0,1,0,0,0,0,0,0,0,0,0,0
"294","rbbA",0,1,0,0,0,0,0,0,0,0,0,0
"295","zapB",0,1,0,0,0,0,0,0,0,0,0,0
"296","yaaW",0,1,0,0,0,0,0,0,0,0,0,0
"297","csdE",0,1,0,0,0,0,0,0,0,0,0,0
"298","trmB",0,1,0,0,0,0,0,0,0,0,0,0
"299","gpr",0,1,0,0,0,0,0,0,0,0,0,0
"300","kefF",0,1,0,0,0,0,0,0,0,0,0,0
"301","gmhB",0,1,0,0,0,0,0,0,0,0,0,0
"302","ltaE",0,1,0,0,0,0,0,0,0,0,0,0
"303","cpsB",0,1,0,0,0,0,0,0,0,0,0,0
"304","selU",0,1,0,0,0,0,0,0,0,0,0,0
"305","radA",0,1,0,0,0,0,0,0,0,0,0,0
"306","ybfF",0,1,0,0,0,0,0,0,0,0,0,0
"307","rhsC",0,1,0,0,0,0,0,0,0,0,0,0
"308","rlmL",0,1,0,0,0,0,0,0,0,0,0,0
"309","pinE",0,1,0,0,0,0,0,0,0,0,0,0
"310","rsmE",0,1,0,0,0,0,0,0,0,0,0,0
"311","rsmB",0,1,0,0,0,0,0,0,0,0,0,0
"312","qorA",0,1,0,0,0,0,0,0,0,0,0,0
"313","icdC",0,1,0,0,0,0,0,0,0,0,0,0
"314","yajQ",0,1,0,0,0,0,0,0,0,0,0,0
"315","sfmD",0,1,0,0,0,0,0,0,0,0,0,0
"316","quuD",0,1,0,0,0,0,0,0,0,0,0,0
"317","cmoA",0,1,0,0,0,0,0,0,0,0,0,0
"318","gmd",0,1,0,0,0,0,0,0,0,0,0,0
"319","wcaJ",0,1,0,0,0,0,0,0,0,0,0,0
"320","mepS",0,1,0,0,0,0,0,0,0,0,0,0
"321","menH",0,1,0,0,0,0,0,0,0,0,0,0
"322","queC",0,1,0,0,0,0,0,0,0,0,0,0
"323","yqiK",0,1,0,0,0,0,0,0,0,0,0,0
"324","ubiD",0,1,0,0,0,0,0,0,0,0,0,0
"325","lpoB",0,1,0,0,0,0,0,0,0,0,0,0
"326","rlmB",0,1,0,0,0,0,0,0,0,0,0,0
"327","tamA",0,1,0,0,0,0,0,0,0,0,0,0
"328","aslA",0,1,0,0,0,0,0,0,0,0,0,0
"329","yfcU",0,1,0,0,0,0,0,0,0,0,0,0
"330","hokA",0,1,0,0,0,0,0,0,0,0,0,0
"331","insH1",0,1,0,0,0,0,0,0,0,0,0,0
"332","hscC",0,1,0,0,0,0,0,0,0,0,0,0
"333","btuR",0,1,0,0,0,0,0,0,0,0,0,0
"334","tsaB",0,1,0,0,0,0,0,0,0,0,0,0
"335","eutL",0,1,0,0,0,0,0,0,0,0,0,0
"336","yfgM",0,1,0,0,0,0,0,0,0,0,0,0
"337","zupT",0,1,0,0,0,0,0,0,0,0,0,0
"338","kduD",0,1,0,0,0,0,0,0,0,0,0,0
"339","bglA",0,1,0,0,0,0,0,0,0,0,0,0
"340","arpA",0,1,0,0,0,0,0,0,0,0,0,0
"341","insF1",0,1,0,0,0,0,0,0,0,0,0,0
"342","insE1",0,1,0,0,0,0,0,0,0,0,0,0
"343","lptG",0,1,0,0,0,0,0,0,0,0,0,0
"344","ynaI",0,1,0,0,0,0,0,0,0,0,0,0
"345","rimL",0,1,0,0,0,0,0,0,0,0,0,0
"346","ydfT",0,1,0,0,0,0,0,0,0,0,0,0
"347","cysZ",0,1,0,0,0,0,0,0,0,0,0,0
"348","hldE",0,1,0,0,0,0,0,0,0,0,0,0
"349","mtgA",0,1,0,0,0,0,0,0,0,0,0,0
"350","tsaC",0,1,0,0,0,0,0,0,0,0,0,0
"351","insA1",0,1,0,0,0,0,0,0,0,0,0,0
"352","hemE",0,1,0,0,0,0,0,0,0,0,0,0
"353","dtpC",0,1,0,0,0,0,0,0,0,0,0,0
"354","ytjC",0,1,0,0,0,0,0,0,0,0,0,0
"355","mak",0,1,0,0,0,0,0,0,0,0,0,0
"356","cydX",0,1,0,0,0,0,0,0,0,0,0,0
"357","insB1",0,1,0,0,0,0,0,0,0,0,0,0
"358","yddE",0,1,0,0,0,0,0,0,0,0,0,0
"359","thpR",0,1,0,0,0,0,0,0,0,0,0,0
"360","insC1",0,1,0,0,0,0,0,0,0,0,0,0
"361","rlpA",0,1,0,0,0,0,0,0,0,0,0,0
"362","ybhA",0,1,0,0,0,0,0,0,0,0,0,0
"363","gsiB",0,1,0,0,0,0,0,0,0,0,0,0
"364","rhsE",0,1,0,0,0,0,0,0,0,0,0,0
"365","cmoB",0,1,0,0,0,0,0,0,0,0,0,0
"366","yehB",0,1,0,0,0,0,0,0,0,0,0,0
"367","ptsP",0,1,0,0,0,0,0,0,0,0,0,0
"368","yqiG",0,1,0,0,0,0,0,0,0,0,0,0
"369","diaA",0,1,0,0,0,0,0,0,0,0,0,0
"370","glmM",0,1,0,0,0,0,0,0,0,0,0,0
"371","elbB",0,1,0,0,0,0,0,0,0,0,0,0
"372","rhtC",0,1,0,0,0,0,0,0,0,0,0,0
"373","yfdG",0,1,0,0,0,0,0,0,0,0,0,0
"374","folM",0,1,0,0,0,0,0,0,0,0,0,0
"375","gloB",0,1,0,0,0,0,0,0,0,0,0,0
"376","insC2",0,1,0,0,0,0,0,0,0,0,0,0
"377","mmuM",0,1,0,0,0,0,0,0,0,0,0,0
"378","pncA",0,1,0,0,0,0,0,0,0,0,0,0
"379","insC3",0,1,0,0,0,0,0,0,0,0,0,0
"380","qseG",0,1,0,0,0,0,0,0,0,0,0,0
"381","insC4",0,1,0,0,0,0,0,0,0,0,0,0
"382","rnk",0,1,0,0,0,0,0,0,0,0,0,0
"383","plsY",0,1,0,0,0,0,0,0,0,0,0,0
"384","yihA",0,1,0,0,0,0,0,0,0,0,0,0
"385","eptC",0,1,0,0,0,0,0,0,0,0,0,0
"386","yjaA",0,1,0,0,0,0,0,0,0,0,0,0
"387","rluF",0,1,0,0,0,0,0,0,0,0,0,0
"388","tamB",0,1,0,0,0,0,0,0,0,0,0,0
"389","insC6",0,1,0,0,0,0,0,0,0,0,0,0
"390","citT",0,1,0,0,0,0,0,0,0,0,0,0
"391","ybaZ",0,1,0,0,0,0,0,0,0,0,0,0
"392","rluB",0,1,0,0,0,0,0,0,0,0,0,0
"393","ydeT",0,1,0,0,0,0,0,0,0,0,0,0
"394","torZ",0,1,0,0,0,0,0,0,0,0,0,0
"395","ybgQ",0,1,0,0,0,0,0,0,0,0,0,0
"396","wzxC",0,1,0,0,0,0,0,0,0,0,0,0
"397","pdeN",0,1,0,0,0,0,0,0,0,0,0,0
"398","yfcD",0,1,0,0,0,0,0,0,0,0,0,0
"399","syd",0,1,0,0,0,0,0,0,0,0,0,0
"400","dtpD",0,1,0,0,0,0,0,0,0,0,0,0
"401","bcsA",0,1,0,0,0,0,0,0,0,0,0,0
"402","ghrB",0,1,0,0,0,0,0,0,0,0,0,0
"403","yidJ",0,1,0,0,0,0,0,0,0,0,0,0
"404","yidA",0,1,0,0,0,0,0,0,0,0,0,0
"405","tldE",0,1,0,0,0,0,0,0,0,0,0,0
"406","lptF",0,1,0,0,0,0,0,0,0,0,0,0
"407","gapC",0,1,0,0,0,0,0,0,0,0,0,0
"408","yaaA",0,1,0,0,0,0,0,0,0,0,0,0
"409","dedD",0,1,0,0,0,0,0,0,0,0,0,0
"410","ybcF",0,1,0,0,0,0,0,0,0,0,0,0
"411","paoA",0,1,0,0,0,0,0,0,0,0,0,0
"412","rimO",0,1,0,0,0,0,0,0,0,0,0,0
"413","mepK",0,1,0,0,0,0,0,0,0,0,0,0
"414","kilR",0,1,0,0,0,0,0,0,0,0,0,0
"415","opgD",0,1,0,0,0,0,0,0,0,0,0,0
"416","ydfG",0,1,0,0,0,0,0,0,0,0,0,0
"417","ldtE",0,1,0,0,0,0,0,0,0,0,0,0
"418","nudL",0,1,0,0,0,0,0,0,0,0,0,0
"419","cpsG",0,1,0,0,0,0,0,0,0,0,0,0
"420","yfdI",0,1,0,0,0,0,0,0,0,0,0,0
"421","eutR",0,1,0,0,0,0,0,0,0,0,0,0
"422","mdtH",0,1,0,0,0,0,0,0,0,0,0,0
"423","marC",0,1,0,0,0,0,0,0,0,0,0,0
