"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1108","bssR",0,1,0,0,0,0,0,0,0,0,0
"1112","zraP",1,0,0,1,0,0,0,0,0,0,0
"1113","pspC",1,0,0,0,0,0,0,1,0,0,0
"1114","pspD",1,0,0,0,0,0,0,1,0,0,0
"1115","pspA",1,0,0,0,0,0,0,1,0,0,0
"1116","pspB",1,0,0,0,0,0,0,1,0,0,0
"1118","pspG",1,0,0,0,0,0,0,1,0,0,0
"1121","secE",0,1,0,0,0,0,0,0,0,0,0
"1124","ompX",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1129","argI",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0
"1130","speE",0,1,0,0,0,0,0,0,0,0,0
"1132","rplY",1,0,0,0,0.5,0,0,0,0,0.5,0
"1161","dusB",1,0,0,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0.181818181818182,0,0.363636363636364,0
"1168","inaA",1,0,0,0.666666666666667,0,0,0,0.222222222222222,0,0.111111111111111,0
"1171","potA",0,1,0,0,0,0,0,0,0,0,0
"1177","aroL",1,0,0,0,0,0,0,0,0,1,0
"1181","speB",1,0,0,0.5,0,0,0,0,0,0.5,0
"1183","stpA",1,0,0,0.2,0.4,0,0,0,0,0.4,0
"1187","thiI",0,1,0,0,0,0,0,0,0,0,0
"1192","upp",1,0,0,0.5,0,0,0,0,0,0.5,0
"1196","rpsA",1,0,0,0,0.5,0,0,0,0,0.5,0
"1197","lamB",1,0,0,1,0,0,0,0,0,0,0
"1200","pcnB",1,0,0,0.25,0.25,0,0,0,0.25,0.25,0
"1204","yhbE",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0
"1208","yidC",0,1,0,0,0,0,0,0,0,0,0
"1214","secA",0,1,0,0,0,0,0,0,0,0,0
"1233","yebO",0,1,0,0,0,0,0,0,0,0,0
"1235","rnpA",0,1,0,0,0,0,0,0,0,0,0
"1236","yebC",0,1,0,0,0,0,0,0,0,0,0
"1237","pyrF",1,0,0,1,0,0,0,0,0,0,0
"1240","queA",0,1,0,0,0,0,0,0,0,0,0
"1243","rpsT",0,1,0,0,0,0,0,0,0,0,0
"1244","entD",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1249","rpsF",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1257","fecR",1,0,0,0,0,0,0,0,0,1,0
"1258","yhdZ",1,0,0,1,0,0,0,0,0,0,0
"1277","ydiY",0,1,0,0,0,0,0,0,0,0,0
"1280","soxS",1,0,0,0.2,0.3,0,0.1,0,0,0.4,0
"1290","potB",0,1,0,0,0,0,0,0,0,0,0
"1297","greA",1,0,0,1,0,0,0,0,0,0,0
"1308","ybfE",0,1,0,0,0,0,0,0,0,0,0
"1309","cysM",1,0,0,0.5,0,0,0,0,0,0.5,0
"1313","spoT",1,0,0,0,0.5,0,0,0,0,0.5,0
"1314","rpsB",0,1,0,0,0,0,0,0,0,0,0
"1323","fecI",1,0,0,0,0,0,0,0,0,1,0
"1330","modA",1,0,0,1,0,0,0,0,0,0,0
"1335","msrC",0,1,0,0,0,0,0,0,0,0,0
"1338","lysA",1,0,0,0.5,0,0,0,0.5,0,0,0
"1339","frmR",0,1,0,0,0,0,0,0,0,0,0
"1340","xanP",0,1,0,0,0,0,0,0,0,0,0
"1342","cysD",1,0,0,1,0,0,0,0,0,0,0
"1348","priB",1,0,0,0.142857142857143,0,0,0.285714285714286,0,0,0.571428571428571,0
"1349","prfC",0,1,0,0,0,0,0,0,0,0,0
"1350","metF",1,0,0,0,0,0,0,0,0,1,0
"1353","purB",1,0,0,0,0,0,0,0,0,1,0
"1355","tsf",1,0,0,0,0,0,0,0,0,1,0
"1356","tsaB",0,1,0,0,0,0,0,0,0,0,0
"1360","cobS",0,1,0,0,0,0,0,0,0,0,0
"1363","ghxP",0,1,0,0,0,0,0,0,0,0,0
"1372","yfhL",0,1,0,0,0,0,0,0,0,0,0
"1375","apt",0,1,0,0,0,0,0,0,0,0,0
"1377","cysN",1,0,0,1,0,0,0,0,0,0,0
"1387","cysU",1,0,0,0.5,0,0,0,0,0,0.5,0
"1390","ynfM",0,1,0,0,0,0,0,0,0,0,0
"1394","cysJ",1,0,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0
"1406","uraA",1,0,0,1,0,0,0,0,0,0,0
"1413","ivy",0,1,0,0,0,0,0,0,0,0,0
"1417","astC",1,0,0,0.714285714285714,0,0,0,0,0,0.285714285714286,0
"1421","astD",1,0,0,1,0,0,0,0,0,0,0
"1423","ybgI",0,1,0,0,0,0,0,0,0,0,0
"1424","ubiT",0,1,0,0,0,0,0,0,0,0,0
"1426","sdaA",1,0,0.5,0,0,0,0.5,0,0,0,0
"1434","yihX",0,1,0,0,0,0,0,0,0,0,0
"1436","yfdY",0,1,0,0,0,0,0,0,0,0,0
"1450","cspI",0,1,0,0,0,0,0,0,0,0,0
"1451","uspA",1,0,0,0.25,0,0,0,0.5,0,0.25,0
"1457","pyrS",0,1,0,0,0,0,0,0,0,0,0
"1458","queE",0,1,0,0,0,0,0,0,0,0,0
"1462","mrr",0,1,0,0,0,0,0,0,0,0,0
"1464","ugpB",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1471","srmB",0,1,0,0,0,0,0,0,0,0,0
"1473","yecA",0,1,0,0,0,0,0,0,0,0,0
"1479","yaeH",0,1,0,0,0,0,0,0,0,0,0
"1482","yqjE",0,1,0,0,0,0,0,0,0,0,0
"1498","ydbK",0,1,0,0,0,0,0,0,0,0,0
"1499","yiiS",0,1,0,0,0,0,0,0,0,0,0
"1501","grxB",0,1,0,0,0,0,0,0,0,0,0
"1502","yacL",0,1,0,0,0,0,0,0,0,0,0
"1506","aldB",1,0,0,0,0.5,0,0,0.5,0,0,0
"1507","ybhC",0,1,0,0,0,0,0,0,0,0,0
"1508","arcA",0,1,0,0,0,0,0,0,0,0,0
"1509","rutD",1,0,0,1,0,0,0,0,0,0,0
"1513","mscL",0,1,0,0,0,0,0,0,0,0,0
"1522","yjeI",0,1,0,0,0,0,0,0,0,0,0
"1526","hdhA",0,1,0,0,0,0,0,0,0,0,0
"1530","ycbZ",0,1,0,0,0,0,0,0,0,0,0
"1536","osmE",1,0,0.222222222222222,0.111111111111111,0,0,0.222222222222222,0,0,0.444444444444444,0
"1538","mraZ",1,0,0,0,0,0,0,0,0,1,0
"1540","rof",0,1,0,0,0,0,0,0,0,0,0
"1546","elaB",0,1,0,0,0,0,0,0,0,0,0
"1547","ccmG",1,0,0,0.5,0,0.166666666666667,0,0,0,0.333333333333333,0
"1551","ribE",1,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0
"1553","yhaH",0,1,0,0,0,0,0,0,0,0,0
"1557","msyB",0,1,0,0,0,0,0,0,0,0,0
"1559","cbpM",1,0,0,0.5,0,0,0,0,0,0.5,0
"1566","ytfK",1,0,0.25,0,0.25,0,0.25,0.25,0,0,0
"1572","otsB",0,1,0,0,0,0,0,0,0,0,0
"1575","puuD",1,0,0,0,0.4,0,0.4,0,0,0.2,0
"1586","yadS",1,0,0,1,0,0,0,0,0,0,0
"1590","cysQ",0,1,0,0,0,0,0,0,0,0,0
"1595","holA",0,1,0,0,0,0,0,0,0,0,0
"1597","elaA",0,1,0,0,0,0,0,0,0,0,0
"1598","livG",1,0,0,0,0,0,0,0,0,1,0
"1602","bolA",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1607","prc",0,1,0,0,0,0,0,0,0,0,0
"1617","holB",0,1,0,0,0,0,0,0,0,0,0
"1619","nrdB",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0.5,0
"1623","ydfK",0,1,0,0,0,0,0,0,0,0,0
"1631","rimP",1,0,0,0.25,0,0.25,0,0,0,0.5,0
"1632","sodC",0,1,0,0,0,0,0,0,0,0,0
"1634","ecnB",1,0,0,0,0,0,1,0,0,0,0
"1635","yeaO",0,1,0,0,0,0,0,0,0,0,0
"1641","yfcG",0,1,0,0,0,0,0,0,0,0,0
"1642","plaP",0,1,0,0,0,0,0,0,0,0,0
"1647","pyrI",0,1,0,0,0,0,0,0,0,0,0
"1648","fumD",0,1,0,0,0,0,0,0,0,0,0
"1657","ldhA",0,1,0,0,0,0,0,0,0,0,0
"1660","ytjA",0,1,0,0,0,0,0,0,0,0,0
"1662","rbfA",1,0,0,0.25,0,0.25,0,0,0,0.5,0
"1667","ynfN",0,1,0,0,0,0,0,0,0,0,0
"1673","iclR",0,1,0,0,0,0,0,0,0,0,0
"1674","flgA",1,0,0,1,0,0,0,0,0,0,0
"1675","proW",1,0,0,0.571428571428571,0,0,0,0.285714285714286,0,0.142857142857143,0
"1676","flhB",1,0,0,1,0,0,0,0,0,0,0
"1677","csdA",0,1,0,0,0,0,0,0,0,0,0
"1682","aspS",0,1,0,0,0,0,0,0,0,0,0
"1684","otsA",0,1,0,0,0,0,0,0,0,0,0
"1687","pyrR",0,1,0,0,0,0,0,0,0,0,0
"1691","hscB",0,1,0,0,0,0,0,0,0,0,0
"1699","rpoD",1,0,0,0.5,0,0,0,0,0.5,0,0
"1715","nupC",1,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0
"1722","pspE",1,0,0,0,0,0,0,1,0,0,0
"1729","dtpA",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1736","yobD",0,1,0,0,0,0,0,0,0,0,0
"1738","narP",0,1,0,0,0,0,0,0,0,0,0
"1742","valS",1,0,0,1,0,0,0,0,0,0,0
"1757","katE",1,0,0,0,0,0,0,1,0,0,0
"1758","ibpA",1,0,0,0.5,0,0,0,0.5,0,0,0
"1760","ydgK",0,1,0,0,0,0,0,0,0,0,0
"1773","accB",1,0,0,1,0,0,0,0,0,0,0
"1775","rdgC",0,1,0,0,0,0,0,0,0,0,0
"1781","nrdA",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0.5,0
"1784","evgA",1,0,0,0.5,0,0,0,0,0,0.5,0
"1789","trhO",0,1,0,0,0,0,0,0,0,0,0
"1796","trxC",1,0,0,1,0,0,0,0,0,0,0
"1797","purE",1,0,0,0,0,0,0,0,0,1,0
"1799","ibpB",1,0,0,0.375,0,0,0,0.375,0,0.25,0
"1802","ucpA",0,1,0,0,0,0,0,0,0,0,0
"1806","fhuA",1,0,0,0,0,0,0,0,0,1,0
"1809","sbmC",0,1,0,0,0,0,0,0,0,0,0
"1813","puuA",1,0,0,0,0.25,0,0.5,0,0,0.25,0
"1825","hprS",0,1,0,0,0,0,0,0,0,0,0
"1844","exuR",1,0,0.25,0,0,0,0,0,0.25,0.5,0
"1848","lexA",0,1,0,0,0,0,0,0,0,0,0
"1856","pfkB",0,1,0,0,0,0,0,0,0,0,0
"1858","bfr",0,1,0,0,0,0,0,0,0,0,0
"1862","ybaY",0,1,0,0,0,0,0,0,0,0,0
"1864","nsrR",0,1,0,0,0,0,0,0,0,0,0
"1870","ybaQ",0,1,0,0,0,0,0,0,0,0,0
"1872","dcrB",0,1,0,0,0,0,0,0,0,0,0
"1881","ssuC",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"1882","ssuA",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"1885","psiE",1,0,0,0.5,0,0,0,0,0,0.5,0
"1886","degP",1,0,0,0,0,0,0,1,0,0,0
"1888","metB",1,0,0,0,0,0,0,0,0,1,0
"1890","alaE",0,1,0,0,0,0,0,0,0,0,0
"1895","dgcT",1,0,0,0,0,0,0,0,0,1,0
"1896","zapC",0,1,0,0,0,0,0,0,0,0,0
"1900","cysI",1,0,0,0.5,0,0,0,0.5,0,0,0
"1908","cpxP",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1913","hprR",0,1,0,0,0,0,0,0,0,0,0
"1915","pliG",0,1,0,0,0,0,0,0,0,0,0
"1917","gnsB",0,1,0,0,0,0,0,0,0,0,0
"1918","accC",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1922","yegP",0,1,0,0,0,0,0,0,0,0,0
"1924","allB",0,1,0,0,0,0,0,0,0,0,0
"1928","cspE",1,0,0,0.2,0,0,0.4,0,0,0.4,0
"1932","carB",1,0,0,0.5,0,0,0,0,0,0.5,0
"1937","cysP",1,0,0,0.5,0,0,0,0,0,0.5,0
"1940","hcxA",0,1,0,0,0,0,0,0,0,0,0
"1941","tsuA",0,1,0,0,0,0,0,0,0,0,0
"1942","yfeR",0,1,0,0,0,0,0,0,0,0,0
"1952","yghA",0,1,0,0,0,0,0,0,0,0,0
"1956","yrbL",1,0,0,1,0,0,0,0,0,0,0
"1958","asnB",1,0,0,0,1,0,0,0,0,0,0
"1960","ssnA",1,0,0,1,0,0,0,0,0,0,0
"1966","puuR",1,0,0,0,1,0,0,0,0,0,0
"1968","ybcM",0,1,0,0,0,0,0,0,0,0,0
"1970","yqjK",0,1,0,0,0,0,0,0,0,0,0
"1972","artJ",1,0,0,0,0,0,0,0,0,1,0
"1973","yqcA",0,1,0,0,0,0,0,0,0,0,0
"1976","frmB",0,1,0,0,0,0,0,0,0,0,0
"1977","bdcA",0,1,0,0,0,0,0,0,0,0,0
"1979","argD",1,0,0,0,0,0,0,0,0,1,0
"1980","lpxC",1,0,0,0,0.2,0,0.2,0,0,0.6,0
"1983","uidA",1,0,0,0,0,0,0,0,0,1,0
"1984","ompA",1,0,0,1,0,0,0,0,0,0,0
"1985","ydgC",0,1,0,0,0,0,0,0,0,0,0
"1987","ymgD",0,1,0,0,0,0,0,0,0,0,0
"1988","mqsR",1,0,0,0,0,0,0,0,0,1,0
"1990","ychN",0,1,0,0,0,0,0,0,0,0,0
"2002","dgkA",0,1,0,0,0,0,0,0,0,0,0
"2003","ybjQ",0,1,0,0,0,0,0,0,0,0,0
"2005","soxR",1,0,0,0,0,0,0.25,0,0,0.75,0
"2008","yddM",0,1,0,0,0,0,0,0,0,0,0
"2014","uspB",1,0,0,0,0,0,0.5,0,0,0.5,0
"2016","sbp",0,1,0,0,0,0,0,0,0,0,0
"2017","ytfH",0,1,0,0,0,0,0,0,0,0,0
"2028","ugd",0,1,0,0,0,0,0,0,0,0,0
"2031","iscS",1,0,0,0,0,0,0,0,0,1,0
"2037","ygiN",0,1,0,0,0,0,0,0,0,0,0
"2042","nanA",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0
"2044","yciW",1,0,0,1,0,0,0,0,0,0,0
"2048","nagE",1,0,0,0,0,0,0,0,0,1,0
"2051","zapB",0,1,0,0,0,0,0,0,0,0,0
"2055","nlpC",0,1,0,0,0,0,0,0,0,0,0
"2056","ytfB",0,1,0,0,0,0,0,0,0,0,0
"2067","yniB",0,1,0,0,0,0,0,0,0,0,0
"2073","folA",1,0,0,0.5,0,0,0,0.5,0,0,0
"2074","folX",0,1,0,0,0,0,0,0,0,0,0
"2080","erpA",1,0,0,0,0,0,1,0,0,0,0
"2081","fabB",1,0,0,1,0,0,0,0,0,0,0
"2082","fur",1,0,0,0.8,0,0,0,0,0,0.2,0
"2085","leuL",1,0,0,0.6,0,0,0,0.4,0,0,0
"2090","yiiR",0,1,0,0,0,0,0,0,0,0,0
"2093","zupT",0,1,0,0,0,0,0,0,0,0,0
"2105","bssS",1,0,0,0.8,0,0,0,0.2,0,0,0
"2107","ubiA",1,0,0.142857142857143,0.0714285714285714,0.0714285714285714,0,0.357142857142857,0,0,0.357142857142857,0
"2108","patD",0,1,0,0,0,0,0,0,0,0,0
"2112","lrhA",0,1,0,0,0,0,0,0,0,0,0
"2115","thrL",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0
"2116","treF",0,1,0,0,0,0,0,0,0,0,0
"2133","clpP",1,0,0,1,0,0,0,0,0,0,0
"2134","yeaY",0,1,0,0,0,0,0,0,0,0,0
"2135","yoaC",0,1,0,0,0,0,0,0,0,0,0
"2136","yibI",0,1,0,0,0,0,0,0,0,0,0
"2166","ydcY",0,1,0,0,0,0,0,0,0,0,0
"2169","yidQ",1,0,0,0,0,0,0,1,0,0,0
"2170","yajD",0,1,0,0,0,0,0,0,0,0,0
"2173","greB",0,1,0,0,0,0,0,0,0,0,0
"2176","ilvL",1,0,0,0,0,0,0,0,0,1,0
"2177","phoR",1,0,0,0.5,0.5,0,0,0,0,0,0
"2186","frr",0,1,0,0,0,0,0,0,0,0,0
"2187","crp",1,0,0,0,0,0,0,0,0,1,0
"2190","fucU",1,0,0,1,0,0,0,0,0,0,0
"2196","yhhW",0,1,0,0,0,0,0,0,0,0,0
"2197","garP",1,0,0,0.25,0.25,0,0,0,0,0.5,0
"2209","tsuB",0,1,0,0,0,0,0,0,0,0,0
"2216","cbl",1,0,0,0.6,0,0,0,0.2,0,0.2,0
"2217","cysC",1,0,0,1,0,0,0,0,0,0,0
"2218","cysH",1,0,0,0.5,0,0,0,0.5,0,0,0
"2219","cysA",1,0,0,0.5,0,0,0,0,0,0.5,0
"2220","cysW",1,0,0,0.5,0,0,0,0,0,0.5,0
"2223","tcyN",0,1,0,0,0,0,0,0,0,0,0
"2224","cynT",1,0,0,0.5,0.5,0,0,0,0,0,0
"2225","cynS",1,0,0,1,0,0,0,0,0,0,0
"2226","cynX",1,0,0,1,0,0,0,0,0,0,0
"2230","cspB",0,1,0,0,0,0,0,0,0,0,0
"2241","pdeC",0,1,0,0,0,0,0,0,0,0,0
"2242","ompF",1,0,0,0.357142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0,0.285714285714286,0
"2243","yceK",0,1,0,0,0,0,0,0,0,0,0
"2244","uspG",0,1,0,0,0,0,0,0,0,0,0
"2250","waaH",1,0,0,1,0,0,0,0,0,0,0
"2257","psuK",0,1,0,0,0,0,0,0,0,0,0
"2263","ydeN",1,0,0,0.25,0,0,0,0,0,0.75,0
"2271","ycfJ",0,1,0,0,0,0,0,0,0,0,0
"2281","yhdN",0,1,0,0,0,0,0,0,0,0,0
"2284","yjcB",0,1,0,0,0,0,0,0,0,0,0
"2319","malE",1,0,0,0.636363636363636,0,0,0,0.181818181818182,0,0.181818181818182,0
"2327","ykgJ",0,1,0,0,0,0,0,0,0,0,0
"2341","tomB",1,0,0,0.5,0,0,0,0,0,0.5,0
"2346","hisL",0,1,0,0,0,0,0,0,0,0,0
