"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"877","proB",0,1,0,0,0,0,0,0,0,0,0
"878","mhpB",1,0,0,0,0,0,0,0,0,0,1
"879","spoT",1,0,0,0,0,0,0,0,0,0,1
"880","rpsB",0,1,0,0,0,0,0,0,0,0,0
"881","narG",1,0,0,0.181818181818182,0,0,0,0.181818181818182,0.181818181818182,0,0.454545454545455
"882","lnt",0,1,0,0,0,0,0,0,0,0,0
"883","fhuD",1,0,0,0,0,0,0,0,0,0,1
"884","rpiB",1,0,0,0,0,0,0,0,0,0,1
"885","yhdY",1,0,0,0,0,0,0,0,0,0,1
"886","ychH",1,0,0,0,0,0,0,0,0,0,1
"887","ydhL",0,1,0,0,0,0,0,0,0,0,0
"888","aroA",1,0,0,0,0,0,0,0,0,0,1
"889","fecI",1,0,0,0,0,0,0,0,0,0,1
"890","purF",1,0,0,0,0,0,0,0,0,0,1
"891","znuA",1,0,0,0,0,0,0,0,0,0,1
"892","mutY",0,1,0,0,0,0,0,0,0,0,0
"893","narH",1,0,0,0.181818181818182,0,0,0,0.181818181818182,0.181818181818182,0,0.454545454545455
"894","suhB",0,1,0,0,0,0,0,0,0,0,0
"895","fecB",1,0,0,0,0,0,0,0,0,0,1
"896","hcaE",1,0,0,0,0,0,0,0,0,0,1
"897","ygbE",0,1,0,0,0,0,0,0,0,0,0
"898","modA",1,0,0,0,0,0,0,0,0,0,1
"899","yfcJ",0,1,0,0,0,0,0,0,0,0,0
"900","mreC",1,0,0,0,0,0,0,0,0,0,1
"901","atpE",0,1,0,0,0,0,0,0,0,0,0
"902","fecE",1,0,0,0,0,0,0,0,0,0,1
"903","lysS",0,1,0,0,0,0,0,0,0,0,0
"904","purK",1,0,0,0,0,0,0,0,0,0,1
"905","lysA",1,0,0,0,0,0,0,0,0,0,1
"906","ynfD",0,1,0,0,0,0,0,0,0,0,0
"907","frmR",0,1,0,0,0,0,0,0,0,0,0
"908","mrdA",0,1,0,0,0,0,0,0,0,0,0
"909","cysD",1,0,0,0,0,0,0,0,0,0,1
"910","mltB",0,1,0,0,0,0,0,0,0,0,0
"911","fusA",1,0,0,0,0,0,0,0,0,0,1
"912","tig",0,1,0,0,0,0,0,0,0,0,0
"913","priB",1,0,0,0,0,0,0,0,0,0,1
"914","iadA",0,1,0,0,0,0,0,0,0,0,0
"915","prfC",0,1,0,0,0,0,0,0,0,0,0
"916","metF",1,0,0,0,0,0,0,0,0,0,1
"917","thrA",1,0,0,0,0,0,0,0,0,0,1
"918","yeiR",0,1,0,0,0,0,0,0,0,0,0
"919","purB",1,0,0,0,0,0,0,0,0,0,1
"920","yeiB",1,0,0,0,0,0,0,0,0,0,1
"921","tsf",1,0,0,0,0,0,0,0,0,0,1
"922","recQ",1,0,0,0,0,0,0,0,0,0,1
"923","kdpA",1,0,0,0,0,0,0,0,0,0,1
"924","cobS",0,1,0,0,0,0,0,0,0,0,0
"925","yjeT",0,1,0,0,0,0,0,0,0,0,0
"926","rpsR",1,0,0,0,0,0,0,0,0,0,1
"927","gutM",1,0,0,0,0,0,0,0,0,0,1
"928","ybaK",0,1,0,0,0,0,0,0,0,0,0
"929","ydiJ",0,1,0,0,0,0,0,0,0,0,0
"930","ycfZ",0,1,0,0,0,0,0,0,0,0,0
"931","ynjD",0,1,0,0,0,0,0,0,0,0,0
"932","yfhL",0,1,0,0,0,0,0,0,0,0,0
"933","narJ",1,0,0,0.181818181818182,0,0,0,0.181818181818182,0.181818181818182,0,0.454545454545455
"934","mepA",0,1,0,0,0,0,0,0,0,0,0
"935","apt",0,1,0,0,0,0,0,0,0,0,0
"936","yieH",0,1,0,0,0,0,0,0,0,0,0
"937","cysN",1,0,0,0,0,0,0,0,0,0,1
"938","yqeB",0,1,0,0,0,0,0,0,0,0,0
"939","ndh",1,0,0.166666666666667,0,0,0,0.25,0,0,0,0.583333333333333
"940","iap",0,1,0,0,0,0,0,0,0,0,0
"941","yneE",0,1,0,0,0,0,0,0,0,0,0
"942","yehX",1,0,0,0,0,0,0,0,0,0,1
"943","rstA",0,1,0,0,0,0,0,0,0,0,0
"944","ybiX",0,1,0,0,0,0,0,0,0,0,0
"945","yhcN",0,1,0,0,0,0,0,0,0,0,0
"946","yehY",1,0,0,0,0,0,0,0,0,0,1
"947","yccF",0,1,0,0,0,0,0,0,0,0,0
"948","gpt",1,0,0,0,0,0,0,0,0,0,1
"949","cysU",1,0,0,0,0,0,0,0,0,0,1
"950","fepE",1,0,0,0,0,0,0,0,0,0,1
"951","yeaW",0,1,0,0,0,0,0,0,0,0,0
"952","ynfM",0,1,0,0,0,0,0,0,0,0,0
"953","yidD",0,1,0,0,0,0,0,0,0,0,0
"954","eutG",0,1,0,0,0,0,0,0,0,0,0
"955","holD",0,1,0,0,0,0,0,0,0,0,0
"956","cysJ",1,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667
"957","ybgO",0,1,0,0,0,0,0,0,0,0,0
"958","yfcA",0,1,0,0,0,0,0,0,0,0,0
"959","abgT",0,1,0,0,0,0,0,0,0,0,0
"960","yaiW",1,0,0,0,0,0,0,1,0,0,0
"961","abgB",0,1,0,0,0,0,0,0,0,0,0
"962","ymdB",0,1,0,0,0,0,0,0,0,0,0
"963","yhfA",0,1,0,0,0,0,0,0,0,0,0
"964","ppsA",1,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667
"965","abgA",0,1,0,0,0,0,0,0,0,0,0
"966","ykgG",0,1,0,0,0,0,0,0,0,0,0
"967","ynjE",0,1,0,0,0,0,0,0,0,0,0
"968","uraA",1,0,0,0,0,0,0,0,0,0,1
"969","ygeV",0,1,0,0,0,0,0,0,0,0,0
"970","yadI",0,1,0,0,0,0,0,0,0,0,0
"971","mhpR",1,0,0,0,0,0,0,0,0,0,1
"972","rbsR",1,0,0,0,0,0,0,0,0,0,1
"973","yjfN",0,1,0,0,0,0,0,0,0,0,0
"974","purN",1,0,0,0,0,0,0,0,0,0,1
"975","dhaK",1,0,0,0,0,0,0,0,0,0,1
"976","udp",1,0,0,0,0,0,0,0,0,0,1
"977","dhaL",1,0,0,0,0,0,0,0,0,0,1
"978","rbsK",1,0,0,0,0,0,0.285714285714286,0,0,0,0.714285714285714
"979","fruA",0,1,0,0,0,0,0,0,0,0,0
"980","astA",1,0,0,0,0,0,0,0,0,0,1
"981","astC",1,0,0,0,0,0,0,0,0,0,1
"982","yehS",0,1,0,0,0,0,0,0,0,0,0
"983","glgS",1,0,0,0,0,0,0,0,0,0,1
"984","ymdA",0,1,0,0,0,0,0,0,0,0,0
"985","ybaE",0,1,0,0,0,0,0,0,0,0,0
"986","ygfZ",0,1,0,0,0,0,0,0,0,0,0
"987","astD",1,0,0,0,0,0,0,0,0,0,1
"988","pflD",0,1,0,0,0,0,0,0,0,0,0
"989","ybgI",0,1,0,0,0,0,0,0,0,0,0
"990","fpr",1,0,0,0,0,0,0,0,0,0,1
"991","motA",0,1,0,0,0,0,0,0,0,0,0
"992","yqeC",0,1,0,0,0,0,0,0,0,0,0
"993","sdaA",1,0,0,0,0,0,0,0,0,0,1
"994","ispE",0,1,0,0,0,0,0,0,0,0,0
"995","ybeL",0,1,0,0,0,0,0,0,0,0,0
"996","ykgF",0,1,0,0,0,0,0,0,0,0,0
"997","ykgE",1,0,0,0,0,0,0,0,0,0,1
"998","tolA",0,1,0,0,0,0,0,0,0,0,0
"999","yidF",0,1,0,0,0,0,0,0,0,0,0
"1000","ybhQ",0,1,0,0,0,0,0,0,0,0,0
"1001","yihX",0,1,0,0,0,0,0,0,0,0,0
"1002","yaiZ",0,1,0,0,0,0,0,0,0,0,0
"1003","yfdY",0,1,0,0,0,0,0,0,0,0,0
"1004","yieK",0,1,0,0,0,0,0,0,0,0,0
"1005","apaG",0,1,0,0,0,0,0,0,0,0,0
"1006","fadA",1,0,0,0,0,0,0,0,0,0,1
"1007","yajO",0,1,0,0,0,0,0,0,0,0,0
"1008","ydhF",0,1,0,0,0,0,0,0,0,0,0
"1009","mltA",0,1,0,0,0,0,0,0,0,0,0
"1010","yhfZ",0,1,0,0,0,0,0,0,0,0,0
"1011","pflC",0,1,0,0,0,0,0,0,0,0,0
"1012","yahN",0,1,0,0,0,0,0,0,0,0,0
"1013","yniA",0,1,0,0,0,0,0,0,0,0,0
"1014","astB",1,0,0,0,0,0,0,0,0,0,1
"1015","smpB",0,1,0,0,0,0,0,0,0,0,0
"1016","rsd",1,0,0,0,0,0,0,0,0,0,1
"1017","cheA",0,1,0,0,0,0,0,0,0,0,0
"1018","rpmG",0,1,0,0,0,0,0,0,0,0,0
"1019","yfbU",0,1,0,0,0,0,0,0,0,0,0
"1020","cspI",0,1,0,0,0,0,0,0,0,0,0
"1021","uspA",1,0,0,0,0,0,0,0.5,0,0,0.5
"1022","bioH",0,1,0,0,0,0,0,0,0,0,0
"1023","dhaM",1,0,0,0,0,0,0,0,0,0,1
"1024","ygcN",0,1,0,0,0,0,0,0,0,0,0
"1025","ydhQ",0,1,0,0,0,0,0,0,0,0,0
"1026","dacC",1,0,0,0,0,0,0,0,0,0,1
"1027","flgJ",1,0,0,0,0,0,0,0,0,0,1
"1028","hdfR",0,1,0,0,0,0,0,0,0,0,0
"1029","sfsA",1,0,0,0,0,0,0,0,0,0,1
"1030","mrr",0,1,0,0,0,0,0,0,0,0,0
"1031","yqeF",0,1,0,0,0,0,0,0,0,0,0
"1032","ugpB",1,0,0,0,0,0,0,0,0,0,1
"1033","yhjV",0,1,0,0,0,0,0,0,0,0,0
"1034","malT",1,0,0,0,0,0,0,0,0,0,1
"1035","ynaE",0,1,0,0,0,0,0,0,0,0,0
"1036","glgX",0,1,0,0,0,0,0,0,0,0,0
"1037","panF",0,1,0,0,0,0,0,0,0,0,0
"1038","sseA",0,1,0,0,0,0,0,0,0,0,0
"1039","sbmA",1,0,0,0,0,0,0,1,0,0,0
"1040","srmB",0,1,0,0,0,0,0,0,0,0,0
"1041","hcaD",0,1,0,0,0,0,0,0,0,0,0
"1042","yecA",0,1,0,0,0,0,0,0,0,0,0
"1043","chaC",0,1,0,0,0,0,0,0,0,0,0
"1044","yfaQ",0,1,0,0,0,0,0,0,0,0,0
"1045","ygiS",0,1,0,0,0,0,0,0,0,0,0
"1046","tus",0,1,0,0,0,0,0,0,0,0,0
"1047","yaeH",0,1,0,0,0,0,0,0,0,0,0
"1048","rng",0,1,0,0,0,0,0,0,0,0,0
"1049","malS",1,0,0,0,0,0,0,0,0,0,1
"1050","flgK",0,1,0,0,0,0,0,0,0,0,0
"1051","yohK",0,1,0,0,0,0,0,0,0,0,0
"1052","yqjE",0,1,0,0,0,0,0,0,0,0,0
"1053","yccX",0,1,0,0,0,0,0,0,0,0,0
"1054","speG",1,0,0,0,0,0,0,0,0,0,1
"1055","flgI",1,0,0,0,0,0,0,0,0,0,1
"1056","degQ",0,1,0,0,0,0,0,0,0,0,0
"1057","yqjD",0,1,0,0,0,0,0,0,0,0,0
"1058","yieL",0,1,0,0,0,0,0,0,0,0,0
"1059","ygiC",1,0,0,0,0,0,0,0,0,0,1
"1060","ypeB",0,1,0,0,0,0,0,0,0,0,0
"1061","recB",1,0,0,0,0,0,0,0,0,0,1
"1062","nupG",1,0,0,0,0,0,0,0,0,0,1
"1063","yjaB",0,1,0,0,0,0,0,0,0,0,0
"1064","nrfE",1,0,0,0,0,0,0,0,0,0,1
"1065","yigI",0,1,0,0,0,0,0,0,0,0,0
"1066","rseC",1,0,0,0.0303030303030303,0,0.0909090909090909,0.0606060606060606,0,0,0,0.818181818181818
"1067","lpxA",1,0,0,0,0,0,0,1,0,0,0
"1068","tktB",1,0,0,0,0,0,0,0,0,0,1
"1069","flhE",1,0,0,0,0,0,0,0,0,0,1
"1070","fkpA",0,1,0,0,0,0,0,0,0,0,0
"1071","nusB",1,0,0,0,0,0,0,0,0,0,1
"1072","ydbK",0,1,0,0,0,0,0,0,0,0,0
"1073","yiiS",0,1,0,0,0,0,0,0,0,0,0
"1074","yhjG",0,1,0,0,0,0,0,0,0,0,0
"1075","grxB",0,1,0,0,0,0,0,0,0,0,0
"1076","yacL",0,1,0,0,0,0,0,0,0,0,0
"1077","ycjD",0,1,0,0,0,0,0,0,0,0,0
"1078","poxB",1,0,0,0,0,0,0,0.0909090909090909,0,0,0.909090909090909
"1079","aldB",1,0,0,0,0,0,0,0,0,0,1
"1080","pepN",0,1,0,0,0,0,0,0,0,0,0
"1081","ybhC",0,1,0,0,0,0,0,0,0,0,0
"1082","arcA",0,1,0,0,0,0,0,0,0,0,0
"1083","ygdR",0,1,0,0,0,0,0,0,0,0,0
"1084","ybjX",1,0,0,0,0,0,0,0,0,0,1
"1085","flgH",1,0,0,0,0,0,0,0,0,0,1
"1086","infC",1,0,0,0,0,0,0,0,0,0,1
"1087","nadD",0,1,0,0,0,0,0,0,0,0,0
"1088","mscL",0,1,0,0,0,0,0,0,0,0,0
"1089","ycaQ",0,1,0,0,0,0,0,0,0,0,0
"1090","agp",0,1,0,0,0,0,0,0,0,0,0
"1091","pqiA",1,0,0,0,0,0,0,0,0,0,1
"1092","fadH",1,0,0,0,0,0,0,0,0,0,1
"1093","ybeM",0,1,0,0,0,0,0,0,0,0,0
"1094","fieF",0,1,0,0,0,0,0,0,0,0,0
"1095","yjeI",0,1,0,0,0,0,0,0,0,0,0
"1096","yhfY",0,1,0,0,0,0,0,0,0,0,0
"1097","ybhF",1,0,0,0,0,0,0,0,0,0,1
"1098","hdhA",0,1,0,0,0,0,0,0,0,0,0
"1099","yrdD",0,1,0,0,0,0,0,0,0,0,0
"1100","ycbZ",0,1,0,0,0,0,0,0,0,0,0
"1101","mutT",0,1,0,0,0,0,0,0,0,0,0
"1102","yrdB",0,1,0,0,0,0,0,0,0,0,0
"1103","yjdP",0,1,0,0,0,0,0,0,0,0,0
"1104","osmE",1,0,0.222222222222222,0,0,0,0.222222222222222,0,0,0,0.555555555555556
"1105","pinQ",0,1,0,0,0,0,0,0,0,0,0
"1106","lepA",0,1,0,0,0,0,0,0,0,0,0
"1107","aroH",1,0,0,0,0,0,0,0,0,0,1
"1108","yhaL",0,1,0,0,0,0,0,0,0,0,0
"1109","rof",0,1,0,0,0,0,0,0,0,0,0
"1110","yfaE",1,0,0,0,0,0,0,0,0,0,1
"1111","yqjG",0,1,0,0,0,0,0,0,0,0,0
"1112","treA",0,1,0,0,0,0,0,0,0,0,0
"1113","astE",1,0,0,0,0,0,0,0,0,0,1
"1114","yheT",0,1,0,0,0,0,0,0,0,0,0
"1115","flhA",1,0,0,0,0,0,0,0,0,0,1
"1116","elaB",0,1,0,0,0,0,0,0,0,0,0
"1117","yqjC",0,1,0,0,0,0,0,0,0,0,0
"1118","ccmG",1,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333
"1119","smf",0,1,0,0,0,0,0,0,0,0,0
"1120","ackA",1,0,0,0,0,0,0,0,0,0,1
"1121","ybjP",0,1,0,0,0,0,0,0,0,0,0
"1122","yhaH",0,1,0,0,0,0,0,0,0,0,0
"1123","nusA",1,0,0,0,0,0,0,0,0,0,1
"1124","lepB",0,1,0,0,0,0,0,0,0,0,0
"1125","ygbI",0,1,0,0,0,0,0,0,0,0,0
"1126","msyB",0,1,0,0,0,0,0,0,0,0,0
"1127","ndk",0,1,0,0,0,0,0,0,0,0,0
"1128","hofQ",0,1,0,0,0,0,0,0,0,0,0
"1129","atpF",0,1,0,0,0,0,0,0,0,0,0
"1130","rplT",1,0,0,0,0,0,0,0,0,0,1
"1131","rsmC",0,1,0,0,0,0,0,0,0,0,0
"1132","selD",0,1,0,0,0,0,0,0,0,0,0
"1133","nlpI",0,1,0,0,0,0,0,0,0,0,0
"1134","ychA",0,1,0,0,0,0,0,0,0,0,0
"1135","ytfK",1,0,0,0,0,0,0,0,0,0,1
"1136","emrB",1,0,0,0,0,0,0,0,0,0,1
"1137","narI",1,0,0,0.181818181818182,0,0,0,0.181818181818182,0.181818181818182,0,0.454545454545455
"1138","tatC",0,1,0,0,0,0,0,0,0,0,0
"1139","otsB",0,1,0,0,0,0,0,0,0,0,0
"1140","yhbY",0,1,0,0,0,0,0,0,0,0,0
"1141","ompR",1,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333
"1142","ybjS",0,1,0,0,0,0,0,0,0,0,0
"1143","nuoK",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"1144","ybiB",1,0,0,0,0,0,0,0,0,0,1
"1145","yhhA",0,1,0,0,0,0,0,0,0,0,0
"1146","mcrC",0,1,0,0,0,0,0,0,0,0,0
"1147","bioC",0,1,0,0,0,0,0,0,0,0,0
"1148","rpsL",1,0,0,0,0,0,0,0,0,0,1
"1149","proS",0,1,0,0,0,0,0,0,0,0,0
"1150","sapB",0,1,0,0,0,0,0,0,0,0,0
"1151","yfcL",0,1,0,0,0,0,0,0,0,0,0
"1152","priA",0,1,0,0,0,0,0,0,0,0,0
"1153","yecE",0,1,0,0,0,0,0,0,0,0,0
"1154","yadS",1,0,0,0,0,0,0,0,0,0,1
"1155","nagA",1,0,0,0,0,0,0,0,0,0,1
"1156","mukE",1,0,0,0,0,0,0,0,0,0,1
"1157","yfcQ",0,1,0,0,0,0,0,0,0,0,0
"1158","cysQ",0,1,0,0,0,0,0,0,0,0,0
"1159","emrA",1,0,0,0,0,0,0,0,0,0,1
"1160","torT",0,1,0,0,0,0,0,0,0,0,0
"1161","yfiC",0,1,0,0,0,0,0,0,0,0,0
"1162","surA",0,1,0,0,0,0,0,0,0,0,0
"1163","phoQ",1,0,0,0,0,0,0,0,0,0,1
"1164","holA",0,1,0,0,0,0,0,0,0,0,0
"1165","elaA",0,1,0,0,0,0,0,0,0,0,0
"1166","livG",1,0,0,0,0,0,0,0,0,0,1
"1167","tolR",0,1,0,0,0,0,0,0,0,0,0
"1168","atoS",0,1,0,0,0,0,0,0,0,0,0
"1169","fkpB",1,0,0,0,0,0,0,0,0,0,1
"1170","bolA",1,0,0,0,0,0,0,0,0,0,1
"1171","pnp",1,0,0,0,0,0,0,0,0,0,1
"1172","yfgJ",0,1,0,0,0,0,0,0,0,0,0
"1173","yhcO",0,1,0,0,0,0,0,0,0,0,0
"1174","prc",0,1,0,0,0,0,0,0,0,0,0
"1175","dkgA",1,0,0,0,0,0,0,0,0,0,1
"1176","narL",1,0,0,0,0,0,0,0,0,0,1
"1177","pepT",0,1,0,0,0,0,0,0,0,0,0
"1178","trg",1,0,0,0,0,0,0,0,0,0,1
"1179","tatD",0,1,0,0,0,0,0,0,0,0,0
"1180","fadB",1,0,0,0,0,0,0,0,0,0,1
"1181","aroC",0,1,0,0,0,0,0,0,0,0,0
"1182","aroB",0,1,0,0,0,0,0,0,0,0,0
"1183","holB",0,1,0,0,0,0,0,0,0,0,0
"1184","nrdB",1,0,0,0,0,0,0,0,0,0,1
"1185","secF",0,1,0,0,0,0,0,0,0,0,0
"1186","ydcJ",0,1,0,0,0,0,0,0,0,0,0
"1187","ydfK",0,1,0,0,0,0,0,0,0,0,0
"1188","yeaH",1,0,0,0,0,0,0,0,0,0,1
"1189","atpC",0,1,0,0,0,0,0,0,0,0,0
"1190","ygaM",0,1,0,0,0,0,0,0,0,0,0
"1191","ygiW",0,1,0,0,0,0,0,0,0,0,0
"1192","bioA",0,1,0,0,0,0,0,0,0,0,0
"1193","melR",1,0,0,0,0,0,0,0,0,0,1
"1194","yejO",0,1,0,0,0,0,0,0,0,0,0
"1195","pta",1,0,0,0,0,0,0,0,0,0,1
"1196","sodC",0,1,0,0,0,0,0,0,0,0,0
"1197","cydC",1,0,0,0,0,0,0,0,0,0,1
"1198","ecnB",1,0,0,0,0,0,0,0,0,0,1
"1199","yeaO",0,1,0,0,0,0,0,0,0,0,0
"1200","fabA",1,0,0,0,0,0,0,0,0,0,1
"1201","ycgB",0,1,0,0,0,0,0,0,0,0,0
"1202","blc",0,1,0,0,0,0,0,0,0,0,0
"1203","fadD",1,0,0,0,0,0,0,0,0,0,1
"1204","yfcG",0,1,0,0,0,0,0,0,0,0,0
"1205","recJ",1,0,0,0,0,0,0,0,0,0,1
"1206","fbaB",0,1,0,0,0,0,0,0,0,0,0
"1207","pyrC",1,0,0,0,0,0,0,0,0,0,1
"1208","ychF",1,0,0,0,0,0,0,0,0,0,1
"1209","cydD",1,0,0,0,0,0,0,0,0,0,1
"1210","pdxA",0,1,0,0,0,0,0,0,0,0,0
"1211","ybeX",0,1,0,0,0,0,0,0,0,0,0
"1212","yciI",0,1,0,0,0,0,0,0,0,0,0
"1213","pyrI",0,1,0,0,0,0,0,0,0,0,0
"1214","atpA",1,0,0,0,0,0,0,0,0,0,1
"1215","slmA",0,1,0,0,0,0,0,0,0,0,0
"1216","flgF",1,0,0,0,0,0,0,0,0,0,1
"1217","rluD",0,1,0,0,0,0,0,0,0,0,0
"1218","xylE",1,0,0,0,0,0,0,0,0,0,1
"1219","yjdI",0,1,0,0,0,0,0,0,0,0,0
"1220","ydcI",0,1,0,0,0,0,0,0,0,0,0
"1221","rihB",0,1,0,0,0,0,0,0,0,0,0
"1222","ydbL",0,1,0,0,0,0,0,0,0,0,0
"1223","ldhA",0,1,0,0,0,0,0,0,0,0,0
"1224","ssuB",1,0,0,0,0,0,0,0,0,0,1
"1225","flgD",1,0,0,0,0,0,0,0,0,0,1
"1226","yggF",0,1,0,0,0,0,0,0,0,0,0
"1227","artM",1,0,0,0,0,0,0,0,0,0,1
"1228","ytjA",0,1,0,0,0,0,0,0,0,0,0
"1229","yidE",0,1,0,0,0,0,0,0,0,0,0
"1230","rbfA",1,0,0,0,0,0,0,0,0,0,1
"1231","yjfY",0,1,0,0,0,0,0,0,0,0,0
"1232","yohJ",0,1,0,0,0,0,0,0,0,0,0
"1233","nuoH",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"1234","fadL",1,0,0,0,0,0,0,0,0,0,1
"1235","csgC",1,0,0,0,0,0.125,0,0,0,0,0.875
"1236","ynfN",0,1,0,0,0,0,0,0,0,0,0
"1237","dnaN",1,0,0,0,0,0,0,0,0,0,1
"1238","ymgE",0,1,0,0,0,0,0,0,0,0,0
"1239","nuoN",1,0,0.117647058823529,0,0,0,0.235294117647059,0,0,0.117647058823529,0.529411764705882
"1240","gspF",1,0,0,0,0,0,0,0,0,0,1
"1241","iclR",0,1,0,0,0,0,0,0,0,0,0
"1242","flgA",1,0,0,0,0,0,0,0,0,0,1
"1243","flgM",1,0,0,0,0,0.307692307692308,0.153846153846154,0,0,0,0.538461538461539
"1244","proV",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"1245","proW",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"1246","flgC",1,0,0,0,0,0,0,0,0,0,1
"1247","flhB",1,0,0,0,0,0,0,0,0,0,1
"1248","flgB",1,0,0,0,0,0,0,0,0,0,1
"1249","cpxA",1,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333
"1250","fdhD",0,1,0,0,0,0,0,0,0,0,0
"1251","flgN",1,0,0,0,0,0,0,0,0,0,1
"1252","yecR",0,1,0,0,0,0,0,0,0,0,0
"1253","ppiA",1,0,0,0,0,0,0,0,0,0,1
"1254","speA",1,0,0,0,0,0,0,0,0,0,1
"1255","mutL",1,0,0,0,0,0,0,0,0,0,1
"1256","csdA",0,1,0,0,0,0,0,0,0,0,0
"1257","dnaK",0,1,0,0,0,0,0,0,0,0,0
"1258","ribF",0,1,0,0,0,0,0,0,0,0,0
"1259","yjdC",0,1,0,0,0,0,0,0,0,0,0
"1260","flgG",1,0,0,0,0,0,0,0,0,0,1
"1261","msbA",0,1,0,0,0,0,0,0,0,0,0
"1262","narX",1,0,0,0,0,0,0,0,0,0,1
"1263","aspS",0,1,0,0,0,0,0,0,0,0,0
"1264","gshA",0,1,0,0,0,0,0,0,0,0,0
"1265","asnS",0,1,0,0,0,0,0,0,0,0,0
"1266","otsA",0,1,0,0,0,0,0,0,0,0,0
"1267","ybdG",0,1,0,0,0,0,0,0,0,0,0
"1268","leuS",0,1,0,0,0,0,0,0,0,0,0
"1269","rimI",0,1,0,0,0,0,0,0,0,0,0
"1270","flgE",1,0,0,0,0,0,0,0,0,0,1
"1271","galF",0,1,0,0,0,0,0,0,0,0,0
"1272","folC",0,1,0,0,0,0,0,0,0,0,0
"1273","purU",1,0,0,0,0,0,0,0,0,0,1
"1274","hscB",0,1,0,0,0,0,0,0,0,0,0
"1275","hflX",1,0,0,0,0,0,0,0,0,0,1
"1276","parC",0,1,0,0,0,0,0,0,0,0,0
"1277","cof",0,1,0,0,0,0,0,0,0,0,0
"1278","yciK",0,1,0,0,0,0,0,0,0,0,0
"1279","ftsN",0,1,0,0,0,0,0,0,0,0,0
"1280","yciT",0,1,0,0,0,0,0,0,0,0,0
"1281","accA",1,0,0,0,0,0,0,0,0,0,1
"1282","folD",0,1,0,0,0,0,0,0,0,0,0
"1283","ispH",1,0,0,0,0,0,0,0,0,0,1
"1284","rpoD",1,0,0,0,0,0,0,0,0,0,1
"1285","ansP",0,1,0,0,0,0,0,0,0,0,0
"1286","yhhS",0,1,0,0,0,0,0,0,0,0,0
"1287","ligA",0,1,0,0,0,0,0,0,0,0,0
"1288","pepA",0,1,0,0,0,0,0,0,0,0,0
"1289","ybaL",0,1,0,0,0,0,0,0,0,0,0
"1290","trkH",0,1,0,0,0,0,0,0,0,0,0
"1291","sapA",0,1,0,0,0,0,0,0,0,0,0
"1292","hslR",0,1,0,0,0,0,0,0,0,0,0
"1293","cysS",0,1,0,0,0,0,0,0,0,0,0
"1294","topA",1,0,0,0,0,0,0,0,0,0,1
"1295","ynfC",0,1,0,0,0,0,0,0,0,0,0
"1296","ybaB",0,1,0,0,0,0,0,0,0,0,0
"1297","waaQ",0,1,0,0,0,0,0,0,0,0,0
"1298","avtA",0,1,0,0,0,0,0,0,0,0,0
"1299","sbcD",1,0,0,0,0,0,0,0,0,0,1
"1300","glmS",1,0,0,0,0,0,0,0,0,0,1
"1301","yheS",0,1,0,0,0,0,0,0,0,0,0
"1302","udk",0,1,0,0,0,0,0,0,0,0,0
"1303","ycdY",0,1,0,0,0,0,0,0,0,0,0
"1304","nupC",1,0,0,0,0,0,0,0,0,0,1
"1305","glyQ",0,1,0,0,0,0,0,0,0,0,0
"1306","dsbD",0,1,0,0,0,0,0,0,0,0,0
"1307","hisS",0,1,0,0,0,0,0,0,0,0,0
"1308","rfbD",0,1,0,0,0,0,0,0,0,0,0
"1309","rfbB",0,1,0,0,0,0,0,0,0,0,0
"1310","bcp",0,1,0,0,0,0,0,0,0,0,0
"1311","pspE",1,0,0,0,0,0,0,1,0,0,0
"1312","ybjL",0,1,0,0,0,0,0,0,0,0,0
"1313","nhaR",1,0,0,0,0,0,0,0,0,0,1
"1314","ytfJ",1,0,0,0,0,0,0,0,0,0,1
"1315","mltC",0,1,0,0,0,0,0,0,0,0,0
"1316","pdhR",1,0,0,0,0,0,0,0,0,0.2,0.8
"1317","dsbG",0,1,0,0,0,0,0,0,0,0,0
"1318","ypjD",0,1,0,0,0,0,0,0,0,0,0
"1319","rsuA",0,1,0,0,0,0,0,0,0,0,0
"1320","ybjN",1,0,0,0,0,0,0,0,0,0,1
"1321","yajC",0,1,0,0,0,0,0,0,0,0,0
"1322","pheT",0,1,0,0,0,0,0,0,0,0,0
"1323","rpmA",1,0,0,0,0,0,0,0,0,0,1
"1324","hflK",1,0,0,0,0,0,0,0,0,0,1
"1325","yccA",1,0,0,0,0,0,0,0,0,0,1
"1326","waaG",0,1,0,0,0,0,0,0,0,0,0
"1327","fabF",0,1,0,0,0,0,0,0,0,0,0
