"","V1","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"527","msrA",0,1,0,0,0,0,0,0,0
"528","msrB",0,1,0,0,0,0,0,0,0
"529","msrC",0,1,0,0,0,0,0,0,0
"530","msrP",0,1,0,0,0,0,0,0,0
"531","msrQ",0,1,0,0,0,0,0,0,0
"532","msyB",0,1,0,0,0,0,0,0,0
"533","mtfA",0,1,0,0,0,0,0,0,0
"534","murG",0,1,0,0,0,0,0,0,0
"535","mutL",0,1,0,0,0,0,0,0,0
"536","mutM",0,1,0,0,0,0,0,0,0
"537","nadA",0,1,0,0,0,0,0,0,0
"538","nadB",0,1,0,0,0,0,0,0,0
"539","nadE",0,1,0,0,0,0,0,0,0
"540","nagE",0,1,0,0,0,0,0,0,0
"541","nanA",0,1,0,0,0,0,0,0,0
"542","napA",0,1,0,0,0,0,0,0,0
"543","napF",0,1,0,0,0,0,0,0,0
"544","napH",0,1,0,0,0,0,0,0,0
"545","narP",0,1,0,0,0,0,0,0,0
"546","narY",0,1,0,0,0,0,0,0,0
"547","ndh",0,1,0,0,0,0,0,0,0
"548","ndk",0,1,0,0,0,0,0,0,0
