"","V1","FBL_number","No_FBL","FBL"
"652","yobD",0,0,1
"653","creB",0,0,1
"654","narP",0,0,1
"655","yciA",0,0,1
"656","rsmD",0,0,1
"657","prfA",0,0,1
"658","valS",0,0,1
"659","yibN",0,0,1
"660","dacA",0,0,1
"661","recF",0,0,1
"662","evgS",0,0,1
"663","epmA",0,0,1
"664","ileS",0,0,1
"665","rlmH",0,0,1
"666","ispG",0,0,1
"667","gyrA",0,0,1
"668","prmB",0,0,1
"669","yqaA",0,0,1
"670","rfbA",0,0,1
"671","yjjA",0,0,1
"672","blr",0,0,1
"673","katE",0,0,1
"674","ibpA",0,0,1
"675","yggT",0,0,1
"676","ydgK",0,0,1
"677","yccS",0,0,1
"678","sspB",0,0,1
"679","lolE",0,0,1
"680","lptB",0,0,1
"681","proY",0,0,1
"682","yjeH",0,0,1
"683","ybcI",0,0,1
"684","acrD",0,0,1
"685","holC",0,0,1
"686","acpT",0,0,1
"687","dacB",0,0,1
"688","rsfS",0,0,1
"689","accB",0,0,1
"690","dnaE",0,0,1
"691","rdgC",0,0,1
"692","yehM",0,0,1
"693","insQ",0,0,1
"694","usg",0,0,1
"695","rspR",0,0,1
"696","gudD",0,0,1
"697","nrdA",0,0,1
"698","ygeA",0,0,1
"699","hofM",0,0,1
"700","evgA",7,0,1
"701","aat",0,0,1
"702","rpsU",0,0,1
"703","yfcO",0,0,1
"704","ispD",0,0,1
"705","trhO",0,0,1
"706","tdk",0,0,1
"707","dgcF",0,0,1
"708","aroK",0,0,1
"709","aphA",0,0,1
"710","truB",0,0,1
"711","tyrP",0,0,1
"712","trxC",0,0,1
"713","purE",0,0,1
"714","hycH",0,0,1
"715","ibpB",0,0,1
"716","glrR",0,0,1
"717","glpG",0,0,1
"718","ucpA",0,0,1
"719","pncC",0,0,1
"720","ygdD",0,0,1
"721","ecpA",0,0,1
"722","fhuA",0,0,1
"723","artQ",0,0,1
"724","yqgF",0,0,1
"725","sbmC",0,0,1
"726","yfaA",0,0,1
"727","hisA",0,0,1
"728","yghW",0,0,1
"729","puuA",0,0,1
"730","aaeA",0,0,1
"731","rlmF",0,0,1
"732","ygbA",0,0,1
"733","rnhB",0,0,1
"734","waaC",0,0,1
"735","fryA",0,0,1
"736","infB",0,0,1
"737","yceJ",0,0,1
"738","yigL",0,0,1
"739","mcbR",0,0,1
"740","frwC",0,0,1
"741","hprS",0,0,1
"742","qseG",0,0,1
"743","dgoK",0,0,1
"744","dgoA",0,0,1
"745","ybgS",0,0,1
"746","hcaB",0,0,1
"747","nanM",0,0,1
"748","recX",0,0,1
"749","nac",46,0,1
"750","yigB",0,0,1
"751","appY",0,0,1
"752","puuP",0,0,1
"753","bioF",0,0,1
"754","mtr",0,0,1
"755","yaeF",0,0,1
"756","bcsC",0,0,1
"757","yegS",0,0,1
"758","roxA",0,0,1
"759","yigZ",0,0,1
"760","exuR",1,0,1
"761","yicH",0,0,1
"762","fxsA",0,0,1
"763","yciU",0,0,1
"764","lexA",1,0,1
"765","yfaS",0,0,1
"766","yaaX",0,0,1
"767","talA",0,0,1
"768","galU",0,0,1
"769","asnC",0,0,1
"770","menH",0,0,1
"771","trpE",0,0,1
"772","pfkB",0,0,1
"773","fbp",0,0,1
"774","bfr",0,0,1
"775","ugpA",0,0,1
"776","pdeD",0,0,1
"777","ascG",0,0,1
"778","ybaY",0,0,1
"779","sgcX",0,0,1
"780","nsrR",0,0,1
"781","cadC",0,0,1
"782","osmF",0,0,1
"783","ydhK",0,0,1
"784","yliI",0,0,1
"785","yeaG",0,0,1
"786","ybaQ",0,0,1
"787","chaB",0,0,1
"788","dcrB",0,0,1
"789","sapF",0,0,1
"790","ypfJ",0,0,1
"791","ycaN",0,0,1
"792","yggE",0,0,1
"793","yjjV",0,0,1
"794","yohC",0,0,1
"795","yaeR",0,0,1
"796","yjbJ",0,0,1
"797","ssuC",0,0,1
"798","ssuA",0,0,1
"799","narK",0,0,1
"800","ssuE",0,0,1
"801","psiE",0,0,1
"802","degP",0,0,1
"803","ydeM",0,0,1
"804","metB",0,0,1
"805","mazG",0,0,1
"806","alaE",0,0,1
"807","yfiR",0,0,1
"808","epmB",0,0,1
"809","iprA",0,0,1
"810","rpmI",0,0,1
"811","dgcT",0,0,1
"812","zapC",0,0,1
"813","nuoM",0,0,1
"814","pbpG",0,0,1
"815","ygjK",0,0,1
"816","cysI",0,0,1
"817","holE",0,0,1
"818","dmsC",0,0,1
"819","dppF",0,0,1
"820","thiG",0,0,1
"821","thiF",0,0,1
"822","thiH",0,0,1
"823","thiE",0,0,1
"824","cpxP",0,0,1
"825","thiC",0,0,1
"826","thiS",0,0,1
"827","sohB",0,0,1
"828","bioD",0,0,1
"829","hprR",0,0,1
"830","yneJ",0,0,1
"831","pliG",0,0,1
"832","mltD",0,0,1
"833","gnsB",0,0,1
"834","accC",0,0,1
"835","cbrA",0,0,1
"836","ycaP",0,0,1
"837","ycaD",0,0,1
"838","yegP",0,0,1
"839","ubiX",0,0,1
"840","allB",0,0,1
"841","mdtH",0,0,1
"842","rpnC",0,0,1
"843","kch",0,0,1
"844","cspE",0,0,1
"845","yegZ",0,0,1
"846","tadA",0,0,1
"847","amiA",0,0,1
"848","carB",0,0,1
"849","ampG",0,0,1
"850","folM",0,0,1
"851","cysB",0,0,1
"852","uxaB",0,0,1
"853","cysP",0,0,1
"854","bepA",0,0,1
"855","ykiA",0,0,1
"856","hcxA",0,0,1
"857","tsuA",0,0,1
"858","yfeR",0,0,1
"859","araH",0,0,1
"860","nanC",0,0,1
"861","yahK",0,0,1
"862","ybiO",0,0,1
"863","yohF",0,0,1
"864","ydeI",0,0,1
"865","mdtM",0,0,1
"866","pphA",0,0,1
"867","gcl",0,0,1
"868","yghA",0,0,1
"869","ydfE",0,0,1
"870","ldcC",0,0,1
"871","ydeJ",0,0,1
"872","yrbL",0,0,1
"873","dsdX",0,0,1
"874","asnB",0,0,1
"875","sad",0,0,1
"876","ssnA",0,0,1
"877","dppD",0,0,1
"878","bglB",0,0,1
"879","ygiV",0,0,1
"880","yhjD",0,0,1
"881","ybhP",0,0,1
"882","puuR",0,0,1
"883","yncG",0,0,1
"884","ybcM",0,0,1
"885","nudJ",0,0,1
"886","yqjK",0,0,1
"887","gntP",0,0,1
