"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"315","recQ",0,1,0,0,0,0,0,0,0,0,0,0
"316","kdpA",0,1,0,0,0,0,0,0,0,0,0,0
"317","cobS",0,1,0,0,0,0,0,0,0,0,0,0
"318","yjeT",0,1,0,0,0,0,0,0,0,0,0,0
"319","rpsR",1,0,0,1,0,0,0,0,0,0,0,0
"320","gutM",1,0,0.25,0.5,0,0,0,0,0.25,0,0,0
"321","ybaK",0,1,0,0,0,0,0,0,0,0,0,0
"322","ydiJ",0,1,0,0,0,0,0,0,0,0,0,0
"323","ycfZ",0,1,0,0,0,0,0,0,0,0,0,0
"324","ynjD",0,1,0,0,0,0,0,0,0,0,0,0
"325","yfhL",0,1,0,0,0,0,0,0,0,0,0,0
"326","narJ",1,0,0.2,0.25,0,0.15,0.15,0,0.15,0,0.1,0
"327","mepA",0,1,0,0,0,0,0,0,0,0,0,0
"328","apt",0,1,0,0,0,0,0,0,0,0,0,0
"329","yieH",0,1,0,0,0,0,0,0,0,0,0,0
"330","cysN",0,1,0,0,0,0,0,0,0,0,0,0
"331","yqeB",0,1,0,0,0,0,0,0,0,0,0,0
"332","ndh",1,0,0,0,0.736842105263158,0,0.105263157894737,0.0526315789473684,0,0,0,0.105263157894737
"333","iap",0,1,0,0,0,0,0,0,0,0,0,0
"334","yneE",0,1,0,0,0,0,0,0,0,0,0,0
"335","yehX",1,0,1,0,0,0,0,0,0,0,0,0
"336","rstA",0,1,0,0,0,0,0,0,0,0,0,0
"337","ybiX",0,1,0,0,0,0,0,0,0,0,0,0
"338","yhcN",0,1,0,0,0,0,0,0,0,0,0,0
"339","yehY",1,0,1,0,0,0,0,0,0,0,0,0
"340","yccF",0,1,0,0,0,0,0,0,0,0,0,0
"341","gpt",0,1,0,0,0,0,0,0,0,0,0,0
"342","cysU",1,0,0,1,0,0,0,0,0,0,0,0
"343","purH",1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0
"344","fepE",1,0,0.25,0.5,0,0,0.25,0,0,0,0,0
"345","yeaW",0,1,0,0,0,0,0,0,0,0,0,0
"346","prpB",1,0,0.75,0,0,0,0.25,0,0,0,0,0
"347","ynfM",0,1,0,0,0,0,0,0,0,0,0,0
"348","yidD",0,1,0,0,0,0,0,0,0,0,0,0
"349","eutG",0,1,0,0,0,0,0,0,0,0,0,0
"350","holD",0,1,0,0,0,0,0,0,0,0,0,0
"351","cysJ",1,0,0.285714285714286,0,0,0.428571428571429,0.142857142857143,0,0,0,0.142857142857143,0
"352","ybgO",0,1,0,0,0,0,0,0,0,0,0,0
"353","yfcA",0,1,0,0,0,0,0,0,0,0,0,0
"354","abgT",0,1,0,0,0,0,0,0,0,0,0,0
"355","yaiW",1,0,1,0,0,0,0,0,0,0,0,0
"356","abgB",0,1,0,0,0,0,0,0,0,0,0,0
"357","ymdB",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0
"358","yhfA",0,1,0,0,0,0,0,0,0,0,0,0
"359","ppsA",1,0,0.5,0.5,0,0,0,0,0,0,0,0
"360","abgA",0,1,0,0,0,0,0,0,0,0,0,0
"361","fdhF",1,0,0.5,0.333333333333333,0,0,0,0,0,0.166666666666667,0,0
"362","ykgG",0,1,0,0,0,0,0,0,0,0,0,0
"363","ynjE",0,1,0,0,0,0,0,0,0,0,0,0
"364","uraA",0,1,0,0,0,0,0,0,0,0,0,0
"365","ygeV",0,1,0,0,0,0,0,0,0,0,0,0
"366","yadI",0,1,0,0,0,0,0,0,0,0,0,0
"367","mhpR",0,1,0,0,0,0,0,0,0,0,0,0
"368","rbsR",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0
"369","yjfN",0,1,0,0,0,0,0,0,0,0,0,0
"370","purN",1,0,0,0,0.5,0,0,0.5,0,0,0,0
"371","dhaK",1,0,0,0.166666666666667,0,0,0.333333333333333,0,0.166666666666667,0.333333333333333,0,0
"372","udp",0,1,0,0,0,0,0,0,0,0,0,0
"373","dhaL",1,0,0,0,0,0,0,0,1,0,0,0
"374","rbsK",1,0,0,0.428571428571429,0.428571428571429,0,0,0,0,0,0.142857142857143,0
"375","fruA",1,0,0,1,0,0,0,0,0,0,0,0
"376","astA",1,0,0.777777777777778,0,0,0,0,0,0.222222222222222,0,0,0
"377","astC",1,0,0.538461538461539,0.307692307692308,0,0,0,0,0.153846153846154,0,0,0
"378","yehS",0,1,0,0,0,0,0,0,0,0,0,0
"379","glgS",1,0,0.25,0.75,0,0,0,0,0,0,0,0
"380","hcaR",0,1,0,0,0,0,0,0,0,0,0,0
