"","V1","FBL_number","No_FBL","FBL"
"2000","dxs",0,0,1
"2001","fmt",0,0,1
"2002","frsA",0,0,1
"2003","ftsH",0,0,1
"2004","gfcA",0,0,1
"2005","glrK",0,0,1
"2006","glyV",0,0,1
"2007","glyW",0,0,1
"2008","glyX",0,0,1
"2009","glyY",0,0,1
"2010","gnsA",0,0,1
"2011","gph",0,0,1
"2012","grxC",0,0,1
"2013","ibsC",0,0,1
"2014","ibsD",0,0,1
"2015","ileX",0,0,1
"2016","intS",0,0,1
"2017","kdsC",0,0,1
"2018","kdsD",0,0,1
"2019","lapB",0,0,1
"2020","leuZ",0,0,1
"2021","lhr",0,0,1
"2022","lptC",0,0,1
"2023","lptD",0,0,1
"2024","metW",0,0,1
"2025","metZ",0,0,1
"2026","mfd",0,0,1
"2027","nei",0,0,1
"2028","nnr",0,0,1
"2029","npr",0,0,1
"2030","nudB",0,0,1
"2031","opgG",0,0,1
"2032","opgH",0,0,1
"2033","pabA",0,0,1
"2034","panB",0,0,1
"2035","panC",0,0,1
"2036","pgpB",0,0,1
"2037","pheL",0,0,1
"2038","pntB",0,0,1
"2039","pth",0,0,1
"2040","rapA",0,0,1
"2041","rdlD",0,0,1
"2042","ribD",0,0,1
"2043","rirA",0,0,1
"2044","rnc",0,0,1
"2045","rnd",0,0,1
"2046","rpe",0,0,1
"2047","rraA",0,0,1
"2048","rsmG",0,0,1
"2049","ruvC",0,0,1
"2050","ryeA",0,0,1
"2051","ryfD",0,0,1
"2052","serW",0,0,1
"2053","sibB",0,0,1
"2054","sibD",0,0,1
"2055","sokB",0,0,1
"2056","sokC",0,0,1
"2057","ssrA",0,0,1
"2058","trpL",0,0,1
"2059","trpS",0,0,1
"2060","tsaE",0,0,1
"2061","ttdB",0,0,1
"2062","ttdT",0,0,1
"2063","tyrA",0,0,1
"2064","tyrB",0,0,1
"2065","ubiI",0,0,1
"2066","umpG",0,0,1
"2067","valV",0,0,1
"2068","valW",0,0,1
"2069","waaB",0,0,1
"2070","waaJ",0,0,1
"2071","waaL",0,0,1
"2072","waaO",0,0,1
"2073","waaP",0,0,1
"2074","waaS",0,0,1
"2075","waaU",0,0,1
"2076","xapA",0,0,1
"2077","xapB",0,0,1
"2078","xerD",0,0,1
"2079","xtpA",0,0,1
"2080","yciX",0,0,1
"2081","ydfA",0,0,1
"2082","ydfB",0,0,1
"2083","ydfC",0,0,1
"2084","yebB",0,0,1
"2085","yhaV",0,0,1
"2086","yigA",0,0,1
"2087","ykgO",0,0,1
"2088","yliM",0,0,1
"2089","ymiA",0,0,1
"2090","ymiC",0,0,1
"2091","ypfN",0,0,1
"2092","yrbG",0,0,1
"2093","yrbN",0,0,1
"2094","zntA",0,0,1
"2095","bamA",0,0,1
"2096","dolP",0,0,1
"2097","essD",0,0,1
"2098","lpxP",0,0,1
"2099","ydhI",0,0,1
"2100","ydhJ",0,0,1
"2101","yfgD",0,0,1
"2102","yghF",0,0,1
"2103","yicI",0,0,1
"2104","mbiA",0,0,1
"2105","yccE",0,0,1
"2106","yehR",0,0,1
"2107","yehW",0,0,1
"2108","yiaA",0,0,1
"2109","yjaZ",0,0,1
"2110","yjiT",0,0,1
"2111","yahE",0,0,1
"2112","ygfK",0,0,1
"2113","insCD5",0,0,1
"2114","insD5",0,0,1
"2115","insI1",0,0,1
"2116","insN",0,0,1
"2117","rssA",0,0,1
"2118","ryjA",0,0,1
"2119","yffO",0,0,1
"2120","yffP",0,0,1
"2121","yihG",0,0,1
"2122","yqiH",0,0,1
"2123","yqiI",0,0,1
"2124","fdhE",0,0,1
"2125","fldA",0,0,1
"2126","nepI",0,0,1
"2127","gss",0,0,1
"2128","yafL",0,0,1
"2129","yfdM",0,0,1
"2130","yfdN",0,0,1
"2131","yfdO",0,0,1
"2132","yfdP",0,0,1
"2133","yfdQ",0,0,1
"2134","ydcO",0,0,1
"2135","yagA",0,0,1
"2136","yagB",0,0,1
"2137","ybiY",0,0,1
"2138","ompG",0,0,1
"2139","ycjM",0,0,1
"2140","ycjN",0,0,1
"2141","ycjQ",0,0,1
"2142","ycjR",0,0,1
"2143","ycjS",0,0,1
"2144","ycjT",0,0,1
"2145","ycjU",0,0,1
"2146","ycjV",0,0,1
"2147","smrB",0,0,1
"2148","ftp",0,0,1
"2149","ygbJ",0,0,1
"2150","ygiD",0,0,1
"2151","yqjF",0,0,1
"2152","yiaT",0,0,1
"2153","yiaV",0,0,1
"2154","yiaW",0,0,1
"2155","ppiC",0,0,1
"2156","sspA",0,0,1
"2157","yjjY",0,0,1
