"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"864","pstS",1,0,0,0.666666666666667,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0,0,0
"865","ssuE",1,0,0,0.4,0.2,0,0,0,0.2,0.2,0
"866","degP",1,0,0,0,0,0,0,1,0,0,0
"867","ydeM",1,0,0,0,0,0,0,0,1,0,0
"868","metB",1,0,0,0,0,0,0,0,1,0,0
"869","mazG",1,0,0,0,0,0,0.5,0,0.5,0,0
"870","yfiR",1,0,0,0,0,0,0.5,0,0.5,0,0
"871","pstC",1,0,0,0.666666666666667,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0,0,0
"872","rpmI",1,0,0,0,0,0.2,0.4,0,0.4,0,0
"873","nuoM",1,0,0.142857142857143,0.142857142857143,0,0.0714285714285714,0.214285714285714,0,0.285714285714286,0.142857142857143,0
"874","pbpG",0,1,0,0,0,0,0,0,0,0,0
"875","metN",1,0,0,0,0,0,0,0,1,0,0
"876","ygjK",0,1,0,0,0,0,0,0,0,0,0
"877","ompT",1,0,0,0,0,0.5,0,0,0.5,0,0
"878","nuoJ",1,0,0.142857142857143,0.142857142857143,0,0.0714285714285714,0.214285714285714,0,0.285714285714286,0.142857142857143,0
"879","cysI",1,0,0,0.5,0,0,0,0.5,0,0,0
"880","holE",0,1,0,0,0,0,0,0,0,0,0
"881","dppC",1,0,0,0.142857142857143,0,0,0,0.285714285714286,0.571428571428571,0,0
"882","dmsC",1,0,0.25,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0,0.25,0.166666666666667,0
"883","dppF",1,0,0,0.142857142857143,0,0,0,0.285714285714286,0.571428571428571,0,0
"884","yhhQ",0,1,0,0,0,0,0,0,0,0,0
"885","thiG",0,1,0,0,0,0,0,0,0,0,0
"886","thiF",0,1,0,0,0,0,0,0,0,0,0
"887","thiH",0,1,0,0,0,0,0,0,0,0,0
"888","thiE",0,1,0,0,0,0,0,0,0,0,0
"889","cpxP",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"890","thiC",0,1,0,0,0,0,0,0,0,0,0
"891","thiS",0,1,0,0,0,0,0,0,0,0,0
"892","sohB",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"893","rnt",0,1,0,0,0,0,0,0,0,0,0
"894","bioD",0,1,0,0,0,0,0,0,0,0,0
"895","ybhB",0,1,0,0,0,0,0,0,0,0,0
"896","yneJ",0,1,0,0,0,0,0,0,0,0,0
"897","modB",1,0,0,1,0,0,0,0,0,0,0
"898","mltD",0,1,0,0,0,0,0,0,0,0,0
"899","ydiH",0,1,0,0,0,0,0,0,0,0,0
"900","gnsB",0,1,0,0,0,0,0,0,0,0,0
"901","ygaH",0,1,0,0,0,0,0,0,0,0,0
"902","accC",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"903","ycaP",0,1,0,0,0,0,0,0,0,0,0
"904","ycaD",0,1,0,0,0,0,0,0,0,0,0
"905","yegP",0,1,0,0,0,0,0,0,0,0,0
"906","ubiX",1,0,0,0,0,0,0,0,1,0,0
"907","allB",0,1,0,0,0,0,0,0,0,0,0
"908","bioB",0,1,0,0,0,0,0,0,0,0,0
"909","osmB",1,0,0,1,0,0,0,0,0,0,0
"910","kch",0,1,0,0,0,0,0,0,0,0,0
"911","aceK",1,0,0,0.166666666666667,0,0,0,0.333333333333333,0.5,0,0
"912","cspE",1,0,0,0.2,0,0,0.4,0,0.4,0,0
"913","yegZ",0,1,0,0,0,0,0,0,0,0,0
"914","tadA",0,1,0,0,0,0,0,0,0,0,0
"915","amiA",1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0
"916","carB",1,0,0,0.5,0,0,0,0,0.5,0,0
"917","ampG",0,1,0,0,0,0,0,0,0,0,0
"918","cysB",1,0,0,0,0,0,0,0,1,0,0
"919","uxaB",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"920","cysP",1,0,0,0.5,0,0,0,0,0.5,0,0
"921","phoB",0,1,0,0,0,0,0,0,0,0,0
"922","ykiA",0,1,0,0,0,0,0,0,0,0,0
"923","pstA",1,0,0,0.8,0,0,0,0.2,0,0,0
"924","yfeR",0,1,0,0,0,0,0,0,0,0,0
"925","araH",1,0,0,0.8,0,0,0,0.2,0,0,0
"926","asnA",1,0,0,0.285714285714286,0,0.428571428571429,0,0,0.285714285714286,0,0
"927","yahK",0,1,0,0,0,0,0,0,0,0,0
"928","ybiO",0,1,0,0,0,0,0,0,0,0,0
"929","yohF",0,1,0,0,0,0,0,0,0,0,0
"930","ydeI",0,1,0,0,0,0,0,0,0,0,0
"931","pphA",1,0,0,1,0,0,0,0,0,0,0
"932","gcl",0,1,0,0,0,0,0,0,0,0,0
"933","yghA",0,1,0,0,0,0,0,0,0,0,0
"934","ydfE",0,1,0,0,0,0,0,0,0,0,0
"935","ldcC",0,1,0,0,0,0,0,0,0,0,0
"936","ydeJ",1,0,0,1,0,0,0,0,0,0,0
"937","yrbL",1,0,0,1,0,0,0,0,0,0,0
"938","dsdX",1,0,0,1,0,0,0,0,0,0,0
"939","asnB",1,0,0,0,0,1,0,0,0,0,0
"940","ssnA",1,0,0,1,0,0,0,0,0,0,0
"941","dppD",1,0,0,0.142857142857143,0,0,0,0.285714285714286,0.571428571428571,0,0
"942","srlD",1,0,0,0.5,0,0.1,0,0,0.4,0,0
"943","bglB",1,0,0.0555555555555556,0.388888888888889,0,0.5,0.0555555555555556,0,0,0,0
"944","ygiV",0,1,0,0,0,0,0,0,0,0,0
"945","yhjD",0,1,0,0,0,0,0,0,0,0,0
"946","ybhP",0,1,0,0,0,0,0,0,0,0,0
"947","yncG",0,1,0,0,0,0,0,0,0,0,0
"948","ybcM",0,1,0,0,0,0,0,0,0,0,0
"949","yqjK",0,1,0,0,0,0,0,0,0,0,0
"950","gntP",1,0,0,0.2,0,0,0,0,0.8,0,0
"951","artJ",1,0,0,0,0,0,0,0,1,0,0
"952","yqcA",0,1,0,0,0,0,0,0,0,0,0
"953","yibJ",0,1,0,0,0,0,0,0,0,0,0
"954","frmB",0,1,0,0,0,0,0,0,0,0,0
"955","uxuA",1,0,0,0.111111111111111,0.111111111111111,0,0.222222222222222,0,0.555555555555556,0,0
"956","dinJ",1,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429,0,0
"957","argD",1,0,0,0,0,0,0,0,1,0,0
"958","lpxC",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"959","ydjF",0,1,0,0,0,0,0,0,0,0,0
"960","spy",1,0,0,1,0,0,0,0,0,0,0
"961","relA",1,0,0,0.5,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0
"962","dksA",1,0,0,1,0,0,0,0,0,0,0
"963","uidA",1,0,0,0,0,0,0,0,1,0,0
"964","ompA",1,0,0,1,0,0,0,0,0,0,0
"965","ydgC",0,1,0,0,0,0,0,0,0,0,0
"966","pcm",0,1,0,0,0,0,0,0,0,0,0
"967","ymgD",0,1,0,0,0,0,0,0,0,0,0
"968","argR",1,0,0,1,0,0,0,0,0,0,0
"969","ychN",0,1,0,0,0,0,0,0,0,0,0
"970","caiF",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"971","idi",0,1,0,0,0,0,0,0,0,0,0
"972","narQ",0,1,0,0,0,0,0,0,0,0,0
"973","yibA",0,1,0,0,0,0,0,0,0,0,0
"974","narY",0,1,0,0,0,0,0,0,0,0,0
"975","yagU",1,0,0,0.5,0,0,0,0.5,0,0,0
"976","yahB",0,1,0,0,0,0,0,0,0,0,0
"977","mtlA",1,0,0,0.25,0,0.25,0,0,0.25,0.25,0
"978","dsbB",0,1,0,0,0,0,0,0,0,0,0
"979","ygjR",0,1,0,0,0,0,0,0,0,0,0
"980","yfjD",0,1,0,0,0,0,0,0,0,0,0
"981","dgkA",0,1,0,0,0,0,0,0,0,0,0
"982","grxA",0,1,0,0,0,0,0,0,0,0,0
"983","ybjQ",0,1,0,0,0,0,0,0,0,0,0
"984","dctA",1,0,0,0.75,0,0,0,0,0.25,0,0
"985","soxR",1,0,0,0,0,0,0.25,0,0.75,0,0
"986","hha",1,0,0,0.5,0,0,0,0,0.5,0,0
"987","murG",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"988","ftsX",0,1,0,0,0,0,0,0,0,0,0
"989","glyS",0,1,0,0,0,0,0,0,0,0,0
"990","yddM",0,1,0,0,0,0,0,0,0,0,0
"991","def",0,1,0,0,0,0,0,0,0,0,0
"992","ydcH",0,1,0,0,0,0,0,0,0,0,0
"993","deoD",1,0,0,0.5,0,0,0,0,0.5,0,0
"994","yhfG",0,1,0,0,0,0,0,0,0,0,0
"995","xylA",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"996","nanT",1,0,0,0.2,0.2,0.2,0,0,0.4,0,0
"997","sbp",0,1,0,0,0,0,0,0,0,0,0
"998","ytfH",0,1,0,0,0,0,0,0,0,0,0
"999","sixA",1,0,0,1,0,0,0,0,0,0,0
"1000","yeiQ",0,1,0,0,0,0,0,0,0,0,0
"1001","mgtA",0,1,0,0,0,0,0,0,0,0,0
"1002","ugpQ",1,0,0,1,0,0,0,0,0,0,0
"1003","aceA",1,0,0,0.166666666666667,0,0,0,0.333333333333333,0.5,0,0
"1004","ydcT",1,0,0,0,1,0,0,0,0,0,0
"1005","rpoN",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1006","arcB",0,1,0,0,0,0,0,0,0,0,0
"1007","dppB",1,0,0,0.25,0,0,0,0.25,0.5,0,0
"1008","aceB",1,0,0,0.222222222222222,0,0.111111111111111,0,0.222222222222222,0.444444444444444,0,0
"1009","malG",1,0,0,0.7,0,0,0,0.2,0.1,0,0
"1010","ugd",0,1,0,0,0,0,0,0,0,0,0
"1011","ygiB",1,0,0,0.5,0,0,0,0.5,0,0,0
"1012","dnaX",0,1,0,0,0,0,0,0,0,0,0
"1013","ftsI",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"1014","ilvB",1,0,0,0.5,0,0,0,0,0.5,0,0
"1015","iscS",1,0,0,0,0,0,0,0,1,0,0
"1016","dppA",1,0,0,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.454545454545455,0,0
"1017","glgP",1,0,0,0.4,0,0,0,0.2,0.4,0,0
"1018","yfbV",0,1,0,0,0,0,0,0,0,0,0
"1019","yfeY",0,1,0,0,0,0,0,0,0,0,0
"1020","ygiN",0,1,0,0,0,0,0,0,0,0,0
"1021","yibH",0,1,0,0,0,0,0,0,0,0,0
"1022","trxB",1,0,0.5,0,0,0,0.5,0,0,0,0
"1023","ypdC",0,1,0,0,0,0,0,0,0,0,0
"1024","araG",1,0,0,0.8,0,0,0,0.2,0,0,0
"1025","nanA",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1026","yggN",0,1,0,0,0,0,0,0,0,0,0
"1027","rpoE",1,0,0,0.391304347826087,0.0869565217391304,0,0.0869565217391304,0.0869565217391304,0.347826086956522,0,0
"1028","htpG",1,0,0,0.5,0,0,0,0,0.5,0,0
"1029","yciW",1,0,0,1,0,0,0,0,0,0,0
"1030","csiE",1,0,0,0.75,0,0,0,0.25,0,0,0
"1031","yeeY",0,1,0,0,0,0,0,0,0,0,0
"1032","nagE",1,0,0,0,0,0,0,0,1,0,0
"1033","yfcH",0,1,0,0,0,0,0,0,0,0,0
"1034","rob",1,0,1,0,0,0,0,0,0,0,0
"1035","pflA",0,1,0,0,0,0,0,0,0,0,0
"1036","yaiO",0,1,0,0,0,0,0,0,0,0,0
"1037","yeeZ",0,1,0,0,0,0,0,0,0,0,0
"1038","gltS",0,1,0,0,0,0,0,0,0,0,0
"1039","nlpC",0,1,0,0,0,0,0,0,0,0,0
"1040","ytfB",0,1,0,0,0,0,0,0,0,0,0
"1041","xylB",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"1042","fic",0,1,0,0,0,0,0,0,0,0,0
"1043","ybhL",1,0,0,0,0,0,0,0,1,0,0
"1044","hns",1,0,0,0.666666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0
"1045","fumA",1,0,0,0.333333333333333,0,0,0.166666666666667,0,0.5,0,0
"1046","yihI",0,1,0,0,0,0,0,0,0,0,0
"1047","rhaD",1,0,0,1,0,0,0,0,0,0,0
"1048","yhjB",0,1,0,0,0,0,0,0,0,0,0
"1049","tatE",0,1,0,0,0,0,0,0,0,0,0
"1050","ybiI",0,1,0,0,0,0,0,0,0,0,0
"1051","yniB",0,1,0,0,0,0,0,0,0,0,0
"1052","ydgD",0,1,0,0,0,0,0,0,0,0,0
"1053","yqiB",0,1,0,0,0,0,0,0,0,0,0
"1054","mtlD",1,0,0,0.25,0,0.25,0,0,0.25,0.25,0
"1055","ubiF",0,1,0,0,0,0,0,0,0,0,0
"1056","hycI",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1057","folA",1,0,0,0.5,0,0,0,0.5,0,0,0
"1058","folX",0,1,0,0,0,0,0,0,0,0,0
"1059","psiF",1,0,0,1,0,0,0,0,0,0,0
"1060","yhhT",0,1,0,0,0,0,0,0,0,0,0
"1061","ybdK",0,1,0,0,0,0,0,0,0,0,0
"1062","kdpE",0,1,0,0,0,0,0,0,0,0,0
"1063","rhsA",0,1,0,0,0,0,0,0,0,0,0
"1064","fabB",1,0,0,1,0,0,0,0,0,0,0
"1065","fur",1,0,0,0.8,0,0,0,0,0.2,0,0
"1066","ycgN",0,1,0,0,0,0,0,0,0,0,0
"1067","yiiM",0,1,0,0,0,0,0,0,0,0,0
"1068","leuL",1,0,0,0.6,0,0,0,0.4,0,0,0
"1069","ydiO",0,1,0,0,0,0,0,0,0,0,0
"1070","cpdA",0,1,0,0,0,0,0,0,0,0,0
"1071","yiiR",0,1,0,0,0,0,0,0,0,0,0
"1072","ivbL",1,0,0,0.5,0,0,0,0,0.5,0,0
"1073","yeeO",0,1,0,0,0,0,0,0,0,0,0
"1074","ygbK",1,0,0,1,0,0,0,0,0,0,0
"1075","ybeZ",0,1,0,0,0,0,0,0,0,0,0
"1076","ribC",0,1,0,0,0,0,0,0,0,0,0
"1077","ribB",0,1,0,0,0,0,0,0,0,0,0
"1078","ytfQ",0,1,0,0,0,0,0,0,0,0,0
"1079","yghB",0,1,0,0,0,0,0,0,0,0,0
"1080","yifL",0,1,0,0,0,0,0,0,0,0,0
"1081","garK",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"1082","yqgA",0,1,0,0,0,0,0,0,0,0,0
"1083","map",1,0,0,0.5,0,0,0,0.5,0,0,0
"1084","yfgI",0,1,0,0,0,0,0,0,0,0,0
"1085","ftsL",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"1086","rbsA",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"1087","yejA",0,1,0,0,0,0,0,0,0,0,0
"1088","fnr",1,0,0,0.2,0,0,0,0.4,0.4,0,0
"1089","talB",0,1,0,0,0,0,0,0,0,0,0
"1090","ubiA",1,0,0.142857142857143,0.0714285714285714,0,0.0714285714285714,0.357142857142857,0,0.357142857142857,0,0
"1091","ydcA",0,1,0,0,0,0,0,0,0,0,0
"1092","ydcK",0,1,0,0,0,0,0,0,0,0,0
"1093","lrhA",0,1,0,0,0,0,0,0,0,0,0
"1094","rhsB",0,1,0,0,0,0,0,0,0,0,0
"1095","thrL",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
"1096","treF",0,1,0,0,0,0,0,0,0,0,0
"1097","yjgA",0,1,0,0,0,0,0,0,0,0,0
"1098","yfhM",0,1,0,0,0,0,0,0,0,0,0
"1099","mioC",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"1100","rpmE",0,1,0,0,0,0,0,0,0,0,0
"1101","lpp",0,1,0,0,0,0,0,0,0,0,0
"1102","ubiG",1,0,0,1,0,0,0,0,0,0,0
"1103","yiaF",0,1,0,0,0,0,0,0,0,0,0
"1104","slyA",0,1,0,0,0,0,0,0,0,0,0
"1105","yfdE",1,0,0,0.5,0,0.5,0,0,0,0,0
"1106","rseA",1,0,0,0.571428571428572,0.0571428571428571,0.0857142857142857,0.0571428571428571,0.0857142857142857,0.142857142857143,0,0
"1107","ycgI",0,1,0,0,0,0,0,0,0,0,0
"1108","galR",1,0,0,0,0,0,0,0,1,0,0
"1109","ycbJ",0,1,0,0,0,0,0,0,0,0,0
"1110","ytfR",0,1,0,0,0,0,0,0,0,0,0
"1111","gor",1,0,0,1,0,0,0,0,0,0,0
"1112","ygjH",0,1,0,0,0,0,0,0,0,0,0
"1113","clpP",1,0,0,1,0,0,0,0,0,0,0
"1114","yeaY",0,1,0,0,0,0,0,0,0,0,0
"1115","yoaC",0,1,0,0,0,0,0,0,0,0,0
"1116","yibI",0,1,0,0,0,0,0,0,0,0,0
"1117","nagB",1,0,0,0,0,0,0,0,1,0,0
"1118","yjgM",0,1,0,0,0,0,0,0,0,0,0
"1119","yafQ",1,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429,0,0
"1120","rna",0,1,0,0,0,0,0,0,0,0,0
"1121","yebE",1,0,0,1,0,0,0,0,0,0,0
"1122","cmtA",0,1,0,0,0,0,0,0,0,0,0
"1123","yjiJ",0,1,0,0,0,0,0,0,0,0,0
"1124","clpX",1,0,0,1,0,0,0,0,0,0,0
"1125","kdpD",0,1,0,0,0,0,0,0,0,0,0
"1126","ycaL",0,1,0,0,0,0,0,0,0,0,0
"1127","helD",0,1,0,0,0,0,0,0,0,0,0
"1128","yaiT",0,1,0,0,0,0,0,0,0,0,0
"1129","rtcB",1,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0
"1130","srlA",1,0,0,0.416666666666667,0.0833333333333333,0.0833333333333333,0,0,0.416666666666667,0,0
"1131","setA",1,0,0,0.833333333333333,0,0,0,0.166666666666667,0,0,0
"1132","uidC",1,0,0,0,0,0,0,0,1,0,0
"1133","psd",1,0,0,0,0,1,0,0,0,0,0
"1134","uidB",1,0,0,0,0,0,0,0,1,0,0
"1135","yqhC",0,1,0,0,0,0,0,0,0,0,0
"1136","yraJ",0,1,0,0,0,0,0,0,0,0,0
"1137","hemL",0,1,0,0,0,0,0,0,0,0,0
"1138","yecH",0,1,0,0,0,0,0,0,0,0,0
"1139","eutB",0,1,0,0,0,0,0,0,0,0,0
"1140","ycaI",0,1,0,0,0,0,0,0,0,0,0
"1141","eutC",0,1,0,0,0,0,0,0,0,0,0
"1142","yphA",0,1,0,0,0,0,0,0,0,0,0
"1143","ybdD",0,1,0,0,0,0,0,0,0,0,0
"1144","lacA",1,0,0,0,0,0,0,0,1,0,0
"1145","ygfB",0,1,0,0,0,0,0,0,0,0,0
"1146","tam",1,0,0,0,0,0,0,0.5,0.5,0,0
"1147","ydcY",0,1,0,0,0,0,0,0,0,0,0
"1148","rbsC",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"1149","ispZ",0,1,0,0,0,0,0,0,0,0,0
"1150","yihS",1,0,0,0,0,0,0,0,1,0,0
"1151","yidQ",1,0,0,0,0,0,0,1,0,0,0
"1152","yajD",0,1,0,0,0,0,0,0,0,0,0
"1153","ada",1,0,0,1,0,0,0,0,0,0,0
"1154","uxaA",1,0,0,0.5,0.25,0,0,0,0.25,0,0
"1155","greB",0,1,0,0,0,0,0,0,0,0,0
"1156","yafC",0,1,0,0,0,0,0,0,0,0,0
"1157","ptsN",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1158","ilvL",1,0,0,0,0,0,0,0,1,0,0
"1159","phoR",1,0,0,0.5,0,0.5,0,0,0,0,0
"1160","rbn",1,0,0,1,0,0,0,0,0,0,0
"1161","ugpE",1,0,0,1,0,0,0,0,0,0,0
"1162","yqfA",0,1,0,0,0,0,0,0,0,0,0
"1163","uvrA",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1164","fdoG",0,1,0,0,0,0,0,0,0,0,0
"1165","pgpA",1,0,0,1,0,0,0,0,0,0,0
"1166","katG",1,0,0,0.4,0.3,0,0,0.1,0.2,0,0
"1167","rbsD",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"1168","yabI",0,1,0,0,0,0,0,0,0,0,0
"1169","argG",1,0,0,0.5,0,0,0,0,0.5,0,0
"1170","htpX",1,0,0,0,0,0,1,0,0,0,0
"1171","acpP",1,0,0,1,0,0,0,0,0,0,0
"1172","frr",0,1,0,0,0,0,0,0,0,0,0
"1173","hupA",1,0,0,0,0,0,0,1,0,0,0
"1174","crp",1,0,0,0,0,0,0,0,1,0,0
"1175","fldB",1,0,0,1,0,0,0,0,0,0,0
"1176","feaR",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1177","ribA",1,0,0,1,0,0,0,0,0,0,0
"1178","fucU",1,0,0,1,0,0,0,0,0,0,0
"1179","uxaC",1,0,0,0.4,0.4,0,0,0,0.2,0,0
"1180","intB",0,1,0,0,0,0,0,0,0,0,0
"1181","ydcS",0,1,0,0,0,0,0,0,0,0,0
"1182","rpoH",1,0,0,0.65,0,0,0,0.25,0.1,0,0
"1183","glk",1,0,0,1,0,0,0,0,0,0,0
"1184","slyD",0,1,0,0,0,0,0,0,0,0,0
"1185","yhhW",0,1,0,0,0,0,0,0,0,0,0
"1186","garP",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"1187","pal",0,1,0,0,0,0,0,0,0,0,0
"1188","norV",1,0,0,0,0,0,1,0,0,0,0
"1189","yfeS",0,1,0,0,0,0,0,0,0,0,0
"1190","csrA",1,0,0,0.75,0,0,0,0.25,0,0,0
"1191","hfq",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1192","cfa",1,0,0,0.8,0,0,0,0,0.2,0,0
"1193","yeaQ",0,1,0,0,0,0,0,0,0,0,0
"1194","hdeD",1,0,0,0.5,0,0.2,0,0,0.25,0.05,0
"1195","osmY",1,0,0.15,0.05,0,0.1,0.3,0,0.4,0,0
"1196","cbpA",1,0,0.25,0.25,0,0,0,0,0.5,0,0
"1197","yahO",0,1,0,0,0,0,0,0,0,0,0
"1198","yccJ",1,0,0,1,0,0,0,0,0,0,0
"1199","asr",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1200","ydiZ",0,1,0,0,0,0,0,0,0,0,0
"1201","yebV",0,1,0,0,0,0,0,0,0,0,0
"1202","wrbA",1,0,0,1,0,0,0,0,0,0,0
"1203","ycaC",1,0,0,0,0,0,1,0,0,0,0
"1204","yiaG",0,1,0,0,0,0,0,0,0,0,0
"1205","dps",1,0,0.0714285714285714,0.428571428571428,0,0,0,0.142857142857143,0.357142857142857,0,0
"1206","aidB",1,0,0,0.75,0,0,0,0,0.25,0,0
"1207","ssuD",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"1208","tauA",1,0,0,1,0,0,0,0,0,0,0
"1209","tauC",1,0,0,1,0,0,0,0,0,0,0
"1210","nlpA",1,0,0,0,0,1,0,0,0,0,0
"1211","gadX",1,0,0.0434782608695652,0.304347826086957,0.0434782608695652,0.217391304347826,0.0869565217391304,0.0434782608695652,0.217391304347826,0.0434782608695652,0
"1212","rmf",0,1,0,0,0,0,0,0,0,0,0
"1213","yciE",1,0,0,0.5,0,0,0,0,0.5,0,0
"1214","yciF",0,1,0,0,0,0,0,0,0,0,0
"1215","metE",1,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0
"1216","metR",0,1,0,0,0,0,0,0,0,0,0
"1217","prpB",1,0,0,0.5,0,0,0,0,0,0.5,0
"1218","prpC",1,0,0,0.5,0,0,0,0,0,0.5,0
"1219","prpD",1,0,0,0.5,0,0,0,0,0,0.5,0
"1220","prpR",1,0,0,0.5,0,0,0,0,0.5,0,0
"1221","purD",1,0,0,0,0,0,0,0,1,0,0
"1222","purH",1,0,0,0,0,0,0,0,1,0,0
"1223","adiA",1,0,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0,0
"1224","hyaA",1,0,0,0.6,0,0,0,0.1,0.3,0,0
"1225","araA",1,0,0,1,0,0,0,0,0,0,0
"1226","araB",1,0,0,1,0,0,0,0,0,0,0
"1227","araC",1,0,0,0.5,0,0,0,0,0.5,0,0
"1228","araF",1,0,0,0.5,0.125,0,0.125,0.125,0.125,0,0
"1229","caiA",1,0,0,0.545454545454546,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0
"1230","galS",1,0,0,0.5,0,0,0,0,0.5,0,0
"1231","mglA",1,0,0,0.142857142857143,0,0.0714285714285714,0.142857142857143,0.0714285714285714,0.571428571428571,0,0
"1232","mglB",1,0,0,0.166666666666667,0,0,0.166666666666667,0.0833333333333333,0.583333333333333,0,0
"1233","mglC",1,0,0,0.142857142857143,0,0.0714285714285714,0.142857142857143,0.0714285714285714,0.571428571428571,0,0
"1234","glcB",1,0,0,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0
"1235","glcC",1,0,0,0.2,0,0.2,0,0,0.4,0.2,0
"1236","glcD",1,0,0,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0
"1237","glcE",1,0,0,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0
"1238","glcF",1,0,0,0.285714285714286,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0
"1239","hcaR",0,1,0,0,0,0,0,0,0,0,0
"1240","iscR",1,0,0,0,0,0,0,0,1,0,0
"1241","nrdE",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1242","nrdF",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1243","nrdH",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1244","nrdI",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1245","sufA",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1246","sufB",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1247","sufC",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1248","sufD",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1249","sufE",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1250","sufS",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1251","fdhF",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0
"1252","hcp",1,0,0,0,0,0,0,1,0,0,0
"1253","nirB",1,0,0.2,0.2,0,0,0.1,0.1,0.4,0,0
"1254","nirD",1,0,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.333333333333333,0,0
"1255","ytfE",1,0,0,0,0,1,0,0,0,0,0
"1256","amtB",1,0,0,1,0,0,0,0,0,0,0
"1257","argT",1,0,0,0.5,0,0,0,0.5,0,0,0
"1258","ddpX",1,0,0,1,0,0,0,0,0,0,0
"1259","glnA",1,0,0,0.8,0,0,0,0.2,0,0,0
"1260","glnK",1,0,0,0.5,0,0,0,0.5,0,0,0
"1261","hisJ",1,0,0,0.8,0,0,0,0,0.2,0,0
"1262","hisM",1,0,0,0.8,0,0,0,0,0.2,0,0
"1263","potH",1,0,0,1,0,0,0,0,0,0,0
"1264","yhdW",0,1,0,0,0,0,0,0,0,0,0
"1265","prpE",1,0,0,0.5,0,0,0,0,0,0.5,0
"1266","betA",1,0,0,0,0,0,0.25,0,0.75,0,0
"1267","betB",1,0,0,0,0,0,0.25,0,0.75,0,0
"1268","putA",1,0,0,0.5,0,0,0,0,0.5,0,0
"1269","lldD",1,0,0,0,0,0,0,0,1,0,0
