"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"248","speC",1,0,0,1,0,0,0,0,0,0,0,0,0
"249","menC",0,1,0,0,0,0,0,0,0,0,0,0,0
"250","moaE",1,0,1,0,0,0,0,0,0,0,0,0,0
"251","exuT",1,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0
"252","ybjM",0,1,0,0,0,0,0,0,0,0,0,0,0
"253","iscU",1,0,0,0,1,0,0,0,0,0,0,0,0
"254","ilvC",0,1,0,0,0,0,0,0,0,0,0,0,0
"255","ybiT",1,0,0,0,0,0,0,1,0,0,0,0,0
"256","phoA",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"257","yceH",0,1,0,0,0,0,0,0,0,0,0,0,0
"258","ulaD",1,0,0,0.2,0.2,0,0.4,0.2,0,0,0,0,0
"259","napA",1,0,0.216216216216216,0.162162162162162,0.027027027027027,0.486486486486487,0,0,0.108108108108108,0,0,0,0
"260","cusR",1,0,0,0,0,1,0,0,0,0,0,0,0
"261","ispA",0,1,0,0,0,0,0,0,0,0,0,0,0
"262","pldB",0,1,0,0,0,0,0,0,0,0,0,0,0
"263","yceB",0,1,0,0,0,0,0,0,0,0,0,0,0
"264","yjaH",0,1,0,0,0,0,0,0,0,0,0,0,0
"265","dsbA",0,1,0,0,0,0,0,0,0,0,0,0,0
"266","kefG",0,1,0,0,0,0,0,0,0,0,0,0,0
"267","adhE",1,0,0.357142857142857,0.285714285714286,0,0.214285714285714,0,0,0.142857142857143,0,0,0,0
"268","bidA",1,0,0.5,0.416666666666667,0,0,0.0833333333333333,0,0,0,0,0,0
"269","fepG",0,1,0,0,0,0,0,0,0,0,0,0,0
"270","nrdR",0,1,0,0,0,0,0,0,0,0,0,0,0
"271","pdeK",0,1,0,0,0,0,0,0,0,0,0,0,0
"272","pqqL",0,1,0,0,0,0,0,0,0,0,0,0,0
"273","ftsZ",1,0,0.03125,0.40625,0.46875,0,0,0,0.03125,0,0.0625,0,0
"274","glnH",1,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0
"275","ypeC",0,1,0,0,0,0,0,0,0,0,0,0,0
"276","yqhD",0,1,0,0,0,0,0,0,0,0,0,0,0
"277","glnD",1,0,0.111111111111111,0.444444444444444,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0,0
"278","mnaT",0,1,0,0,0,0,0,0,0,0,0,0,0
"279","thiM",0,1,0,0,0,0,0,0,0,0,0,0,0
"280","aroG",1,0,0,1,0,0,0,0,0,0,0,0,0
"281","cfa",1,0,0.375,0.375,0,0,0.125,0,0.125,0,0,0,0
"282","wzzE",0,1,0,0,0,0,0,0,0,0,0,0,0
"283","add",0,1,0,0,0,0,0,0,0,0,0,0,0
"284","aroP",1,0,0.166666666666667,0.583333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0
"285","cyoB",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"286","dadA",0,1,0,0,0,0,0,0,0,0,0,0,0
"287","dadX",0,1,0,0,0,0,0,0,0,0,0,0,0
"288","aspA",1,0,0.428571428571429,0.428571428571429,0,0,0,0,0,0.142857142857143,0,0,0
"289","deoB",1,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0
"290","edd",1,0,0,1,0,0,0,0,0,0,0,0,0
"291","dcuS",1,0,0,1,0,0,0,0,0,0,0,0,0
"292","eco",0,1,0,0,0,0,0,0,0,0,0,0,0
"293","folP",0,1,0,0,0,0,0,0,0,0,0,0,0
"294","frdA",1,0,0.1875,0.375,0.0625,0.125,0,0,0.125,0.125,0,0,0
"295","frdC",1,0,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0,0.181818181818182,0.0909090909090909,0,0,0
"296","fucI",1,0,0.2,0.4,0,0,0.2,0,0,0.2,0,0,0
"297","gcvH",1,0,0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,0,0,0,0,0
"298","codB",1,0,0,0,0,0,1,0,0,0,0,0,0
"299","fdoH",0,1,0,0,0,0,0,0,0,0,0,0,0
"300","gltA",1,0,0.2,0.4,0.1,0.3,0,0,0,0,0,0,0
"301","gpmA",1,0,0,0.4,0.2,0,0,0,0.2,0,0.2,0,0
"302","kgtP",1,0,0,0,1,0,0,0,0,0,0,0,0
"303","lldD",0,1,0,0,0,0,0,0,0,0,0,0,0
"304","sdhB",1,0,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0
"305","gcvT",1,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0,0,0,0,0
"306","manX",1,0,0,0.388888888888889,0.5,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0
"307","nadA",0,1,0,0,0,0,0,0,0,0,0,0,0
