"","V1","FBL_number","No_FBL","FBL"
"286","dadA",0,0,1
"287","dadX",0,0,1
"288","aspA",0,0,1
"289","deoB",0,0,1
"290","edd",0,0,1
"291","dcuS",0,0,1
"292","eco",0,0,1
"293","folP",0,0,1
"294","frdA",0,0,1
"295","frdC",0,0,1
"296","fucI",0,0,1
"297","gcvH",0,0,1
"298","codB",0,0,1
"299","fdoH",0,0,1
"300","gltA",0,0,1
"301","gpmA",0,0,1
"302","kgtP",0,0,1
"303","lldD",0,0,1
"304","sdhB",0,0,1
"305","gcvT",0,0,1
"306","manX",0,0,1
"307","nadA",0,0,1
"308","nrdD",0,0,1
"309","nrdG",0,0,1
"310","sdaB",0,0,1
"311","sdaC",0,0,1
"312","fucR",0,0,1
"313","glpX",0,0,1
"314","glyA",0,0,1
"315","gdhA",0,0,1
"316","grpE",0,0,1
"317","purC",0,0,1
"318","sucA",0,0,1
"319","sucD",0,0,1
"320","tas",0,0,1
"321","hcxB",0,0,1
"322","treB",0,0,1
"323","treC",0,0,1
"324","ubiB",0,0,1
"325","efeB",0,0,1
"326","yejG",0,0,1
"327","ylaC",0,0,1
"328","yncD",0,0,1
"329","yncE",0,0,1
"330","ubiE",0,0,1
"331","uvrY",0,0,1
"332","adeP",0,0,1
"333","yeaD",0,0,1
"334","yiaD",0,0,1
"335","entE",0,0,1
"336","fucK",0,0,1
"337","galK",0,0,1
"338","hybA",0,0,1
"339","malP",0,0,1
"340","nrdF",0,0,1
"341","aldA",0,0,1
"342","can",0,0,1
"343","cyoA",0,0,1
"344","cyoC",0,0,1
"345","cyoD",0,0,1
"346","cyoE",0,0,1
"347","dld",0,0,1
"348","folE",0,0,1
"349","ghrA",0,0,1
"350","mdtJ",0,0,1
"351","menB",0,0,1
"352","nadE",0,0,1
"353","nemA",0,0,1
"354","tdcB",0,0,1
"355","tdcC",0,0,1
"356","pgi",0,0,1
"357","ptsG",0,0,1
"358","rcsB",16,0,1
"359","rfe",0,0,1
"360","sdhC",0,0,1
"361","tpiA",0,0,1
"362","ycdX",0,0,1
"363","tcyP",0,0,1
"364","yeaC",0,0,1
"365","yeeN",0,0,1
"366","alaA",0,0,1
"367","yfcZ",0,0,1
"368","yieP",0,0,1
"369","csgE",0,0,1
"370","iraP",0,0,1
"371","metE",0,0,1
"372","iscR",0,0,1
"373","nrdE",0,0,1
"374","nrdH",0,0,1
"375","nrdI",0,0,1
"376","sufA",0,0,1
"377","sufB",0,0,1
"378","sufC",0,0,1
"379","sufD",0,0,1
"380","sufS",0,0,1
"381","selO",0,0,1
"382","fdnH",0,0,1
"383","fdnI",0,0,1
"384","nirB",0,0,1
"385","nrfB",0,0,1
"386","nrfC",0,0,1
"387","hisM",0,0,1
"388","potI",0,0,1
"389","betA",0,0,1
"390","betB",0,0,1
