"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"448","rbsD",1,0,0,0.2,0,0,0,0,0.6,0,0.2
"449","htpX",1,0,0,0,0,0,1,0,0,0,0
"450","frr",0,1,0,0,0,0,0,0,0,0,0
"451","hupA",1,0,0,0,0,0,0,0,0,0,1
"452","crp",1,0,0,0,0,0,0,0,1,0,0
"453","fucU",1,0,0,0.75,0,0,0,0,0,0,0.25
"454","rpoH",1,0,0,0.45,0,0,0,0,0.1,0,0.45
"455","groS",1,0,0,0,0,0,0,0,0,0,1
"456","hslU",0,1,0,0,0,0,0,0,0,0,0
"457","groL",1,0,0,0,0,0,0,0,0,0,1
"458","cspB",0,1,0,0,0,0,0,0,0,0,0
"459","cspB",0,1,0,0,0,0,0,0,0,0,0
"460","ompF",1,0,0,0,0,0,0,0,0,0,1
"461","hslJ",1,0,0,0,0,0,0,0,0,0,1
"462","cheW",0,1,0,0,0,0,0,0,0,0,0
"463","recA",1,0,0,0,0,0,0,0,0,0,1
"464","ycfJ",0,1,0,0,0,0,0,0,0,0,0
"465","yhdN",0,1,0,0,0,0,0,0,0,0,0
"466","yjcB",0,1,0,0,0,0,0,0,0,0,0
"467","fliQ",1,0,0,0,0,0,0,0,0,0,1
"468","nmpC",0,1,0,0,0,0,0,0,0,0,0
