"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"195",1,0,0.166666666666667,0.833333333333333,0.583333333333333,0.0833333333333333,0.25,0.0833333333333333,0
"196",1,0,0,0.999999999999999,0.0540540540540541,0.297297297297297,0.621621621621621,0.027027027027027,0
"197",1,0,0,1,0.125,0.125,0.75,0,0
"198",0,1,0,0,0,0,0,0,0
"199",0,1,0,0,0,0,0,0,0
"200",1,0,0,1,0.2,0.4,0.4,0,0
"201",0,1,0,0,0,0,0,0,0
"202",1,0,1,0,0.25,0.25,0.5,0,0
"203",1,0,0,1,1,0,0,0,0
"204",0,1,0,0,0,0,0,0,0
"205",0,1,0,0,0,0,0,0,0
"206",1,0,0.166666666666667,0.833333333333333,0.333333333333333,0.166666666666667,0.5,0,0
"207",1,0,0,1,0.416666666666667,0,0.416666666666667,0.166666666666667,0
"208",1,0,0.763157894736842,0.236842105263158,0.131578947368421,0.210526315789474,0.421052631578947,0.236842105263158,0
"209",1,0,0,1,0.153846153846154,0.307692307692308,0.307692307692308,0.230769230769231,0
"210",0,1,0,0,0,0,0,0,0
"211",1,0,0,1,0.0769230769230769,0.0769230769230769,0.461538461538462,0.384615384615385,0
"212",0,1,0,0,0,0,0,0,0
"213",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"214",0,1,0,0,0,0,0,0,0
"215",1,0,0,1,0.111111111111111,0.222222222222222,0.333333333333333,0.333333333333333,0
"216",1,0,0,0.999999999999999,0.0454545454545455,0.136363636363636,0.363636363636364,0.454545454545454,0
"217",1,0,0.0588235294117647,0.941176470588235,0.176470588235294,0.205882352941176,0.294117647058824,0.323529411764706,0
"218",1,0,0,1,0.0625,0.125,0.375,0.4375,0
"219",1,0,0.5,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0
"220",1,0,0,1,0.5,0.5,0,0,0
"221",1,0,0.0833333333333333,0.916666666666667,0.25,0.25,0.333333333333333,0.166666666666667,0
"222",0,1,0,0,0,0,0,0,0
"223",0,1,0,0,0,0,0,0,0
"224",0,1,0,0,0,0,0,0,0
"225",0,1,0,0,0,0,0,0,0
"226",1,0,0,1,1,0,0,0,0
"227",1,0,0.483870967741935,0.516129032258064,0.0645161290322581,0.0645161290322581,0.451612903225806,0.419354838709677,0
"228",1,0,0.142857142857143,0.857142857142858,0.125,0.232142857142857,0.375,0.267857142857143,0
"229",0,1,0,0,0,0,0,0,0
"230",1,0,0,1,0.133333333333333,0.2,0.4,0.266666666666667,0
"231",1,0,0,1,0.25,0,0.25,0.5,0
"232",0,1,0,0,0,0,0,0,0
"233",1,0,0,1,0.25,0.25,0.25,0.25,0
"234",1,0,0,1,0,0,0.5,0.5,0
"235",1,0,0,1,0.0833333333333333,0.166666666666667,0.416666666666667,0.333333333333333,0
"236",0,1,0,0,0,0,0,0,0
"237",1,0,0,1,0.181818181818182,0.227272727272727,0.590909090909091,0,0
"238",1,0,0.162162162162162,0.837837837837837,0.135135135135135,0.135135135135135,0.243243243243243,0.486486486486487,0
"239",1,0,0.25531914893617,0.74468085106383,0.127659574468085,0.191489361702128,0.574468085106383,0.106382978723404,0
"240",0,1,0,0,0,0,0,0,0
"241",1,0,0,1,0.1,0.2,0.4,0.3,0
"242",1,0,0,1,0.2,0.2,0.2,0.4,0
"243",1,0,0,1,0.0833333333333333,0.166666666666667,0.333333333333333,0.416666666666667,0
"244",1,0,0,1,0.105263157894737,0.157894736842105,0.421052631578947,0.315789473684211,0
"245",1,0,0,1,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0
"246",1,0,0.578947368421053,0.421052631578947,0.105263157894737,0.105263157894737,0.368421052631579,0.421052631578947,0
"247",1,0,0,1,0.25,0.25,0,0.5,0
"248",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"249",0,1,0,0,0,0,0,0,0
"250",1,0,0,1,0.0980392156862745,0.215686274509804,0.529411764705882,0.156862745098039,0
"251",1,0,0.0185185185185185,0.98148148148148,0.203703703703704,0.166666666666667,0.425925925925926,0.203703703703704,0
"252",1,0,0,1,0.5,0.5,0,0,0
"253",0,1,0,0,0,0,0,0,0
"254",1,0,0,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"255",0,1,0,0,0,0,0,0,0
"256",1,0,0,1,0.0666666666666667,0.0666666666666667,0.466666666666667,0.4,0
"257",1,0,0,1,0.0869565217391304,0.173913043478261,0.391304347826087,0.347826086956522,0
"258",1,0,0,1,0,0.142857142857143,0.428571428571428,0.428571428571428,0
"259",1,0,0,1,0.6,0.2,0.2,0,0
"260",1,0,0.5,0.5,0.142857142857143,0.285714285714286,0.357142857142857,0.214285714285714,0
"261",0,1,0,0,0,0,0,0,0
"262",1,0,0,1,1,0,0,0,0
"263",0,1,0,0,0,0,0,0,0
"264",1,0,0,1,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143,0
"265",1,0,0,1,1,0,0,0,0
"266",0,1,0,0,0,0,0,0,0
"267",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"268",1,0,0.909090909090909,0.0909090909090909,0.272727272727273,0.181818181818182,0.181818181818182,0.363636363636364,0
"269",0,1,0,0,0,0,0,0,0
"270",1,0,0.328358208955224,0.671641791044777,0.0298507462686567,0.0970149253731343,0.343283582089552,0.529850746268657,0
"271",1,0,0,0.999999999999999,0.0508474576271186,0.169491525423729,0.440677966101695,0.338983050847458,0
"272",1,0,0,0.999999999999998,0.021978021978022,0.0879120879120879,0.373626373626374,0.516483516483517,0
"273",0,1,0,0,0,0,0,0,0
"274",1,0,0,0.999999999999998,0.0307692307692308,0.0769230769230769,0.276923076923077,0.615384615384615,0
"275",1,0,0,1,0.0625,0.125,0.375,0.4375,0
"276",1,0,0,0.999999999999999,0.043010752688172,0.0752688172043011,0.311827956989247,0.569892473118279,0
"277",1,0,0,1,0.0625,0.09375,0.375,0.46875,0
"278",1,0,0,1,0.0416666666666667,0.125,0.333333333333333,0.5,0
"279",0,1,0,0,0,0,0,0,0
"280",1,0,0,1,0.25,0.125,0.5,0.125,0
"281",1,0,0.25,0.75,0.666666666666667,0.166666666666667,0.166666666666667,0,0
"282",1,0,1,0,0.111111111111111,0.777777777777778,0.111111111111111,0,0
"283",1,0,0,1,0.5,0,0.5,0,0
"284",1,0,0,1,0.5,0.25,0,0.25,0
"285",0,1,0,0,0,0,0,0,0
"286",0,1,0,0,0,0,0,0,0
"287",0,1,0,0,0,0,0,0,0
"288",0,1,0,0,0,0,0,0,0
"289",1,0,0,1,1,0,0,0,0
"290",0,1,0,0,0,0,0,0,0
"291",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"292",0,1,0,0,0,0,0,0,0
"293",1,0,0.268292682926829,0.731707317073171,0.195121951219512,0.121951219512195,0.439024390243903,0.24390243902439,0
"294",1,0,0.375,0.625,0.0714285714285714,0.107142857142857,0.607142857142857,0.214285714285714,0
"295",1,0,0,1,0.125,0.125,0.75,0,0
"296",0,1,0,0,0,0,0,0,0
"297",1,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"298",1,0,0,1,0.2,0.2,0.6,0,0
"299",1,0,0,1,0.153846153846154,0.0769230769230769,0.538461538461539,0.230769230769231,0
"300",0,1,0,0,0,0,0,0,0
"301",1,0,0,1,0.125,0.0625,0.5,0.3125,0
"302",1,0,0,1,0.2,0.2,0.5,0.1,0
"303",1,0,0,1,0.1,0.1,0.5,0.3,0
"304",1,0,0,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"305",1,0,0,1.00000000000001,0.0244897959183673,0.0448979591836735,0.371428571428571,0.559183673469388,0
"306",1,0,0.327044025157233,0.672955974842767,0.0566037735849057,0.113207547169811,0.389937106918239,0.440251572327044,0
"307",0,1,0,0,0,0,0,0,0
"308",1,0,0.46875,0.53125,0.0625,0.03125,0.34375,0.5625,0
"309",1,0,0.176470588235294,0.823529411764706,0.0882352941176471,0.117647058823529,0.441176470588235,0.352941176470588,0
"310",1,0,0,1,0.0476190476190476,0.142857142857143,0.333333333333333,0.476190476190476,0
"311",0,1,0,0,0,0,0,0,0
"312",0,1,0,0,0,0,0,0,0
"313",1,0,0,1,0.181818181818182,0.0909090909090909,0.545454545454546,0.181818181818182,0
"314",0,1,0,0,0,0,0,0,0
"315",1,0,0,1,0.03125,0.0625,0.390625,0.515625,0
"316",1,0,0.111111111111111,0.888888888888889,0.5,0.277777777777778,0.222222222222222,0,0
"317",1,0,0.714285714285714,0.285714285714286,0.19047619047619,0.333333333333333,0.476190476190476,0,0
"318",0,1,0,0,0,0,0,0,0
"319",0,1,0,0,0,0,0,0,0
"320",0,1,0,0,0,0,0,0,0
"321",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"322",1,0,0,1,0.285714285714286,0.285714285714286,0.428571428571429,0,0
"323",0,1,0,0,0,0,0,0,0
"324",0,1,0,0,0,0,0,0,0
"325",1,0,0.355555555555555,0.644444444444444,0.111111111111111,0.177777777777778,0.377777777777778,0.333333333333333,0
"326",1,0,0,1,0.0421052631578947,0.105263157894737,0.357894736842105,0.494736842105263,0
"327",0,1,0,0,0,0,0,0,0
"328",0,1,0,0,0,0,0,0,0
"329",1,0,0,1,0.0588235294117647,0.117647058823529,0.352941176470588,0.470588235294118,0
"330",0,1,0,0,0,0,0,0,0
"331",0,1,0,0,0,0,0,0,0
"332",1,0,0,1,0.0833333333333333,0.0833333333333333,0.5,0.333333333333333,0
"333",0,1,0,0,0,0,0,0,0
"334",1,0,0,0.999999999999999,0.0645161290322581,0.0645161290322581,0.387096774193548,0.483870967741935,0
"335",1,0,0.256410256410256,0.743589743589744,0.128205128205128,0.102564102564103,0.41025641025641,0.358974358974359,0
"336",1,0,0.197530864197531,0.80246913580247,0.037037037037037,0.0987654320987654,0.345679012345679,0.518518518518519,0
"337",1,0,0.283783783783784,0.716216216216215,0.0540540540540541,0.121621621621622,0.27027027027027,0.554054054054054,0
"338",0,1,0,0,0,0,0,0,0
"339",1,0,0,1,0.0714285714285714,0.142857142857143,0.357142857142857,0.428571428571428,0
"340",0,1,0,0,0,0,0,0,0
"341",0,1,0,0,0,0,0,0,0
"342",0,1,0,0,0,0,0,0,0
"343",1,0,0,1,0.285714285714286,0,0.714285714285714,0,0
"344",1,0,0,1,0.0476190476190476,0.0476190476190476,0.380952380952381,0.523809523809524,0
"345",1,0,0,1,0.142857142857143,0.142857142857143,0.333333333333333,0.380952380952381,0
"346",1,0,0,1,0.2,0.2,0.4,0.2,0
"347",1,0,0,0.999999999999999,0.0789473684210526,0.105263157894737,0.342105263157895,0.473684210526316,0
"348",1,0,0,1,0.0666666666666667,0.266666666666667,0.333333333333333,0.333333333333333,0
"349",1,0,0.333333333333333,0.666666666666667,0.222222222222222,0.333333333333333,0.388888888888889,0.0555555555555556,0
"350",1,0,0,0.999999999999999,0.0909090909090909,0.181818181818182,0.340909090909091,0.386363636363636,0
"351",1,0,1,0,0.125,0.25,0.25,0.375,0
"352",0,1,0,0,0,0,0,0,0
"353",0,1,0,0,0,0,0,0,0
"354",1,0,0,1,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0
"355",0,1,0,0,0,0,0,0,0
"356",0,1,0,0,0,0,0,0,0
"357",1,0,0,1,0.0333333333333333,0.133333333333333,0.3,0.533333333333333,0
"358",0,1,0,0,0,0,0,0,0
"359",0,1,0,0,0,0,0,0,0
"360",1,0,1,0,0.222222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0
"361",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"362",1,0,0,1,1,0,0,0,0
"363",0,1,0,0,0,0,0,0,0
"364",0,1,0,0,0,0,0,0,0
"365",0,1,0,0,0,0,0,0,0
"366",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"367",1,0,0,1,0.1875,0.0625,0.4375,0.3125,0
"368",1,0,0,1,0.153846153846154,0.0769230769230769,0.615384615384615,0.153846153846154,0
"369",1,0,0,1,0.75,0,0.25,0,0
"370",0,1,0,0,0,0,0,0,0
"371",1,0,0,1,0.4,0,0.4,0.2,0
"372",1,0,0,1,1,0,0,0,0
"373",0,1,0,0,0,0,0,0,0
"374",1,0,0,1,1,0,0,0,0
"375",1,0,0,1,0.5,0,0.5,0,0
"376",1,0,0,1,0.285714285714286,0,0.714285714285714,0,0
"377",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"378",1,0,0,1,0.666666666666667,0,0.333333333333333,0,0
"379",1,0,0,1,0.25,0,0.5,0.25,0
"380",1,0,0.196078431372549,0.803921568627449,0.00980392156862745,0.0588235294117647,0.235294117647059,0.696078431372548,0
"381",1,0,0.102189781021898,0.897810218978101,0.0437956204379562,0.138686131386861,0.328467153284671,0.489051094890511,0
"382",1,0,0,1.00000000000001,0.0275482093663912,0.0881542699724518,0.256198347107438,0.628099173553723,0
"383",1,0,0.218181818181818,0.781818181818182,0.0545454545454545,0.0909090909090909,0.290909090909091,0.563636363636364,0
"384",1,0,0,1,0.0476190476190476,0.0952380952380952,0.285714285714286,0.571428571428571,0
"385",0,1,0,0,0,0,0,0,0
"386",1,0,0,0.999999999999997,0.0215827338129496,0.0719424460431655,0.244604316546763,0.661870503597122,0
"387",0,1,0,0,0,0,0,0,0
"388",0,1,0,0,0,0,0,0,0
"389",1,0,0.441860465116279,0.558139534883721,0.0697674418604651,0.116279069767442,0.302325581395349,0.511627906976744,0
"390",1,0,0,1,0.0333333333333333,0.0333333333333333,0.233333333333333,0.700000000000001,0
"391",1,0,0,1,0.024390243902439,0.0487804878048781,0.268292682926829,0.658536585365854,0
"392",1,0,0,1,0.0566037735849057,0.0943396226415094,0.264150943396226,0.584905660377358,0
"393",1,0,0,1,0.25,0.333333333333333,0.166666666666667,0.25,0
