"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"141","seqA",1,0,0,0,0.5,0,0,0,0,0,0,0.5,0
"142","yajG",0,1,0,0,0,0,0,0,0,0,0,0,0
"143","ytfP",0,1,0,0,0,0,0,0,0,0,0,0,0
"144","yeaQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"145","osmY",1,0,0,0.136363636363636,0.363636363636364,0,0.0909090909090909,0.181818181818182,0.0227272727272727,0.0909090909090909,0,0.113636363636364,0
"146","hdeA",1,0,0.176470588235294,0.352941176470588,0.137254901960784,0.0392156862745098,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0784313725490196,0.0196078431372549,0
"147","yahO",0,1,0,0,0,0,0,0,0,0,0,0,0
"148","alaT",1,0,0.4,0.4,0.1,0.1,0,0,0,0,0,0,0
"149","alaU",1,0,0.363636363636364,0.454545454545455,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0
"150","aroA",0,1,0,0,0,0,0,0,0,0,0,0,0
"151","cyoB",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"152","dadA",0,1,0,0,0,0,0,0,0,0,0,0,0
"153","atpH",0,1,0,0,0,0,0,0,0,0,0,0,0
"154","atpB",0,1,0,0,0,0,0,0,0,0,0,0,0
"155","atpE",0,1,0,0,0,0,0,0,0,0,0,0,0
"156","atpF",0,1,0,0,0,0,0,0,0,0,0,0,0
"157","atpG",0,1,0,0,0,0,0,0,0,0,0,0,0
"158","cheA",1,0,0,1,0,0,0,0,0,0,0,0,0
"159","cheB",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"160","cheW",1,0,0,1,0,0,0,0,0,0,0,0,0
"161","cheZ",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"162","eno",1,0,0.25,0.25,0,0,0,0,0.5,0,0,0,0
"163","flgH",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0,0
"164","fliP",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"165","fliQ",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"166","eco",0,1,0,0,0,0,0,0,0,0,0,0,0
"167","ftnB",1,0,0.875,0,0,0,0,0,0.125,0,0,0,0
"168","cspD",1,0,0.25,0.5,0,0,0,0,0.25,0,0,0,0
"169","dnaK",0,1,0,0,0,0,0,0,0,0,0,0,0
"170","flgD",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0,0
"171","flgE",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0,0
"172","flgF",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0,0
"173","flgG",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0,0
"174","flgI",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0,0
"175","gatA",1,0,0,1,0,0,0,0,0,0,0,0,0
"176","gatB",1,0,0,1,0,0,0,0,0,0,0,0,0
"177","gatZ",1,0,0,1,0,0,0,0,0,0,0,0,0
"178","glcC",1,0,0,0.6,0.2,0,0.2,0,0,0,0,0,0
"179","gltA",1,0,0.2,0.4,0.1,0.3,0,0,0,0,0,0,0
"180","hslJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"181","lpxD",1,0,0.857142857142857,0,0,0,0,0,0.142857142857143,0,0,0,0
"182","nuoC",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"183","rpoE",1,0,0.272727272727273,0.345454545454546,0.163636363636364,0,0.0363636363636364,0.0181818181818182,0.0727272727272727,0.0363636363636364,0.0181818181818182,0.0363636363636364,0
"184","rseA",1,0,0.432432432432432,0.256756756756757,0.0540540540540541,0.0135135135135135,0.0810810810810811,0.0135135135135135,0.0945945945945946,0.0540540540540541,0,0,0
"185","glgS",1,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"186","htpX",1,0,0,0.5,0,0,0,0,0,0.5,0,0,0
"187","miaA",1,0,1,0,0,0,0,0,0,0,0,0,0
"188","nmpC",0,1,0,0,0,0,0,0,0,0,0,0,0
"189","rppH",0,1,0,0,0,0,0,0,0,0,0,0,0
"190","rpoH",1,0,0.454545454545454,0.227272727272727,0.0227272727272727,0.113636363636364,0,0,0.181818181818182,0,0,0,0
"191","sdaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"192","dinI",1,0,0,0,1,0,0,0,0,0,0,0,0
"193","dinJ",1,0,0,0,0.5,0,0.5,0,0,0,0,0,0
"194","fadL",1,0,0.208333333333333,0.458333333333333,0.145833333333333,0.0416666666666667,0.0416666666666667,0,0.0625,0.0208333333333333,0,0.0208333333333333,0
"195","fliD",1,0,0.277777777777778,0.0555555555555556,0,0.611111111111111,0.0555555555555556,0,0,0,0,0,0
"196","fliF",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"197","fliG",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"198","fliI",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"199","fliJ",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"200","fliK",1,0,0.144927536231884,0.115942028985507,0.0144927536231884,0.318840579710145,0.144927536231884,0.0144927536231884,0,0.115942028985507,0.115942028985507,0.0144927536231884,0
"201","fliL",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"202","fliM",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"203","fliN",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"204","fliO",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"205","fliS",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"206","fliT",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0,0
"207","galM",1,0,0,0.25,0.25,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0
"208","groL",1,0,1,0,0,0,0,0,0,0,0,0,0
"209","groS",1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"210","hslU",0,1,0,0,0,0,0,0,0,0,0,0,0
"211","hslV",0,1,0,0,0,0,0,0,0,0,0,0,0
"212","osmB",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"213","potD",0,1,0,0,0,0,0,0,0,0,0,0,0
"214","pyrL",0,1,0,0,0,0,0,0,0,0,0,0,0
"215","motA",1,0,0,1,0,0,0,0,0,0,0,0,0
"216","nlpA",1,0,0,1,0,0,0,0,0,0,0,0,0
"217","rbsD",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0
"218","sucD",1,0,0.103448275862069,0.310344827586207,0.137931034482759,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0689655172413793,0
"219","uspD",1,0,1,0,0,0,0,0,0,0,0,0,0
"220","yagU",0,1,0,0,0,0,0,0,0,0,0,0,0
"221","pdeL",1,0,0,1,0,0,0,0,0,0,0,0,0
"222","ybfA",0,1,0,0,0,0,0,0,0,0,0,0,0
"223","bhsA",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"224","ydgD",0,1,0,0,0,0,0,0,0,0,0,0,0
"225","yejG",0,1,0,0,0,0,0,0,0,0,0,0,0
"226","yccA",0,1,0,0,0,0,0,0,0,0,0,0,0
"227","raiA",1,0,1,0,0,0,0,0,0,0,0,0,0
"228","ygdR",0,1,0,0,0,0,0,0,0,0,0,0,0
"229","ygdQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"230","yhcN",0,1,0,0,0,0,0,0,0,0,0,0,0
"231","yigI",0,1,0,0,0,0,0,0,0,0,0,0,0
"232","tabA",0,1,0,0,0,0,0,0,0,0,0,0,0
"233","ylaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"234","rcnB",1,0,0,0,1,0,0,0,0,0,0,0,0
"235","yraQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"236","yhiI",0,1,0,0,0,0,0,0,0,0,0,0,0
"237","yjiX",0,1,0,0,0,0,0,0,0,0,0,0,0
"238","yqjC",0,1,0,0,0,0,0,0,0,0,0,0,0
"239","recA",0,1,0,0,0,0,0,0,0,0,0,0,0
"240","speA",0,1,0,0,0,0,0,0,0,0,0,0,0
"241","speD",0,1,0,0,0,0,0,0,0,0,0,0,0
"242","uvrY",1,0,0,0.5,0,0,0,0,0,0,0.5,0,0
"243","yciI",0,1,0,0,0,0,0,0,0,0,0,0,0
"244","ygiC",1,0,0.428571428571429,0,0,0.285714285714286,0,0,0.285714285714286,0,0,0,0
"245","yqgB",0,1,0,0,0,0,0,0,0,0,0,0,0
"246","tap",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"247","tar",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"248","tsr",1,0,0,1,0,0,0,0,0,0,0,0,0
"249","tsx",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0
"250","ybjX",0,1,0,0,0,0,0,0,0,0,0,0,0
"251","yffB",0,1,0,0,0,0,0,0,0,0,0,0,0
"252","tusB",0,1,0,0,0,0,0,0,0,0,0,0,0
"253","rdcA",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"254","ykfB",0,1,0,0,0,0,0,0,0,0,0,0,0
"255","ymdA",1,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0
"256","zntR",1,0,1,0,0,0,0,0,0,0,0,0,0
"257","fucK",1,0,0.25,0.5,0,0,0,0,0,0.25,0,0,0
"258","gpsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"259","hslR",0,1,0,0,0,0,0,0,0,0,0,0,0
"260","hupA",1,0,1,0,0,0,0,0,0,0,0,0,0
"261","phoB",0,1,0,0,0,0,0,0,0,0,0,0,0
"262","aceE",1,0,0.1,0.5,0.1,0,0,0,0.1,0.1,0.1,0,0
"263","cyoA",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"264","cyoC",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"265","cyoD",1,0,0.146341463414634,0.487804878048781,0.170731707317073,0.024390243902439,0.024390243902439,0,0,0.0975609756097561,0.0487804878048781,0,0
"266","dsbB",0,1,0,0,0,0,0,0,0,0,0,0,0
"267","gnd",1,0,0,0.4,0.2,0,0,0,0,0.2,0.2,0,0
"268","gpt",0,1,0,0,0,0,0,0,0,0,0,0,0
"269","guaA",1,0,0,0.375,0.375,0,0.25,0,0,0,0,0,0
"270","hha",1,0,0,1,0,0,0,0,0,0,0,0,0
"271","mdtJ",1,0,0,0,1,0,0,0,0,0,0,0,0
"272","metK",1,0,0,0.333333333333333,0.333333333333333,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0
"273","ndk",0,1,0,0,0,0,0,0,0,0,0,0,0
"274","nuoG",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"275","nuoH",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"276","nuoI",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"277","nuoJ",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"278","nuoK",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"279","nuoL",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"280","oppB",1,0,0,0.333333333333333,0.5,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0
"281","oppC",1,0,0,0.333333333333333,0.5,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0
"282","pmrD",0,1,0,0,0,0,0,0,0,0,0,0,0
"283","pstS",1,0,0.368421052631579,0,0,0.263157894736842,0.105263157894737,0,0.263157894736842,0,0,0,0
"284","rne",0,1,0,0,0,0,0,0,0,0,0,0,0
"285","pheM",1,0,0,0,1,0,0,0,0,0,0,0,0
"286","ptsG",1,0,0.0769230769230769,0.538461538461539,0.230769230769231,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0
"287","ptsH",1,0,0.282051282051282,0.179487179487179,0.0256410256410256,0.41025641025641,0,0,0.102564102564103,0,0,0,0
