"","V1","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"443","rpoD",1,0,0,0.999999999999995,0.0129449838187702,0.0550161812297735,0.190938511326861,0.741100323624594,0
"444","nupC",0,1,0,0,0,0,0,0,0
"445","dtpA",0,1,0,0,0,0,0,0,0
"446","narP",0,1,0,0,0,0,0,0,0
"447","valS",0,1,0,0,0,0,0,0,0
"448","ibpA",0,1,0,0,0,0,0,0,0
"449","ydgK",0,1,0,0,0,0,0,0,0
"450","accB",0,1,0,0,0,0,0,0,0
"451","evgA",1,0,0,1,0,0,0.428571428571429,0.571428571428571,0
"452","trxC",0,1,0,0,0,0,0,0,0
"453","ibpB",0,1,0,0,0,0,0,0,0
"454","ucpA",0,1,0,0,0,0,0,0,0
"455","sbmC",0,1,0,0,0,0,0,0,0
"456","exuR",1,0,1,0,1,0,0,0,0
"457","lexA",1,0,1,0,1,0,0,0,0
"458","pfkB",0,1,0,0,0,0,0,0,0
"459","bfr",0,1,0,0,0,0,0,0,0
"460","nsrR",0,1,0,0,0,0,0,0,0
"461","ybaQ",0,1,0,0,0,0,0,0,0
"462","zapC",0,1,0,0,0,0,0,0,0
"463","hprR",0,1,0,0,0,0,0,0,0
"464","pliG",0,1,0,0,0,0,0,0,0
"465","gnsB",0,1,0,0,0,0,0,0,0
"466","accC",0,1,0,0,0,0,0,0,0
"467","cspE",0,1,0,0,0,0,0,0,0
"468","yrbL",0,1,0,0,0,0,0,0,0
"469","puuR",0,1,0,0,0,0,0,0,0
"470","ybcM",0,1,0,0,0,0,0,0,0
"471","yqcA",0,1,0,0,0,0,0,0,0
"472","lpxC",0,1,0,0,0,0,0,0,0
"473","ydgC",0,1,0,0,0,0,0,0,0
"474","ymgD",0,1,0,0,0,0,0,0,0
"475","mqsR",0,1,0,0,0,0,0,0,0
"476","ychN",0,1,0,0,0,0,0,0,0
"477","dgkA",0,1,0,0,0,0,0,0,0
"478","ybjQ",0,1,0,0,0,0,0,0,0
"479","yddM",0,1,0,0,0,0,0,0,0
"480","uspB",0,1,0,0,0,0,0,0,0
"481","ygiN",0,1,0,0,0,0,0,0,0
"482","zapB",0,1,0,0,0,0,0,0,0
"483","nlpC",0,1,0,0,0,0,0,0,0
"484","ytfB",0,1,0,0,0,0,0,0,0
"485","yniB",0,1,0,0,0,0,0,0,0
"486","folA",0,1,0,0,0,0,0,0,0
"487","folX",0,1,0,0,0,0,0,0,0
"488","erpA",0,1,0,0,0,0,0,0,0
"489","fur",1,0,0.847826086956521,0.152173913043478,0.0434782608695652,0.0652173913043478,0.108695652173913,0.782608695652174,0
"490","leuL",0,1,0,0,0,0,0,0,0
"491","yiiR",0,1,0,0,0,0,0,0,0
"492","zupT",0,1,0,0,0,0,0,0,0
"493","bssS",0,1,0,0,0,0,0,0,0
"494","ubiA",0,1,0,0,0,0,0,0,0
"495","thrL",0,1,0,0,0,0,0,0,0
"496","yoaC",0,1,0,0,0,0,0,0,0
"497","ydcY",0,1,0,0,0,0,0,0,0
"498","yidQ",0,1,0,0,0,0,0,0,0
"499","yajD",0,1,0,0,0,0,0,0,0
"500","greB",0,1,0,0,0,0,0,0,0
"501","ilvL",0,1,0,0,0,0,0,0,0
"502","frr",0,1,0,0,0,0,0,0,0
"503","crp",1,0,0.320987654320988,0.679012345679013,0,0.037037037037037,0.185185185185185,0.777777777777779,0
"504","fucU",0,1,0,0,0,0,0,0,0
"505","cspB",0,1,0,0,0,0,0,0,0
"506","ompF",0,1,0,0,0,0,0,0,0
"507","ycfJ",0,1,0,0,0,0,0,0,0
"508","yhdN",0,1,0,0,0,0,0,0,0
"509","yjcB",0,1,0,0,0,0,0,0,0
"510","malE",0,1,0,0,0,0,0,0,0
"511","ykgJ",0,1,0,0,0,0,0,0,0
"512","tomB",0,1,0,0,0,0,0,0,0
"513","hisL",0,1,0,0,0,0,0,0,0
