"","V1","Loop_number","No_loop","Loop"
"583","rhaM",0,0,1
"584","csqR",0,0,1
"585","ymgE",0,0,1
"586","paeA",0,0,1
"587","gspF",2,0,1
"588","iclR",0,0,1
"589","flgA",2,0,1
"590","proW",7,0,1
"591","flhB",2,0,1
"592","csdA",0,0,1
"593","ribF",0,0,1
"594","yjdC",0,0,1
"595","msbA",0,0,1
"596","narX",2,0,1
"597","aspS",0,0,1
"598","asnS",0,0,1
"599","otsA",0,0,1
"600","ybdG",0,0,1
"601","leuS",0,0,1
"602","pyrR",0,0,1
"603","satP",0,0,1
"604","folC",0,0,1
"605","mscS",0,0,1
"606","hscB",0,0,1
"607","parC",0,0,1
"608","cof",0,0,1
"609","yciK",0,0,1
"610","ftsN",0,0,1
"611","yciT",0,0,1
"612","accA",3,0,1
"613","ispH",2,0,1
"614","rpoD",2,0,1
"615","ansP",0,0,1
"616","yhhS",0,0,1
"617","ligA",0,0,1
"618","pepA",0,0,1
"619","trkH",0,0,1
"620","sapA",0,0,1
"621","cysS",0,0,1
"622","topA",5,0,1
"623","ynfC",0,0,1
"624","ybaB",0,0,1
"625","waaQ",0,0,1
"626","sbcD",2,0,1
"627","glmS",1,0,1
"628","yheS",0,0,1
"629","udk",0,0,1
"630","nupC",3,0,1
"631","rlmM",0,0,1
"632","glyQ",0,0,1
"633","dsbD",0,0,1
"634","hisS",0,0,1
"635","rfbB",0,0,1
"636","bcp",0,0,1
"637","pspE",2,0,1
"638","ybjL",0,0,1
"639","nhaR",6,0,1
"640","dsbG",0,0,1
"641","ypjD",0,0,1
"642","pheT",0,0,1
"643","rpmA",3,0,1
"644","dtpA",3,0,1
"645","waaG",0,0,1
"646","fabF",0,0,1
"647","ydbJ",0,0,1
"648","waaA",1,0,1
"649","menE",0,0,1
"650","cvrA",0,0,1
"651","yobD",0,0,1
"652","creB",3,0,1
"653","narP",0,0,1
"654","yciA",0,0,1
"655","rsmD",0,0,1
"656","prfA",8,0,1
"657","valS",2,0,1
"658","yibN",2,0,1
"659","dacA",0,0,1
"660","recF",2,0,1
"661","evgS",5,0,1
"662","epmA",0,0,1
"663","ileS",2,0,1
"664","rlmH",0,0,1
"665","ispG",0,0,1
"666","gyrA",5,0,1
"667","prmB",0,0,1
"668","yqaA",0,0,1
"669","rfbA",0,0,1
"670","yjjA",0,0,1
"671","blr",0,0,1
"672","katE",1,0,1
"673","ibpA",2,0,1
"674","yggT",0,0,1
"675","ydgK",0,0,1
"676","yccS",0,0,1
"677","sspB",0,0,1
"678","lolE",0,0,1
"679","lptB",2,0,1
"680","proY",0,0,1
"681","yjeH",2,0,1
"682","ybcI",0,0,1
"683","acrD",4,0,1
"684","holC",0,0,1
"685","acpT",0,0,1
"686","dacB",0,0,1
"687","rsfS",0,0,1
"688","accB",1,0,1
"689","dnaE",0,0,1
"690","rdgC",0,0,1
"691","yehM",0,0,1
"692","insQ",0,0,1
"693","usg",0,0,1
"694","rspR",0,0,1
"695","gudD",0,0,1
"696","nrdA",6,0,1
"697","ygeA",3,0,1
"698","hofM",1,0,1
"699","evgA",2,0,1
"700","aat",0,0,1
"701","rpsU",4,0,1
"702","yfcO",0,0,1
"703","ispD",0,0,1
"704","trhO",0,0,1
"705","tdk",0,0,1
"706","dgcF",0,0,1
"707","aroK",1,0,1
"708","aphA",0,0,1
"709","truB",4,0,1
"710","tyrP",4,0,1
"711","trxC",1,0,1
"712","purE",1,0,1
"713","hycH",7,0,1
"714","ibpB",8,0,1
"715","glrR",0,0,1
"716","glpG",0,0,1
"717","ucpA",0,0,1
"718","pncC",0,0,1
"719","ygdD",0,0,1
"720","ecpA",0,0,1
"721","fhuA",1,0,1
"722","artQ",2,0,1
"723","yqgF",0,0,1
"724","sbmC",0,0,1
"725","yfaA",0,0,1
"726","hisA",2,0,1
"727","yghW",0,0,1
"728","puuA",4,0,1
"729","aaeA",1,0,1
"730","rlmF",0,0,1
"731","ygbA",0,0,1
"732","rnhB",0,0,1
"733","waaC",5,0,1
"734","fryA",0,0,1
"735","infB",4,0,1
"736","yceJ",2,0,1
"737","yigL",0,0,1
"738","mcbR",0,0,1
"739","frwC",0,0,1
"740","hprS",0,0,1
"741","qseG",0,0,1
"742","dgoK",3,0,1
"743","dgoA",3,0,1
"744","ybgS",0,0,1
"745","hcaB",0,0,1
"746","nanM",0,0,1
"747","recX",2,0,1
"748","nac",4,0,1
"749","yigB",0,0,1
"750","appY",5,0,1
"751","puuP",4,0,1
"752","bioF",0,0,1
"753","mtr",7,0,1
"754","yaeF",0,0,1
"755","bcsC",0,0,1
"756","yegS",0,0,1
"757","roxA",0,0,1
"758","yigZ",0,0,1
"759","exuR",4,0,1
"760","yicH",0,0,1
"761","fxsA",0,0,1
"762","yciU",0,0,1
"763","lexA",0,0,1
"764","yfaS",0,0,1
"765","yaaX",0,0,1
"766","talA",1,0,1
"767","galU",0,0,1
"768","asnC",0,0,1
"769","menH",0,0,1
"770","trpE",3,0,1
"771","pfkB",0,0,1
"772","fbp",0,0,1
"773","bfr",0,0,1
"774","ugpA",3,0,1
"775","pdeD",0,0,1
"776","ascG",0,0,1
"777","ybaY",0,0,1
"778","sgcX",0,0,1
"779","nsrR",0,0,1
"780","cadC",8,0,1
"781","osmF",1,0,1
"782","ydhK",0,0,1
"783","yliI",0,0,1
"784","yeaG",2,0,1
"785","ybaQ",0,0,1
"786","chaB",0,0,1
"787","dcrB",0,0,1
"788","sapF",0,0,1
"789","ypfJ",0,0,1
"790","ycaN",0,0,1
"791","yggE",0,0,1
"792","yjjV",0,0,1
"793","yohC",0,0,1
"794","yaeR",0,0,1
"795","yjbJ",0,0,1
"796","ssuC",4,0,1
"797","ssuA",4,0,1
"798","narK",12,0,1
"799","ssuE",5,0,1
"800","psiE",2,0,1
"801","degP",1,0,1
"802","ydeM",3,0,1
"803","metB",1,0,1
"804","mazG",4,0,1
"805","alaE",0,0,1
"806","yfiR",2,0,1
"807","epmB",0,0,1
"808","iprA",0,0,1
"809","rpmI",5,0,1
"810","dgcT",2,0,1
"811","zapC",0,0,1
"812","nuoM",14,0,1
"813","pbpG",0,0,1
"814","ygjK",0,0,1
"815","cysI",4,0,1
"816","holE",0,0,1
"817","dmsC",14,0,1
"818","dppF",9,0,1
"819","thiG",0,0,1
"820","thiF",0,0,1
"821","thiH",0,0,1
"822","thiE",0,0,1
"823","cpxP",3,0,1
"824","thiC",0,0,1
"825","thiS",0,0,1
"826","sohB",3,0,1
"827","bioD",0,0,1
"828","hprR",0,0,1
"829","yneJ",0,0,1
"830","pliG",0,0,1
"831","mltD",0,0,1
"832","gnsB",0,0,1
"833","accC",3,0,1
"834","cbrA",0,0,1
"835","ycaP",0,0,1
"836","ycaD",0,0,1
"837","yegP",0,0,1
"838","ubiX",1,0,1
"839","allB",0,0,1
"840","mdtH",0,0,1
"841","rpnC",0,0,1
"842","kch",0,0,1
"843","cspE",5,0,1
"844","yegZ",0,0,1
"845","tadA",0,0,1
"846","amiA",3,0,1
"847","carB",6,0,1
"848","ampG",0,0,1
"849","folM",0,0,1
"850","cysB",1,0,1
"851","uxaB",5,0,1
"852","cysP",2,0,1
"853","bepA",0,0,1
"854","ykiA",0,0,1
"855","hcxA",0,0,1
"856","tsuA",0,0,1
"857","yfeR",0,0,1
"858","araH",5,0,1
"859","nanC",1,0,1
"860","yahK",0,0,1
"861","ybiO",0,0,1
"862","yohF",0,0,1
"863","ydeI",0,0,1
"864","mdtM",0,0,1
"865","pphA",1,0,1
"866","gcl",0,0,1
"867","yghA",0,0,1
"868","ydfE",0,0,1
"869","ldcC",0,0,1
"870","ydeJ",1,0,1
"871","yrbL",1,0,1
"872","dsdX",2,0,1
"873","asnB",1,0,1
"874","sad",0,0,1
"875","ssnA",1,0,1
"876","dppD",9,0,1
"877","bglB",18,0,1
"878","ygiV",0,0,1
"879","yhjD",0,0,1
"880","ybhP",0,0,1
"881","puuR",2,0,1
"882","yncG",0,0,1
"883","ybcM",0,0,1
"884","nudJ",0,0,1
"885","yqjK",0,0,1
"886","gntP",5,0,1
"887","artJ",1,0,1
"888","yqcA",0,0,1
"889","dgcC",1,0,1
"890","yibJ",0,0,1
"891","frmB",0,0,1
"892","bdcA",0,0,1
"893","uxuA",9,0,1
"894","argD",1,0,1
"895","lpxC",5,0,1
"896","ydjF",0,0,1
"897","dksA",1,0,1
"898","uidA",1,0,1
"899","ompA",1,0,1
"900","ydgC",0,0,1
"901","pcm",0,0,1
"902","ymgD",0,0,1
"903","mqsR",1,0,1
"904","argR",1,0,1
"905","ychN",0,0,1
"906","caiF",6,0,1
"907","dgcI",0,0,1
"908","narQ",1,0,1
"909","yibA",0,0,1
"910","mqsA",0,0,1
"911","decR",3,0,1
"912","uspF",0,0,1
"913","yahB",0,0,1
"914","mtlA",4,0,1
"915","ygjR",0,0,1
"916","yfjD",0,0,1
"917","dgkA",0,0,1
"918","ybjQ",0,0,1
"919","dctA",4,0,1
"920","soxR",4,0,1
"921","ftsX",0,0,1
"922","glyS",0,0,1
"923","yddM",0,0,1
"924","tmaR",0,0,1
"925","def",0,0,1
"926","ydcH",0,0,1
"927","yhfG",0,0,1
"928","xylA",3,0,1
"929","uspB",4,0,1
"930","nanT",5,0,1
"931","sbp",0,0,1
"932","ytfH",0,0,1
"933","sixA",2,0,1
"934","yeiQ",0,0,1
"935","mgtA",0,0,1
"936","ugpQ",1,0,1
"937","aceA",6,0,1
"938","ydcT",1,0,1
"939","rpoN",3,0,1
"940","arcB",0,0,1
"941","dppB",10,0,1
"942","aceB",19,0,1
"943","ugd",0,0,1
"944","dnaX",0,0,1
"945","ftsI",5,0,1
"946","iscS",2,0,1
"947","dppA",11,0,1
"948","anmK",0,0,1
"949","glgP",5,0,1
"950","yfbV",0,0,1
"951","yfeY",0,0,1
"952","ygiN",0,0,1
"953","yibH",0,0,1
"954","trxB",2,0,1
"955","ypdC",0,0,1
"956","araG",5,0,1
"957","nanA",3,0,1
"958","yggN",0,0,1
"959","yciW",1,0,1
"960","csiE",4,0,1
"961","dgcE",0,0,1
"962","yeeY",0,0,1
"963","nagE",1,0,1
"964","yfcH",0,0,1
"965","rob",1,0,1
"966","zapB",0,0,1
"967","yaiO",0,0,1
"968","fadI",3,0,1
"969","gltS",0,0,1
"970","nlpC",0,0,1
"971","ytfB",0,0,1
"972","xylB",3,0,1
"973","fic",0,0,1
"974","ybhL",1,0,1
"975","loiP",0,0,1
"976","hns",6,0,1
"977","yihI",0,0,1
"978","rhaD",4,0,1
"979","yhjB",0,0,1
"980","rlmI",0,0,1
"981","ybiI",0,0,1
"982","yniB",0,0,1
