"","V1","FBL_number","No_FBL","FBL"
"648","yjgM",0,0,1
"649","ubiH",0,0,1
"650","xerC",0,0,1
"651","yadG",0,0,1
"652","yadH",0,0,1
"653","yaiA",0,0,1
"654","ybgC",0,0,1
"655","ybhB",0,0,1
"656","ycaR",0,0,1
"657","mepK",0,0,1
"658","gloC",0,0,1
"659","ycdX",0,0,1
"660","ycdY",0,0,1
"661","ychH",0,0,1
"662","ychJ",0,0,1
"663","ydfG",0,0,1
"664","tcyP",0,0,1
"665","yeaC",0,0,1
"666","yeaK",0,0,1
"667","yeeN",0,0,1
"668","yjhD",0,0,1
"669","ykgF",0,0,1
"670","ymdB",0,0,1
"671","yoaE",0,0,1
"672","yohK",0,0,1
"673","yqfA",0,0,1
"674","nfeF",0,0,1
"675","igaA",0,0,1
"676","yrfG",0,0,1
"677","yeeZ",0,0,1
"678","yehS",0,0,1
"679","btsR",0,0,1
"680","yeiG",0,0,1
"681","yfaE",0,0,1
"682","alaA",0,0,1
"683","epmC",0,0,1
"684","yfcZ",0,0,1
"685","yfdG",0,0,1
"686","yfdI",0,0,1
"687","pgpC",0,0,1
"688","yfjW",0,0,1
"689","ygdI",0,0,1
"690","rapZ",0,0,1
"691","tusC",0,0,1
"692","yhjR",0,0,1
"693","yieP",0,0,1
"694","yjbQ",0,0,1
"695","rsgA",0,0,1
"696","queG",0,0,1
"697","lptF",0,0,1
