"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"185","araA",1,0,0,0,0,0,0,0,1,0,0
"186","mglA",1,0,0,0.357142857142857,0.0714285714285714,0.142857142857143,0.0714285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0
"187","mglB",1,0,0,0.416666666666667,0.166666666666667,0,0,0.25,0.166666666666667,0,0
"188","mglC",1,0,0.0714285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0.214285714285714,0,0.285714285714286,0.0714285714285714,0
"189","glcA",1,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.428571428571429,0.142857142857143,0,0
"190","glcD",1,0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0.142857142857143,0,0
"191","glcE",1,0,0,0,0,0.571428571428571,0,0.142857142857143,0.142857142857143,0.142857142857143,0
"192","nirB",1,0,0,0.6,0.1,0.2,0,0,0.1,0,0
"193","yhdW",0,1,0,0,0,0,0,0,0,0,0
"194","prpE",1,0,1,0,0,0,0,0,0,0,0
"195","fumB",1,0,0.133333333333333,0.133333333333333,0.0666666666666667,0.133333333333333,0.0666666666666667,0,0.333333333333333,0.133333333333333,0
"196","entF",1,0,0.25,0,0,0,0,0,0.75,0,0
"197","grcA",1,0,0.125,0,0.125,0.375,0,0,0,0.375,0
"198","ybdZ",1,0,0,0.75,0,0,0,0,0.25,0,0
"199","leuA",1,0,0,0,0,0,0,0,1,0,0
"200","sodA",1,0,0,0.545454545454545,0.0606060606060606,0.121212121212121,0,0.151515151515152,0.0909090909090909,0.0303030303030303,0
"201","entB",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"202","fepB",1,0,0,1,0,0,0,0,0,0,0
"203","metJ",1,0,0,1,0,0,0,0,0,0,0
"204","ompW",1,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0
"205","efeO",0,1,0,0,0,0,0,0,0,0,0
